VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_IBC_INDEX,SIMSED_F_nickel,SIMSED_stretch,SIMSED_color,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_Cart_INDEX,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,176941,12,111,-9.0,3,0.44018,0.001,0.44153000000000003,0.001,0.44153000000000003,0.00175,0,300,0.0200875,-9,-9,-9,-9,60546.3,92.4124,62.941,43.156,60547.1,0.101,0.36522,0.0807226,0.0245934,0.0194414,22.4312,0.0224705,1.91209e-05,3.9573e-07,5.07477e-05,-6.145000000000001e-09,-5.99697e-09,66,75.2432,0.20407,11,0,50,1,0.44153000000000003,0,-573.092,41.9366,60546.9,-99.0,-9.0,-99.0,-9.0,1.64912e-05,22.5919,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.37663,0.0235554,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,277770,12,111,-9.0,3,0.8295600000000001,0.0372,0.8291,0.0372,0.8291,0.037239999999999995,0,300,0.0185259,-9,-9,-9,-9,59800.3,11.1652,9.310189999999999,6.90497,59792.0,0.57,-1.79797,0.40586,0.0132779,0.048010699999999996,24.4976,0.0539672,2.8507799999999997e-06,1.417e-07,0.00371541,-3.2385999999999996e-08,9.49125e-12,68,65.4913,0.5637300000000001,11,0,116,1,0.8291,0,-81.5343,43.5986,59793.3,-99.0,-9.0,-99.0,-9.0,2.82259e-06,24.5084,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.35988,0.027231099999999998,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,6814,12,111,-9.0,3,0.6160899999999999,0.001,0.6170800000000001,0.001,0.6170800000000001,0.0019,0,300,0.018938,-9,-9,-9,-9,60345.2,31.1612,26.6649,22.2179,60339.6,0.028,0.12265,0.23959,0.08308969999999999,0.0322808,23.6191,0.030348200000000002,6.40285e-06,1.78971e-07,0.00105639,-1.88933e-08,-3.79258e-09,44,40.3961,0.6268600000000001,11,0,94,1,0.6170800000000001,0,269.26,42.8117,60339.5,-99.0,-9.0,-99.0,-9.0,6.564299999999999e-06,23.592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0571577,0.0494622,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,156413,12,111,-9.0,3,0.84911,0.0439,0.85101,0.0439,0.85101,0.04394,0,300,0.0164778,-9,-9,-9,-9,59594.3,19.4925,18.7182,12.2398,59601.5,0.472,0.39353,0.54251,-0.108501,0.03357430000000001,23.9462,0.05534680000000001,4.73705e-06,2.41477e-07,0.0030985,-1.0219900000000001e-07,-4.0941000000000004e-10,40,37.2617,0.59421,11,0,5,1,0.85101,0,77.0767,43.6656,59601.8,-99.0,-9.0,-99.0,-9.0,4.61154e-06,23.9754,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.6098,-0.07735560000000001,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,209416,12,111,-9.0,3,1.34935,0.1163,1.34799,0.1163,1.34799,0.11632999999999999,0,300,0.00846776,-9,-9,-9,-9,60278.1,7.112839999999999,6.57673,4.5992,60283.0,1.787,-0.013475999999999998,1.14068,-0.0992372,0.0644145,25.2386,0.12818,1.44059e-06,1.7007000000000001e-07,0.0171204,-6.99556e-08,7.053930000000001e-09,20,17.9161,0.5929399999999999,11,0,35,1,1.34799,0,120.322,44.9037,60282.6,-99.0,-9.0,-99.0,-9.0,1.40982e-06,25.2621,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.10887,-0.0391388,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,310621,12,111,-9.0,3,0.9868399999999999,0.014,0.98606,0.014,0.98606,0.01414,0,300,0.0226438,-9,-9,-9,-9,60636.1,10.2314,7.08173,6.2865,60653.0,2.833,2.19253,1.90245,-0.0318278,0.0492384,25.09,0.10589000000000001,1.6519400000000003e-06,1.61117e-07,0.0325372,-1.9976500000000002e-07,1.5258800000000001e-09,16,19.1148,0.26276,11,0,97,1,0.98606,0,-254.649,44.0634,60650.4,-99.0,-9.0,-99.0,-9.0,1.93092e-06,24.9206,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.149498,0.06491749999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,281198,12,111,-9.0,3,1.06134,0.0191,1.0604799999999999,0.0191,1.0604799999999999,0.019209999999999998,0,300,0.0192377,-9,-9,-9,-9,59752.4,9.83886,7.7378,3.3787599999999998,59746.4,0.224,0.42012,0.86335,-0.134122,0.092613,24.7918,0.12108,2.17412e-06,2.42464e-07,-0.00364657,-1.1262399999999999e-07,1.34077e-08,34,37.2395,0.32227,11,0,86,1,1.0604799999999999,0,-4.82998,44.2588,59744.5,-99.0,-9.0,-99.0,-9.0,2.43677e-06,24.668,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.6106600000000001,-0.0452835,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1468,12,111,-9.0,3,0.83063,0.029,0.8301299999999999,0.029,0.8301299999999999,0.029060000000000002,0,300,0.0214592,-9,-9,-9,-9,59835.1,15.3613,10.0866,9.239130000000001,59823.1,0.393,-1.513,0.37512,0.00564622,0.0400702,24.3013,0.0561394,3.41565e-06,1.7661100000000002e-07,0.00245117,-4.65126e-08,-2.26111e-10,56,59.971,0.33382,11,0,58,1,0.8301299999999999,0,-78.6281,43.6019,59823.8,-99.0,-9.0,-99.0,-9.0,3.32164e-06,24.3316,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.5107700000000002,-0.0376879,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,315799,12,111,-9.0,3,0.29623,0.001,0.29668,0.001,0.29668,0.00164,0,300,0.0207507,-9,-9,-9,-9,59933.1,156.026,129.2,121.22399999999999,59935.9,0.49,-0.980816,0.39332,-0.0292053,0.024490900000000003,21.5516,0.0264728,4.29897e-05,1.0481900000000001e-06,0.00471166,6.22714e-08,-1.4437799999999999e-08,12,2.5165599999999997,0.9981,11,0,9,1,0.29668,0,-462.07599999999996,40.9269,59935.8,-99.0,-9.0,-99.0,-9.0,3.8825e-05,21.6622,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.00265,-0.0129096,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,82813,12,111,-9.0,3,0.9835,0.0163,0.9833,0.0163,0.9833,0.01642,0,300,0.0236829,-9,-9,-9,-9,60208.1,10.8046,9.16509,4.34063,60203.7,0.868,-0.902666,0.5301,0.07411210000000001,0.0500984,24.7733,0.06540019999999999,2.21153e-06,1.3321300000000002e-07,0.00238467,-3.7564199999999996e-08,2.13947e-09,44,23.8997,0.99421,11,0,1,1,0.9833,0,-181.072,44.0553,60204.8,-99.0,-9.0,-99.0,-9.0,1.71452e-06,25.0496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11167,0.12097999999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,27990,12,111,-9.0,3,0.99244,0.0232,0.9904799999999999,0.0232,0.9904799999999999,0.02329,0,300,0.021935,-9,-9,-9,-9,59826.3,12.6057,8.68879,5.14628,59820.9,1.032,0.56826,0.61519,-0.0395954,0.0531192,24.6854,0.08970449999999999,2.39787e-06,1.98114e-07,0.00709647,-8.172650000000001e-08,2.18948e-09,52,50.8334,0.51982,11,0,99,1,0.9904799999999999,0,90.1472,44.0767,59821.3,-99.0,-9.0,-99.0,-9.0,2.75599e-06,24.5343,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.50444,-0.0344444,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,266482,12,111,-9.0,3,0.9757100000000001,0.0126,0.97398,0.0126,0.97398,0.01275,0,300,0.0202193,-9,-9,-9,-9,60580.2,18.3839,13.7539,8.91664,60587.3,0.507,0.6528,0.31845999999999997,-0.037469300000000004,0.034814300000000006,24.2329,0.046988199999999994,3.63779e-06,1.5743499999999998e-07,0.00167693,-3.0507599999999996e-08,8.814680000000001e-10,48,57.0516,0.17399,11,0,47,1,0.97398,0,41.7184,44.0314,60587.2,-99.0,-9.0,-99.0,-9.0,3.08408e-06,24.4122,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.9989,-0.0368853,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,211343,12,111,-9.0,3,0.65667,0.001,0.65636,0.001,0.65636,0.00194,0,300,0.0073296,-9,-9,-9,-9,60278.1,38.5948,29.2931,20.4508,60276.0,0.294,-1.95652,0.306,-0.106698,0.0313228,23.7282,0.028014599999999997,5.790589999999999e-06,1.4941100000000001e-07,0.0014689,-1.7479499999999998e-08,-2.6646399999999996e-09,28,23.9626,0.6835100000000001,11,0,76,1,0.65636,0,-102.105,42.9766,60276.0,-99.0,-9.0,-99.0,-9.0,6.1365599999999996e-06,23.6652,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.91252,-0.06907669999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,84432,12,111,-9.0,3,0.66472,0.001,0.6658,0.001,0.6658,0.00194,0,300,0.019191099999999996,-9,-9,-9,-9,59924.1,53.6806,43.9734,28.4437,59926.8,0.38,-0.109975,0.37876,-0.0492086,0.0293323,23.339,0.025425299999999998,8.287230000000001e-06,1.94067e-07,0.00276557,-2.92205e-08,-3.6538000000000003e-09,20,18.3907,0.5616899999999999,11,0,28,1,0.6658,0,-744.699,43.0126,59927.1,-99.0,-9.0,-99.0,-9.0,6.89677e-06,23.5384,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.14729,-0.028570299999999996,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,189753,12,111,-9.0,3,0.48848,0.3282,0.48641,0.3282,0.48641,0.32821,0,300,0.0189989,-9,-9,-9,-9,59867.1,80.1054,52.1917,38.3453,59869.0,0.147,-1.7901900000000002,0.10275,-0.0420653,0.020649400000000002,22.8357,0.0222725,1.31744e-05,2.70256e-07,-2.49174e-06,-4.4686e-09,-4.04808e-09,71,54.9847,0.9198,11,0,23,1,0.48641,0,248.044,42.1925,59868.9,-99.0,-9.0,-99.0,-9.0,1.20967e-05,22.9283,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.73478,-0.0458147,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,82220,12,111,-9.0,3,0.75297,0.0341,0.75351,0.0341,0.75351,0.03414,0,300,0.019691099999999996,-9,-9,-9,-9,59864.0,32.8927,24.4499,17.4109,59862.6,0.29,-1.29624,0.22351,-0.0556865,0.0298438,23.8358,0.0260856,5.2443200000000005e-06,1.2599800000000001e-07,0.000252788,-9.72942e-09,-9.697769999999998e-10,36,37.8052,0.38681,11,0,14,1,0.75351,0,-382.704,43.3422,59862.9,-99.0,-9.0,-99.0,-9.0,4.47208e-06,24.0087,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.2833,-0.047785900000000006,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,257980,12,111,-9.0,3,0.74353,0.001,0.7439399999999999,0.001,0.7439399999999999,0.00201,0,300,0.00846776,-9,-9,-9,-9,60241.1,43.9996,41.7887,19.5341,60248.2,0.241,1.19336,0.20658,-0.026287400000000002,0.0298983,23.6159,0.030364699999999998,6.42163e-06,1.7959399999999999e-07,-1.47232e-05,-2.1694e-08,-1.57256e-09,44,39.9843,0.64436,11,0,35,1,0.7439399999999999,0,-336.644,43.3083,60248.2,-99.0,-9.0,-99.0,-9.0,6.25049e-06,23.6452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.00463,-0.050791300000000004,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,176768,12,111,-9.0,3,1.10782,0.0196,1.1055,0.0196,1.1055,0.01971,0,300,0.0106428,-9,-9,-9,-9,60508.3,7.67028,7.09046,3.3642199999999995,60515.8,1.566,0.10213,0.86893,-0.051485,0.0902882,24.9743,0.12285,1.8377900000000002e-06,2.07944e-07,0.00881487,-1.0603199999999999e-07,8.47063e-09,46,39.0422,0.7565,11,0,109,1,1.1055,0,233.037,44.372,60513.0,-99.0,-9.0,-99.0,-9.0,1.70745e-06,25.0541,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.68301,0.0460461,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,16851,12,111,-9.0,3,0.34062,0.001,0.34357,0.001,0.34357,0.00167,0,300,0.0180075,-9,-9,-9,-9,59947.3,95.9942,71.3045,63.346,59946.2,0.333,-0.8053819999999999,0.12713,0.019053599999999997,0.022524799999999998,22.0829,0.0254891,2.63533e-05,6.18679e-07,-0.00011354799999999999,4.23382e-09,-1.0821499999999999e-08,28,15.7173,0.9698200000000001,11,0,55,1,0.34357,0,-417.43300000000005,41.2922,59946.2,-99.0,-9.0,-99.0,-9.0,2.5638299999999998e-05,22.1128,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.87469,0.020350200000000002,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,299151,12,111,-9.0,3,1.04283,0.0643,1.04264,0.0643,1.04264,0.06433,0,300,0.00655708,-9,-9,-9,-9,60195.3,13.0075,12.7723,4.52073,60189.1,0.047,0.33649,0.54077,-0.0901358,0.07029439999999999,24.4815,0.0661879,2.89334e-06,1.7638200000000002e-07,0.00460143,-4.266719999999999e-08,5.50832e-09,32,19.0982,0.96521,11,0,56,1,1.04264,0,-173.18900000000002,44.2126,60183.2,-99.0,-9.0,-99.0,-9.0,3.07476e-06,24.4155,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.01644,-0.0934813,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,273924,12,111,-9.0,3,1.02311,0.2893,1.02559,0.2893,1.02559,0.28931,0,300,0.0201718,-9,-9,-9,-9,60345.2,10.399,8.87158,4.17269,60338.4,1.78,0.9198700000000001,0.94819,0.0573741,0.0811494,24.8028,0.0721165,2.15213e-06,1.4294800000000002e-07,0.0213764,-5.95512e-08,3.2907199999999996e-09,38,29.8923,0.82325,11,0,60,1,1.02559,0,-33.0503,44.1654,60337.8,-99.0,-9.0,-99.0,-9.0,2.06727e-06,24.8465,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.7006399999999999,0.0465064,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,277414,12,111,-9.0,3,0.37832,0.001,0.38136,0.001,0.38136,0.0017,0,300,0.0160155,-9,-9,-9,-9,59991.1,102.648,75.9677,59.3537,59989.7,0.102,0.27365,0.0722266,0.0674813,0.0209342,22.3221,0.022909099999999998,2.11425e-05,4.46109e-07,-0.000130236,-2.07206e-09,-7.405149999999999e-09,36,20.0898,0.98514,11,0,25,1,0.38136,0,-427.338,41.5576,59989.7,-99.0,-9.0,-99.0,-9.0,2.11962e-05,22.3194,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.348,0.0566096,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,266820,12,111,-9.0,3,0.57815,0.001,0.5767,0.001,0.5767,0.00187,0,300,0.019426099999999998,-9,-9,-9,-9,59782.2,48.8804,31.6209,23.5924,59786.4,0.171,0.71639,0.14267,-0.08012949999999999,0.028413,23.0268,0.0277254,1.1048e-05,2.82122e-07,0.000328777,-1.63185e-08,-5.61527e-09,52,45.0448,0.74178,11,0,128,1,0.5767,0,227.412,42.6367,59786.4,-99.0,-9.0,-99.0,-9.0,1.04873e-05,23.0833,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.65057,-0.031383499999999995,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,184357,12,111,-9.0,3,1.12735,0.2333,1.12606,0.2333,1.12606,0.23331999999999997,0,300,0.016872,-9,-9,-9,-9,60197.1,9.85946,5.5339599999999995,3.6705099999999997,60189.9,1.16,1.18404,0.66625,0.08199760000000002,0.08314880000000001,24.9276,0.08996389999999999,1.91857e-06,1.58972e-07,0.0121161,-4.6123599999999995e-08,6.5679e-09,41,32.7133,0.81865,11,0,108,1,1.12606,0,103.456,44.4205,60189.3,-99.0,-9.0,-99.0,-9.0,1.83848e-06,24.9738,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.30913,-0.012364,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
