,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
691,SN:,208428,12,111,-9.0,3,0.78081,0.0361,0.77832,0.0361,0.77832,0.03614,0,300,0.00811079,-9,-9,-9,-9,60549.2,30.052,22.0224,15.0974,60553.1,0.291,0.56498,0.21184,0.00955043,0.030697900000000004,23.8986,0.030863799999999997,4.94953e-06,1.40699e-07,-0.000246707,-1.57584e-08,-4.37735e-10,60,33.3785,0.9979,11,0,77,1,0.77832,0,364.495,43.4323,60552.7,0.34867,0.0128214,0.14,3.1,4.2728899999999995e-06,24.0582,-9,-9
5703,SN:,53642,12,111,-9.0,3,0.7915,0.0399,0.78903,0.0399,0.78903,0.039939999999999996,0,300,0.0185352,-9,-9,-9,-9,60532.4,19.6177,14.5202,12.0424,60530.5,1.062,0.22910999999999998,0.46521999999999997,0.0421773,0.0409966,24.2771,0.0465885,3.49281e-06,1.49875e-07,0.00380991,-2.88297e-08,-1.16517e-09,56,54.8262,0.51936,11,0,17,1,0.78903,0,515.456,43.4687,60530.8,0.42307,0.0428181,0.14,3.1,3.8292699999999995e-06,24.1772,-9,-9
5029,SN:,135672,12,111,-9.0,3,0.9985700000000001,0.0272,0.99803,0.0272,0.99803,0.02727,0,300,0.013787299999999999,-9,-9,-9,-9,60627.3,21.7535,16.4954,14.7384,60627.7,0.408,-0.7563840000000001,0.24541,-0.167428,0.0324409,24.5225,0.0415864,2.78608e-06,1.06714e-07,0.000487898,-9.44338e-09,1.27634e-09,52,40.7227,0.87098,11,0,110,1,0.99803,0,-90.1308,44.0955,60627.3,-1.0792700000000002,-0.159146,0.14,3.1,3.15273e-06,24.3883,-9,-9
9038,SN:,168671,12,111,-9.0,3,0.68296,0.039,0.6833100000000001,0.039,0.6833100000000001,0.03904,0,300,0.0207507,-9,-9,-9,-9,59884.2,39.0597,37.2823,25.4421,59879.8,0.225,0.35689,0.20307,-0.00883397,0.0292389,23.646,0.026458999999999996,6.245890000000001e-06,1.5221e-07,0.000543129,-1.33142e-08,-2.41387e-09,52,49.4959,0.57296,11,0,9,1,0.6833100000000001,0,-525.234,43.0824,59879.5,0.40734000000000004,0.00582278,0.14,3.1,6.062369999999999e-06,23.6784,-9,-9
5186,SN:,321193,12,111,-9.0,3,0.6200600000000001,0.038,0.6182,0.038,0.6182,0.03803,0,300,0.0182855,-9,-9,-9,-9,60209.2,49.7614,32.3588,23.6609,60206.0,0.239,0.70595,0.20694,0.00117428,0.030165300000000003,23.26,0.0285689,8.91284e-06,2.3452300000000001e-07,0.000747049,-2.15023e-08,-4.57336e-09,40,40.0914,0.4662,11,0,120,1,0.6182,0,147.55100000000002,42.8203,60206.0,0.60554,-0.014953600000000001,0.14,3.1,8.40107e-06,23.3242,-9,-9
9253,SN:,207712,12,111,-9.0,3,0.65117,0.0085,0.6498,0.0085,0.6498,0.00866,0,300,0.018615700000000002,-9,-9,-9,-9,60250.2,24.1035,19.4554,17.4922,60256.2,0.267,0.80571,0.25764000000000004,-0.0504647,0.033976,23.4515,0.038266800000000004,7.471130000000001e-06,2.6332e-07,0.0018091,-4.74691e-08,-4.54736e-09,28,19.421,0.88464,11,0,44,1,0.6498,0,-9.52375,42.9514,60256.1,0.66214,-0.0701122,0.14,3.1,8.77938e-06,23.2763,-9,-9
8751,SN:,53120,12,111,-9.0,3,0.91256,0.1608,0.90953,0.1608,0.90953,0.16080999999999998,0,300,0.0106885,-9,-9,-9,-9,60624.1,29.0804,28.0257,22.0282,60627.9,1.648,1.01514,0.9330700000000001,-0.125193,0.033090100000000004,23.9704,0.038852199999999996,4.63254e-06,1.65772e-07,0.010867,-6.17276e-08,5.18333e-10,16,12.4926,0.70943,11,0,70,1,0.90953,0,487.907,43.8493,60628.3,1.0568799999999998,-0.0857114,0.14,3.1,4.22413e-06,24.0707,-9,-9
6450,SN:,14345,12,111,-9.0,3,0.97436,0.0138,0.97291,0.0138,0.97291,0.01395,0,300,0.010212299999999999,-9,-9,-9,-9,59770.4,11.7662,11.6846,4.31539,59748.6,0.639,-1.30338,0.85772,-0.158742,0.07693639999999999,24.0575,0.18092,4.27545e-06,7.124209999999999e-07,0.0323663,-5.43096e-07,-1.77097e-08,44,56.1625,0.12295,11,0,105,1,0.97291,0,-2.34534,44.0281,59751.9,0.37873,-0.016120699999999998,0.14,3.1,2.6912400000000004e-06,24.5601,-9,-9
4074,SN:,18019,12,111,-9.0,3,0.76739,0.0489,0.76864,0.0489,0.76864,0.04893,0,300,0.0236316,-9,-9,-9,-9,59663.1,24.8552,20.5668,14.3476,59665.6,0.362,0.0362861,0.24155,-0.012899299999999999,0.031763400000000004,23.7615,0.030715100000000002,5.615610000000001e-06,1.58864e-07,-0.000194013,-1.7136e-08,-5.0688e-10,32,25.6147,0.7803899999999999,11,0,74,1,0.76864,0,235.227,43.3943,59665.7,0.42378000000000005,-0.0153954,0.14,3.1,4.842709999999999e-06,23.9223,-9,-9
5721,SN:,187961,12,111,-9.0,3,0.78862,0.0166,0.7873399999999999,0.0166,0.7873399999999999,0.01669,0,300,0.0205358,-9,-9,-9,-9,60580.0,26.5572,18.7132,14.9342,60584.5,0.304,-0.151135,0.2461,0.015812100000000003,0.0306774,23.8458,0.0303882,5.1963099999999996e-06,1.45437e-07,0.000860755,-1.9507900000000003e-08,-9.99138e-10,40,30.5896,0.85814,11,0,92,1,0.7873399999999999,0,160.178,43.4615,60583.7,-0.284882,-0.0350749,0.14,3.1,4.39464e-06,24.0277,-9,-9
2427,SN:,61860,12,111,-9.0,3,0.8317899999999999,0.0473,0.8299799999999999,0.0473,0.8299799999999999,0.047330000000000004,0,300,0.0210724,-9,-9,-9,-9,60211.0,41.2612,32.2648,21.2847,60217.6,0.236,-0.14645999999999998,0.15794,-0.184606,0.0273175,23.5428,0.0252796,6.86873e-06,1.59927e-07,0.00047874,-8.592639999999999e-09,-4.92602e-10,36,34.6176,0.53432,11,0,93,1,0.8299799999999999,0,311.92400000000004,43.603,60217.7,-0.196855,-0.15188,0.14,3.1,5.44633e-06,23.7947,-9,-9
5401,SN:,179277,12,111,-9.0,3,0.6693399999999999,0.0595,0.6676,0.0595,0.6676,0.05952,0,300,0.0189989,-9,-9,-9,-9,60532.3,13.6432,12.8484,12.5104,60504.2,4.409,1.86411,1.8001599999999998,-0.033987300000000005,0.09877589999999999,23.5476,0.21971999999999997,6.83839e-06,1.38386e-06,0.057426599999999994,-1.32482e-06,-1.1603600000000001e-07,16,4.80243,0.99828,11,0,23,1,0.6676,0,104.818,43.0234,60505.9,0.72249,-0.022256900000000003,0.14,3.1,7.222589999999999e-06,23.4883,-9,-9
1218,SN:,145383,12,111,-9.0,3,0.95434,0.0163,0.95436,0.0163,0.95436,0.01642,0,300,0.018615700000000002,-9,-9,-9,-9,60183.3,8.435939999999999,6.0971,5.797540000000001,60192.3,1.222,-0.826235,0.62748,-0.00236985,0.055425999999999996,25.0136,0.09566000000000001,1.77235e-06,1.56155e-07,-0.000517902,-5.2181499999999996e-08,3.86798e-09,50,54.5238,0.30655,11,0,44,1,0.95436,0,-501.30300000000005,43.9749,60192.2,-0.899809,0.040529,0.14,3.1,2.03899e-06,24.8615,-9,-9
2143,SN:,74809,12,111,-9.0,3,0.8298200000000001,0.0401,0.8326600000000001,0.0401,0.8326600000000001,0.040139999999999995,0,300,0.0152341,-9,-9,-9,-9,60077.0,22.8247,18.8109,11.1649,60093.7,3.439,-0.10080399999999999,1.1129799999999999,-0.099832,0.049268,23.785,0.24031,5.495549999999999e-06,1.2163299999999999e-06,0.00130725,7.280639999999999e-07,-1.0353600000000001e-08,4,6.1856800000000005,0.1857,11,0,12,1,0.8326600000000001,0,-214.81400000000002,43.6061,60088.7,-0.9046209999999999,-0.021012,0.14,3.1,3.41152e-06,24.3026,-9,-9
3621,SN:,28652,12,111,-9.0,3,0.9898299999999999,0.2099,0.98839,0.2099,0.98839,0.20990999999999999,0,300,0.021228,-9,-9,-9,-9,59782.2,12.6344,10.9743,9.82713,59786.8,0.554,1.06443,0.41244,-0.108634,0.0345963,24.3668,0.05486130000000001,3.2156599999999997e-06,1.62485e-07,0.00179137,-4.22065e-08,1.4166700000000002e-09,68,51.7053,0.92911,11,0,80,1,0.98839,0,190.046,44.0705,59786.7,1.0247600000000001,-0.105157,0.14,3.1,3.62741e-06,24.236,-9,-9
6876,SN:,326551,12,111,-9.0,3,0.40192,0.001,0.40219,0.001,0.40219,0.00172,0,300,0.0185352,-9,-9,-9,-9,59884.1,129.67600000000002,95.3202,91.0664,59883.2,0.336,0.92615,0.30921,-0.061858500000000004,0.0205502,21.9563,0.02285,2.96125e-05,6.23214e-07,0.00257503,-6.219130000000001e-08,-1.03372e-08,26,9.53965,0.99865,11,0,17,1,0.40219,0,-257.615,41.6981,59883.3,1.06454,-0.055108800000000006,0.14,3.1,2.81013e-05,22.0132,-9,-9
2714,SN:,228291,12,111,-9.0,3,0.903,0.0144,0.90536,0.0144,0.90536,0.014530000000000001,0,300,0.0201718,-9,-9,-9,-9,60341.2,27.1668,26.2254,17.556,60348.7,0.431,0.72428,0.26385,-0.165829,0.0295964,23.9738,0.032991,4.61808e-06,1.40324e-07,0.000572269,-1.6422e-08,4.677040000000001e-10,60,39.4074,0.98165,11,0,60,1,0.90536,0,-40.3626,43.8309,60348.7,1.23048,-0.110921,0.14,3.1,4.7217e-06,23.9498,-9,-9
2183,SN:,22787,12,111,-9.0,3,0.50784,0.001,0.50969,0.001,0.50969,0.00181,0,300,0.024123,-9,-9,-9,-9,59663.0,39.3805,23.7308,19.5776,59664.2,0.297,1.12404,0.21814,0.24429,0.026911400000000002,23.5325,0.028781499999999998,6.934400000000001e-06,1.8382200000000002e-07,0.000257625,-1.5622e-08,-3.21502e-09,41,49.6577,0.16639,11,0,29,1,0.50969,0,-27.8536,42.3086,59664.0,0.7814300000000001,0.18669000000000002,0.14,3.1,7.74174e-06,23.4129,-9,-9
5717,SN:,184915,12,111,-9.0,3,0.70375,0.001,0.70243,0.001,0.70243,0.00198,0,300,0.021228,-9,-9,-9,-9,60493.3,33.7399,32.7416,18.7056,60492.7,1.383,0.22744,0.51089,-0.014948900000000001,0.033999699999999994,23.5245,0.0282762,6.98554e-06,1.8192699999999999e-07,-0.00402062,-7.64614e-09,-2.0168e-09,32,24.4684,0.8269700000000001,11,0,80,1,0.70243,0,187.632,43.1578,60491.1,1.02518,-0.0165417,0.14,3.1,6.52841e-06,23.598,-9,-9
2328,SN:,209583,12,111,-9.0,3,0.48923999999999995,0.001,0.48886,0.001,0.48886,0.00179,0,300,0.018952,-9,-9,-9,-9,60168.3,13.153,11.5329,9.47605,60128.6,2.911,-1.07544,0.61797,-0.0501086,0.0625896,22.8626,0.14978,1.28516e-05,1.77296e-06,-0.000807937,-3.38628e-07,-6.39129e-08,19,20.3239,0.37533,11,0,21,1,0.48886,0,-256.365,42.2031,60131.7,-1.40713,-0.06177769999999999,0.14,3.1,1.3079000000000001e-05,22.8436,-9,-9
7103,SN:,269549,12,111,-9.0,3,0.85156,0.0354,0.8509399999999999,0.0354,0.8509399999999999,0.03545,0,300,0.020624299999999998,-9,-9,-9,-9,60184.4,34.8346,27.9197,21.7873,60192.1,0.314,0.8832899999999999,0.21799000000000002,-0.12812,0.0289764,23.7135,0.029040899999999998,5.8696600000000005e-06,1.57e-07,0.00058665,-1.5079899999999998e-08,-1.37041e-10,52,48.9589,0.59424,11,0,39,1,0.8509399999999999,0,-51.2472,43.6683,60191.9,0.71014,-0.122803,0.14,3.1,5.30547e-06,23.8232,-9,-9
7855,SN:,194478,12,111,-9.0,3,0.8395799999999999,0.0357,0.84231,0.0357,0.84231,0.03575,0,300,0.016615099999999997,-9,-9,-9,-9,60386.1,22.8551,17.1689,16.1716,60388.5,0.446,-0.32338,0.32172,0.00375245,0.0355719,24.1278,0.0387699,4.00741e-06,1.43098e-07,0.00151973,-2.3814900000000003e-08,1.37644e-10,36,37.3368,0.40747,11,0,45,1,0.84231,0,-174.97299999999998,43.6371,60388.6,0.32865,0.011690899999999999,0.14,3.1,3.5405800000000003e-06,24.2623,-9,-9
7348,SN:,82388,12,111,-9.0,3,0.73645,0.0582,0.7349100000000001,0.0582,0.7349100000000001,0.05823,0,300,0.0110993,-9,-9,-9,-9,59839.1,29.6686,24.5903,18.023,59833.6,0.295,-0.15801300000000001,0.1874,0.040769099999999996,0.0306513,23.9016,0.026861200000000002,4.9359e-06,1.2211499999999998e-07,3.34033e-05,-8.87518e-09,-1.36008e-09,60,50.136,0.81417,11,0,65,1,0.7349100000000001,0,71.7283,43.2782,59833.4,-0.492857,-0.010164399999999999,0.14,3.1,4.7175e-06,23.9507,-9,-9
4641,SN:,28575,12,111,-9.0,3,0.75727,0.0246,0.75717,0.0246,0.75717,0.024659999999999998,0,300,0.00846776,-9,-9,-9,-9,59899.1,35.3705,25.4175,22.5766,59894.2,0.22,0.8929299999999999,0.16413,0.0327681,0.0284981,23.7953,0.025544999999999998,5.44334e-06,1.2807e-07,6.15245e-05,-9.09034e-09,-1.3952899999999998e-09,56,53.7633,0.56,11,0,35,1,0.75717,0,-186.80700000000002,43.3559,59894.2,1.07294,0.00288734,0.14,3.1,5.1777599999999995e-06,23.8497,-9,-9
6438,SN:,149758,12,111,-9.0,3,0.5797800000000001,0.001,0.57815,0.001,0.57815,0.00187,0,300,0.022516099999999997,-9,-9,-9,-9,60490.3,10.9796,10.5647,8.9378,60474.8,4.517,-0.0246673,1.3426799999999999,0.19994,0.0735834,24.0919,0.20042000000000001,4.14241e-06,7.64668e-07,0.0206987,2.29728e-08,-3.9988800000000004e-08,28,31.0681,0.36222,11,0,68,1,0.57815,0,300.481,42.6436,60473.6,-0.9992700000000001,0.16612000000000002,0.14,3.1,4.79313e-06,23.9335,-9,-9
2589,SN:,266540,12,111,-9.0,3,0.73034,0.0158,0.7289,0.0158,0.7289,0.0159,0,300,0.00811079,-9,-9,-9,-9,60237.3,38.6116,31.0978,19.1141,60235.1,0.25,-0.0310375,0.28958,-0.0388393,0.029259300000000002,23.6556,0.0271074,6.190880000000001e-06,1.5456699999999998e-07,0.000250971,-2.13423e-08,-1.46931e-09,24,19.277,0.73706,11,0,77,1,0.7289,0,61.2243,43.2563,60235.1,-0.162957,-0.07516260000000001,0.14,3.1,6.04751e-06,23.6811,-9,-9
7975,SN:,132823,12,111,-9.0,3,0.89189,0.048,0.88994,0.048,0.88994,0.04804,0,300,0.0171907,-9,-9,-9,-9,60181.4,22.3589,21.7936,14.1439,60177.7,0.586,0.89912,0.5603600000000001,-0.06485930000000001,0.0333788,24.2048,0.054108,3.73334e-06,1.86052e-07,0.00128874,-7.83752e-08,7.352080000000001e-10,42,40.0157,0.5584,11,0,31,1,0.88994,0,98.7131,43.7898,60177.7,0.10214,-0.0831198,0.14,3.1,3.9163300000000005e-06,24.1528,-9,-9
5095,SN:,235668,12,111,-9.0,3,0.58783,0.033,0.5869,0.033,0.5869,0.03304,0,300,0.00939609,-9,-9,-9,-9,60611.1,78.6056,61.5007,46.6417,60609.1,0.172,0.9820399999999999,0.11109000000000001,0.0893992,0.025758799999999995,23.2251,0.0244739,9.2034e-06,2.07456e-07,-6.59497e-05,-3.64473e-09,-4.2274099999999996e-09,60,37.8054,0.98888,11,0,121,1,0.5869,0,105.512,42.6821,60609.2,0.9475299999999999,0.047614300000000005,0.14,3.1,8.34011e-06,23.3321,-9,-9
738,SN:,237340,12,111,-9.0,3,0.8446,0.0212,0.8438399999999999,0.0212,0.8438399999999999,0.02128,0,300,0.0228397,-9,-9,-9,-9,60194.2,9.44016,7.110180000000001,4.122240000000001,60192.3,0.279,-1.9946599999999999,0.6691199999999999,0.0945071,0.06676900000000001,25.0065,0.0674735,1.78399e-06,1.1086700000000001e-07,0.009137,-3.29326e-08,7.952360000000001e-10,52,48.0669,0.6293,11,0,51,1,0.8438399999999999,0,10.0703,43.6461,60191.5,-1.6684900000000003,0.12025999999999999,0.14,3.1,1.99078e-06,24.8874,-9,-9
6119,SN:,2074,12,111,-9.0,3,0.51751,0.001,0.51542,0.001,0.51542,0.00182,0,300,0.0102272,-9,-9,-9,-9,59800.3,36.9479,29.697,23.5557,59806.8,0.219,-1.74435,0.18845,0.0576494,0.024424900000000003,23.5642,0.0258985,6.734839999999999e-06,1.6064900000000002e-07,0.00045461599999999997,-9.83192e-09,-2.64989e-09,66,55.4783,0.81877,11,0,13,1,0.51542,0,281.47900000000004,42.3434,59806.9,-1.84915,0.08187169999999999,0.14,3.1,7.203830000000001e-06,23.4911,-9,-9
4881,SN:,321082,12,111,-9.0,3,0.76789,0.0477,0.76645,0.0477,0.76645,0.04773,0,300,0.0185259,-9,-9,-9,-9,59752.4,33.3882,30.1073,16.5359,59750.6,2.603,0.74656,0.76878,-0.166491,0.0342161,23.772,0.04548169999999999,5.56169e-06,2.3297999999999999e-07,-0.0081724,1.0084e-07,-1.6861199999999998e-09,39,34.2131,0.68777,11,0,116,1,0.76645,0,216.958,43.39,59752.1,0.13443,-0.0594989,0.14,3.1,5.31244e-06,23.8218,-9,-9
5775,SN:,213639,12,111,-9.0,3,0.77887,0.038,0.7759,0.038,0.7759,0.03804,0,300,0.018033900000000002,-9,-9,-9,-9,60168.3,44.7752,34.9177,23.4912,60169.0,0.126,0.60178,0.2901,-0.0942407,0.028813099999999998,23.6336,0.0259709,6.31741e-06,1.51113e-07,-0.00019129900000000003,-1.35741e-08,-5.89013e-10,38,36.7105,0.52903,11,0,91,1,0.7759,0,438.11800000000005,43.4246,60170.3,0.15237,-0.0950982,0.14,3.1,5.7099300000000006e-06,23.7434,-9,-9
9284,SN:,241657,12,111,-9.0,3,0.5402600000000001,0.001,0.5423,0.001,0.5423,0.00184,0,300,0.017603,-9,-9,-9,-9,60370.2,66.6302,42.3712,40.7795,60368.3,0.129,0.32218,0.12049000000000001,-0.132455,0.0203016,22.7008,0.022148400000000002,1.49173e-05,3.04304e-07,0.000236143,-1.2564999999999999e-08,-4.20577e-09,61,48.6908,0.8724799999999999,11,0,15,1,0.5423,0,-75.5782,42.4704,60368.4,0.47006000000000003,-0.133854,0.14,3.1,1.60002e-05,22.6247,-9,-9
9426,SN:,211999,12,111,-9.0,3,0.9602,0.0135,0.9596100000000001,0.0135,0.9596100000000001,0.013640000000000001,0,300,0.00611278,-9,-9,-9,-9,59899.1,12.9401,11.3125,9.935410000000001,59893.0,0.553,-2.2589,0.2689,-0.06905639999999999,0.0401087,24.711,0.048998,2.34197e-06,1.05691e-07,0.000770405,-1.05018e-08,1.3873900000000001e-09,60,52.8715,0.73136,11,0,115,1,0.9596100000000001,0,-42.0981,43.9903,59894.1,-1.91123,-0.0333086,0.14,3.1,2.17856e-06,24.7896,-9,-9
351,SN:,115623,12,111,-9.0,3,0.82606,0.0172,0.8254299999999999,0.0172,0.8254299999999999,0.0173,0,300,0.00848908,-9,-9,-9,-9,60640.1,19.0296,13.4739,13.1738,60624.5,0.477,1.2317,0.36088000000000003,0.10069,0.034187199999999994,24.5737,0.0359385,2.65791e-06,8.797850000000001e-08,0.00139492,-1.85509e-08,-2.9877e-10,52,58.9825,0.23546,11,0,103,1,0.8254299999999999,0,-28.7126,43.5869,60624.4,0.75174,0.10712999999999999,0.14,3.1,2.98188e-06,24.4488,-9,-9
10290,SN:,249581,12,111,-9.0,3,0.37936,0.001,0.37878,0.001,0.37878,0.0017,0,300,0.019426099999999998,-9,-9,-9,-9,59807.2,81.3115,63.9386,47.9668,59803.8,0.134,-0.689718,0.12174000000000001,0.10088,0.021427099999999998,22.5153,0.0239835,1.7696400000000002e-05,3.9090699999999997e-07,0.000119264,-8.30723e-09,-6.74592e-09,40,26.555,0.9493,11,0,128,1,0.37878,0,-8.55861,41.546,59803.9,-0.7030029999999999,0.10432999999999999,0.14,3.1,1.63257e-05,22.6028,-9,-9
279,SN:,305042,12,111,-9.0,3,0.9469200000000001,0.0227,0.94457,0.0227,0.94457,0.02278,0,300,0.0180209,-9,-9,-9,-9,60250.2,6.9004199999999996,6.7590699999999995,3.4379699999999995,60257.2,0.923,-0.0495767,0.79271,0.027145299999999997,0.0646072,24.8442,0.11585999999999999,2.0715900000000004e-06,2.2105199999999999e-07,0.0127116,-1.3835000000000002e-07,7.44175e-10,28,28.2923,0.44903999999999994,11,0,4,1,0.94457,0,204.426,43.9498,60257.6,-0.823111,0.0163406,0.14,3.1,2.25791e-06,24.7507,-9,-9
10017,SN:,112811,12,111,-9.0,3,0.43754,0.001,0.43546,0.001,0.43546,0.00175,0,300,0.0156118,-9,-9,-9,-9,60211.0,77.6091,56.9686,36.6131,60213.8,0.138,-2.5280299999999998,0.12952,-0.120028,0.018877,22.5931,0.0221391,1.64723e-05,3.35884e-07,0.00018381,-1.0803100000000001e-08,-4.18779e-09,46,21.8559,0.9990399999999999,11,0,85,1,0.43546,0,430.32800000000003,41.906,60213.9,-2.5879,-0.09721510000000001,0.14,3.1,1.6339e-05,22.6019,-9,-9
4128,SN:,234051,12,111,-9.0,3,0.8132199999999999,0.001,0.8114,0.001,0.8114,0.00207,0,300,0.0110556,-9,-9,-9,-9,59884.1,19.4937,15.5665,8.8608,59886.4,0.618,0.9233899999999999,0.48577,0.21397,0.040536699999999995,24.4816,0.04044,2.89314e-06,1.0776e-07,0.00668867,-3.3488800000000005e-08,-1.14288e-09,24,34.4313,0.077291,11,0,24,1,0.8114,0,154.166,43.5425,59887.5,1.1157299999999999,0.16080999999999998,0.14,3.1,2.7929700000000002e-06,24.5198,-9,-9
1042,SN:,94168,12,111,-9.0,3,0.8166,0.001,0.8144899999999999,0.001,0.8144899999999999,0.00207,0,300,0.00595685,-9,-9,-9,-9,59854.2,15.5482,11.4489,9.27936,59860.1,0.633,0.2874,0.447,0.11389,0.041482099999999994,24.7333,0.0443555,2.2944400000000003e-06,9.373439999999999e-08,0.00592785,-2.68816e-08,-8.551439999999999e-10,68,58.9687,0.77451,11,0,42,1,0.8144899999999999,0,420.559,43.553,59860.5,-0.167399,0.12569,0.14,3.1,2.5914999999999997e-06,24.6011,-9,-9
7152,SN:,172922,12,111,-9.0,3,0.8475600000000001,0.0328,0.8482700000000001,0.0328,0.8482700000000001,0.03285,0,300,0.00870258,-9,-9,-9,-9,59826.4,8.07821,5.773619999999999,5.69388,59825.6,0.714,-1.75138,0.62865,0.14365,0.0650883,25.0812,0.0725627,1.6653499999999999e-06,1.1130000000000001e-07,0.013449700000000002,-4.6589e-08,-8.883610000000001e-10,64,58.6097,0.66681,11,0,117,1,0.8482700000000001,0,-611.872,43.6583,59825.8,-1.93144,0.12700999999999998,0.14,3.1,1.8664500000000001e-06,24.9575,-9,-9
3742,SN:,252224,12,111,-9.0,3,0.54197,0.3387,0.54208,0.3387,0.54208,0.3387,0,300,0.00720823,-9,-9,-9,-9,60209.3,51.0087,37.3178,27.1192,60204.3,0.169,-1.15257,0.1655,-0.035244300000000006,0.0232129,23.1482,0.0254082,9.87902e-06,2.3118700000000002e-07,0.000530479,-1.63267e-08,-3.4712999999999998e-09,46,24.3986,0.9963,11,0,52,1,0.54208,0,-211.885,42.4721,60204.3,-0.8534809999999999,-0.034127199999999996,0.14,3.1,1.01317e-05,23.1208,-9,-9
5812,SN:,130257,12,111,-9.0,3,0.72773,0.0272,0.72659,0.0272,0.72659,0.02725,0,300,0.0187179,-9,-9,-9,-9,60652.1,21.9318,21.4724,12.0428,60655.5,1.559,-1.68765,0.9042100000000001,-0.0425281,0.0481139,24.1928,0.046326,3.7746899999999998e-06,1.6105799999999999e-07,0.017762200000000002,4.23885e-08,2.08907e-09,12,9.56073,0.6544399999999999,11,0,124,1,0.72659,0,-88.9164,43.2475,60656.0,-1.63688,0.0193532,0.14,3.1,3.8490800000000004e-06,24.1716,-9,-9
8473,SN:,237814,12,111,-9.0,3,0.37584,0.001,0.37273,0.001,0.37273,0.0017,0,300,0.018033900000000002,-9,-9,-9,-9,60278.1,127.507,103.66,77.1263,60279.4,0.223,1.01599,0.24979,0.0196458,0.0212843,22.1745,0.023586799999999998,2.42211e-05,5.26186e-07,0.00127731,-3.80985e-08,-9.13863e-09,16,7.76047,0.95568,11,0,91,1,0.37273,0,583.133,41.5089,60279.5,1.04372,0.0444575,0.14,3.1,2.5105e-05,22.1356,-9,-9
3901,SN:,266182,12,111,-9.0,3,0.69272,0.0377,0.69404,0.0377,0.69404,0.037739999999999996,0,300,0.0157789,-9,-9,-9,-9,60003.3,41.6021,34.1317,19.0847,60005.1,0.132,0.67307,0.17932,-0.069195,0.0302224,23.4351,0.027522500000000002,7.584789999999999e-06,1.92268e-07,0.000301903,-1.5857700000000002e-08,-2.58311e-09,36,33.7867,0.57429,11,0,106,1,0.69404,0,191.155,43.1225,60005.4,0.94729,-0.06602410000000002,0.14,3.1,7.689880000000001e-06,23.4202,-9,-9
2426,SN:,283849,12,111,-9.0,3,0.995,0.1385,0.9965200000000001,0.1385,0.9965200000000001,0.13852,0,300,0.0204305,-9,-9,-9,-9,59591.2,12.735,11.2294,5.20787,59583.1,6.083,-0.353654,1.32466,-0.0895901,0.06328020000000001,24.5701,0.1552,2.66671e-06,3.81196e-07,-0.00741359,2.43887e-07,-9.09959e-09,36,40.4105,0.28168000000000004,11,0,88,1,0.9965200000000001,0,238.174,44.0892,59581.7,-0.36343400000000003,-0.0918657,0.14,3.1,2.8699200000000004e-06,24.4903,-9,-9
5286,SN:,83825,12,111,-9.0,3,0.81611,0.0198,0.81598,0.0198,0.81598,0.019880000000000002,0,300,0.0106428,-9,-9,-9,-9,60153.3,28.3457,19.4875,18.7508,60139.9,0.426,1.13178,0.51593,-0.0357522,0.038038,23.8762,0.0562895,5.05241e-06,2.6194e-07,0.00751576,-1.12724e-07,-2.9936e-09,40,48.0099,0.18,11,0,109,1,0.81598,0,-360.48699999999997,43.5556,60140.4,1.10066,-0.0832924,0.14,3.1,5.5295900000000005e-06,23.7783,-9,-9
4775,SN:,116715,12,111,-9.0,3,0.57075,0.001,0.57198,0.001,0.57198,0.00186,0,300,0.021228,-9,-9,-9,-9,60532.4,64.3143,43.2447,27.4249,60529.9,0.463,-0.378871,0.1935,-0.051024099999999996,0.029810700000000002,23.1592,0.0293078,9.77949e-06,2.63983e-07,-2.77034e-06,-4.75909e-09,-5.5472399999999996e-09,44,30.4372,0.9400799999999999,11,0,80,1,0.57198,0,-561.856,42.6114,60529.5,-0.46749399999999997,-0.0524294,0.14,3.1,9.868580000000001e-06,23.1494,-9,-9
7886,SN:,341474,12,111,-9.0,3,0.9282799999999999,0.0473,0.9297,0.0473,0.9297,0.04734,0,300,0.0243817,-9,-9,-9,-9,60403.0,22.8066,20.8747,14.2247,60391.9,0.477,0.94986,0.34471999999999997,-0.0823069,0.0329549,24.1394,0.044232,3.9649800000000004e-06,1.6153e-07,0.00147462,-3.19874e-08,9.07998e-10,36,39.1958,0.32847,11,0,49,1,0.9297,0,248.36700000000002,43.9031,60391.4,0.95236,-0.0817019,0.14,3.1,3.92115e-06,24.1515,-9,-9
