VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID
SN:,320397,12,111,-9.0,3,0.8541700000000001,0.0731,0.85751,0.0731,0.85751,0.07312,0,300,0.026657,-9,-9,-9,-9,59947.3,18.112,13.9209,12.9092,59938.4,0.243,0.77146,0.46562,-0.11489100000000001,0.0396722,23.8239,0.057578899999999995,5.30201e-06,2.81177e-07,0.0046916,-9.856210000000001e-08,-1.22688e-09,36,26.0269,0.8897200000000001,11,0,107,1,0.85751,0,-359.472,43.6842,59934.8,0.6753100000000001,-0.129652,0.14,3.1,5.3074400000000005e-06,23.8228,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,209595,12,111,-9.0,3,0.5144,0.0365,0.5139699999999999,0.0365,0.5139699999999999,0.03653,0,300,0.022516099999999997,-9,-9,-9,-9,59782.2,41.3511,28.6404,20.1602,59788.5,0.174,-0.726021,0.15104,0.019126,0.023902700000000002,23.1627,0.027254200000000003,9.74781e-06,2.4468900000000003e-07,0.0005179669999999999,-1.72918e-08,-3.79229e-09,61,67.2165,0.2727,11,0,68,1,0.5139699999999999,0,-52.1426,42.3336,59788.4,-0.9274600000000001,0.039598699999999994,0.14,3.1,9.23635e-06,23.2213,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,298444,12,111,-9.0,3,0.83962,0.0376,0.8415299999999999,0.0376,0.8415299999999999,0.03765,0,300,0.0174666,-9,-9,-9,-9,60045.1,21.8652,13.772,12.2253,60039.7,0.618,0.8935200000000001,0.45146000000000003,0.0502172,0.037255199999999995,24.3307,0.0402336,3.32435e-06,1.23189e-07,0.00318848,-3.23089e-08,-2.0326900000000003e-10,24,34.976,0.0687581,11,0,0,1,0.8415299999999999,0,64.776,43.6356,60039.6,0.94675,0.07379680000000001,0.14,3.1,3.21573e-06,24.3668,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,331328,12,111,-9.0,3,0.7393,0.001,0.73841,0.001,0.73841,0.00201,0,300,0.0214592,-9,-9,-9,-9,60621.2,30.4533,28.2414,15.6567,60618.2,0.052,0.59921,0.26164,0.00887052,0.0328631,23.9162,0.0315441,4.86978e-06,1.41483e-07,0.000532496,-1.96973e-08,-7.816669999999999e-10,24,13.7478,0.95214,11,0,58,1,0.73841,0,52.015,43.2901,60618.1,0.8219299999999999,0.00805045,0.14,3.1,5.248330000000001e-06,23.8349,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,245830,12,111,-9.0,3,0.6068600000000001,0.001,0.60614,0.001,0.60614,0.00189,0,300,0.00907156,-9,-9,-9,-9,60668.1,73.4989,46.4727,29.0391,60677.2,1.045,0.15838,0.65384,-0.0854001,0.031996699999999996,23.1354,0.0399448,9.99663e-06,3.67781e-07,0.00710239,1.20824e-10,-3.91642e-09,12,5.67167,0.9317200000000001,11,0,72,1,0.60614,0,39.5704,42.7668,60677.7,0.39605999999999997,-0.0508847,0.14,3.1,9.51817e-06,23.1886,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,150157,12,111,-9.0,3,0.82194,0.0438,0.8208700000000001,0.0438,0.8208700000000001,0.04383,0,300,0.0210724,-9,-9,-9,-9,60184.4,20.7117,19.7159,14.0953,60181.1,0.308,0.61916,0.29014,-0.032874400000000005,0.0315103,23.9066,0.0357648,4.91326e-06,1.61846e-07,0.00158573,-2.96123e-08,-5.72407e-10,56,46.9465,0.8002600000000001,11,0,93,1,0.8208700000000001,0,89.901,43.5726,60181.2,0.57886,-0.0441156,0.14,3.1,4.55058e-06,23.9898,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,107391,12,111,-9.0,3,1.0745,0.1242,1.07341,0.1242,1.07341,0.12422000000000001,0,300,0.0228397,-9,-9,-9,-9,60546.4,12.5895,10.3818,5.93671,60549.4,0.8,1.4873299999999998,0.55491,-0.00031514,0.057849199999999996,24.4505,0.063355,2.97723e-06,1.7372699999999998e-07,0.00293305,-5.68484e-08,3.95737e-09,44,54.1683,0.14007,11,0,51,1,1.07341,0,83.155,44.2916,60549.0,0.9508200000000001,-0.079527,0.14,3.1,2.72403e-06,24.547,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,257975,12,111,-9.0,3,0.41689,0.001,0.41568,0.001,0.41568,0.00173,0,300,0.018615700000000002,-9,-9,-9,-9,60532.3,48.0919,40.494,30.2974,60510.4,1.691,1.16388,0.51667,0.016069299999999998,0.052645500000000005,22.4507,0.0956183,1.87809e-05,1.6539900000000001e-06,0.0037224,-1.26499e-07,-7.97395e-08,16,9.32191,0.8995700000000001,11,0,44,1,0.41568,0,3.02505,41.785,60512.1,1.28554,0.10759,0.14,3.1,1.67714e-05,22.5736,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,54659,12,111,-9.0,3,0.73679,0.02,0.73748,0.02,0.73748,0.02008,0,300,0.0098513,-9,-9,-9,-9,60611.1,61.8865,55.2225,27.9021,60614.1,0.175,-0.8842139999999999,0.13063,-0.128081,0.025681799999999998,23.5635,0.0220763,6.73895e-06,1.37023e-07,-0.00021072599999999997,-3.8435199999999996e-09,-1.55552e-09,60,48.3739,0.8592299999999999,11,0,78,1,0.73748,0,-416.974,43.2847,60614.1,-0.8551200000000001,-0.159166,0.14,3.1,6.84832e-06,23.546,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,276573,12,111,-9.0,3,0.93075,0.3149,0.92968,0.3149,0.92968,0.31490999999999997,0,300,0.0189989,-9,-9,-9,-9,60532.3,22.4935,17.5344,15.4227,60534.2,0.413,0.68495,0.5284800000000001,-0.0812184,0.033813,24.1322,0.0388464,3.99149e-06,1.42811e-07,0.00308651,-2.15593e-08,1.09017e-09,36,33.9413,0.56685,11,0,23,1,0.92968,0,-162.063,43.9058,60533.8,1.22251,-0.0397492,0.14,3.1,3.59274e-06,24.2464,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,45849,12,111,-9.0,3,0.45807,0.0144,0.45748,0.0144,0.45748,0.014469999999999998,0,300,0.0102272,-9,-9,-9,-9,60538.2,121.353,84.8645,74.8688,60539.3,0.118,0.68805,0.0915529,-0.0594197,0.0186613,22.392,0.0213878,1.9825299999999998e-05,3.9053699999999997e-07,2.59446e-05,-6.0172599999999995e-09,-5.677409999999999e-09,60,48.1529,0.8643799999999999,11,0,13,1,0.45748,0,-156.053,42.0312,60539.2,0.64495,-0.0519553,0.14,3.1,1.94109e-05,22.4149,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,120655,12,111,-9.0,3,0.8782,0.0693,0.87928,0.0693,0.87928,0.06932,0,300,0.0157789,-9,-9,-9,-9,59947.4,7.80052,5.61627,4.45056,59929.0,5.447,2.19943,2.3677900000000003,0.11704,0.12258,24.5359,0.34147,2.7520299999999996e-06,8.65519e-07,0.0992553,-1.6099500000000001e-06,-6.20733e-08,28,35.1921,0.16434,11,0,106,1,0.87928,0,331.574,43.754,59928.0,0.8054899999999999,0.023950299999999997,0.14,3.1,3.2644e-06,24.3505,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,257222,12,111,-9.0,3,0.6807,0.0401,0.68438,0.0401,0.68438,0.040139999999999995,0,300,0.0164778,-9,-9,-9,-9,59618.2,11.9427,10.9645,10.7553,59602.1,0.509,0.0795125,0.69819,0.23262,0.050739599999999996,24.1887,0.07986389999999999,3.78892e-06,2.78703e-07,0.010587200000000001,-1.66064e-07,-6.63341e-09,36,37.848,0.38495,11,0,5,1,0.68438,0,-517.312,43.0822,59602.4,0.54897,0.19658,0.14,3.1,3.5816500000000003e-06,24.2498,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,106375,12,111,-9.0,3,0.42083999999999994,1.2238,0.42173999999999995,1.2238,0.42173999999999995,1.2238,0,300,0.026657,-9,-9,-9,-9,60415.0,125.745,99.2793,73.4972,60412.9,0.088,0.37315,0.087742,-0.0756283,0.0188533,21.9761,0.0220093,2.9078200000000002e-05,5.89452e-07,0.00014638299999999998,-1.0491700000000001e-08,-8.69668e-09,26,13.1437,0.98265,11,0,107,1,0.42173999999999995,0,223.24200000000002,41.819,60412.9,0.45926999999999996,-0.07551369999999999,0.14,3.1,2.4646500000000002e-05,22.1556,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,316232,12,111,-9.0,3,0.46481999999999996,0.001,0.4645,0.001,0.4645,0.00178,0,300,0.00902038,-9,-9,-9,-9,59811.1,118.89200000000001,77.9731,71.7174,59814.9,0.121,1.58946,0.07899969999999999,-0.05049240000000001,0.018653799999999998,22.3288,0.0211255,2.1011599999999997e-05,4.0883000000000004e-07,-6.5628e-05,-5.06656e-09,-5.81051e-09,66,40.0896,0.9951200000000001,11,0,37,1,0.4645,0,-232.918,42.0703,59814.9,1.55672,-0.052843299999999996,0.14,3.1,2.1114899999999997e-05,22.3235,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,61012,12,111,-9.0,3,1.06565,0.2624,1.06392,0.2624,1.06392,0.26241,0,300,0.0226438,-9,-9,-9,-9,60567.4,10.792,10.4443,4.45385,60570.4,0.371,-1.34693,0.7167899999999999,-0.0357607,0.0930475,24.947,0.0919445,1.88445e-06,1.59583e-07,0.0106476,-4.13316e-08,8.070689999999999e-09,35,44.5463,0.12939,11,0,97,1,1.06392,0,10.2649,44.2685,60569.8,-0.172826,0.0317785,0.14,3.1,1.75201e-06,25.0262,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239709,12,111,-9.0,3,0.7406,0.0237,0.7438899999999999,0.0237,0.7438899999999999,0.02376,0,300,0.00870234,-9,-9,-9,-9,59825.3,10.0261,9.7711,8.36919,59793.3,0.073,1.6546299999999998,1.2656399999999999,-0.029427,0.07363560000000001,23.5071,0.19716,7.0982399999999995e-06,1.28899e-06,0.0275494,-1.584e-06,-3.8187300000000006e-08,24,18.2373,0.79135,11,0,7,1,0.7438899999999999,0,-1186.12,43.3045,59793.7,1.33857,-0.0650386,0.14,3.1,6.820160000000001e-06,23.5505,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,152415,12,111,-9.0,3,1.00589,0.0857,1.0052,0.0857,1.0052,0.08573,0,300,0.010537600000000001,-9,-9,-9,-9,60535.2,10.4622,10.2869,7.310230000000001,60540.2,1.39,0.4863,0.75729,0.0485143,0.045728,24.952,0.06192140000000001,1.8759400000000002e-06,1.06988e-07,0.00935812,-3.48077e-08,1.48171e-09,63,52.1723,0.83294,11,0,11,1,1.0052,0,-229.005,44.1149,60540.4,0.3301,0.0554145,0.14,3.1,2.0128400000000003e-06,24.8755,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,132377,12,111,-9.0,3,0.50731,0.001,0.50608,0.001,0.50608,0.00181,0,300,0.0138733,-9,-9,-9,-9,60578.3,47.3814,34.4813,28.2426,60575.2,0.253,0.90522,0.15283,0.05738189999999999,0.022269,23.1691,0.0246168,9.69091e-06,2.19721e-07,8.10429e-05,-1.01803e-08,-3.4931999999999995e-09,66,45.7434,0.9728899999999999,11,0,89,1,0.50608,0,182.722,42.2944,60575.1,0.81333,0.0755539,0.14,3.1,1.08164e-05,23.0498,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,190552,12,111,-9.0,3,0.41968999999999995,0.5605,0.41977,0.5605,0.41977,0.5605,0,300,0.00720823,-9,-9,-9,-9,59839.2,116.113,72.9705,66.608,59840.1,0.116,-0.414239,0.060748,-0.0974103,0.0184705,22.2443,0.0212338,2.2713299999999998e-05,4.4420499999999995e-07,-9.191680000000001e-05,-1.5681900000000001e-09,-6.376109999999999e-09,61,44.0675,0.94965,11,0,52,1,0.41977,0,-190.405,41.8082,59840.2,-0.387308,-0.114648,0.14,3.1,2.4957e-05,22.142,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116836,12,111,-9.0,3,0.85706,0.001,0.85487,0.001,0.85487,0.00211,0,300,0.00856182,-9,-9,-9,-9,60125.4,15.3732,11.0017,9.40977,60114.3,2.713,1.78972,1.1228799999999999,-0.0329209,0.0563512,24.3201,0.1056,3.3571100000000003e-06,3.2651000000000003e-07,0.00968163,-1.5697800000000002e-07,3.88707e-11,28,32.6221,0.24994,11,0,10,1,0.85487,0,263.832,43.6825,60109.1,0.86311,-0.0319818,0.14,3.1,4.121e-06,24.0975,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,78845,12,111,-9.0,3,0.89039,0.0303,0.8887700000000001,0.0303,0.8887700000000001,0.03036,0,300,0.0228397,-9,-9,-9,-9,59884.1,23.5432,21.8367,17.7099,59882.9,0.832,0.09756000000000001,0.59897,-0.0413605,0.032024000000000004,24.0911,0.0363789,4.1454900000000005e-06,1.389e-07,0.00312714,-3.67552e-08,2.65329e-10,24,20.9308,0.6428,11,0,51,1,0.8887700000000001,0,263.405,43.7859,59882.3,0.5072800000000001,-0.055263599999999996,0.14,3.1,3.82459e-06,24.1785,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,237200,12,111,-9.0,3,0.8095899999999999,0.0356,0.80971,0.0356,0.80971,0.03565,0,300,0.00655708,-9,-9,-9,-9,59899.1,33.9852,19.5219,19.4006,59890.6,0.277,0.83542,0.19328,0.0071447,0.028954400000000005,24.0315,0.0276847,4.37942e-06,1.11669e-07,0.000439426,-1.05615e-08,-6.500630000000001e-10,60,42.5579,0.95701,11,0,56,1,0.80971,0,-241.592,43.5346,59890.2,0.7460899999999999,-0.0208923,0.14,3.1,4.5063599999999995e-06,24.0004,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,162732,12,111,-9.0,3,0.97211,0.0235,0.9699700000000001,0.0235,0.9699700000000001,0.02358,0,300,0.0180209,-9,-9,-9,-9,60624.2,17.0273,16.2146,13.3186,60620.9,0.447,-0.7112350000000001,0.36615,-0.10733499999999999,0.0350445,24.5667,0.0460027,2.67489e-06,1.13335e-07,0.00249026,-1.93948e-08,1.04201e-09,40,20.2455,0.9960600000000001,11,0,4,1,0.9699700000000001,0,135.734,44.0208,60620.2,-1.0165,-0.07527189999999999,0.14,3.1,2.6798400000000004e-06,24.5647,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,29314,12,111,-9.0,3,0.82315,0.0268,0.82078,0.0268,0.82078,0.026869999999999998,0,300,0.021516900000000002,-9,-9,-9,-9,60580.2,27.2513,20.3528,17.557,60585.5,0.321,0.9145200000000001,0.22587,-0.10282899999999999,0.0298379,23.8046,0.0326068,5.39702e-06,1.62083e-07,0.00114165,-2.1803699999999998e-08,-7.79476e-10,48,48.8343,0.43933,11,0,62,1,0.82078,0,244.983,43.5739,60585.5,1.08851,-0.060060800000000004,0.14,3.1,5.08011e-06,23.8703,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,42659,12,111,-9.0,3,0.9525,0.001,0.9504100000000001,0.001,0.9504100000000001,0.00219,0,300,0.0226438,-9,-9,-9,-9,60165.3,15.1606,12.5015,9.03991,60163.4,0.479,1.09713,0.77217,-0.0561814,0.0436555,24.5949,0.054715999999999994,2.6065100000000002e-06,1.31356e-07,0.0114715,-3.44521e-08,1.45073e-09,42,35.0302,0.7683,11,0,97,1,0.9504100000000001,0,144.562,43.9661,60166.0,-0.0728983,0.0132792,0.14,3.1,2.4718299999999998e-06,24.6525,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,154014,12,111,-9.0,3,0.43686,0.4044,0.43499,0.4044,0.43499,0.40442,0,300,0.00907156,-9,-9,-9,-9,60596.2,61.3718,42.5836,16.4866,60594.9,0.172,0.0349332,0.13591,0.085983,0.0551955,22.8607,0.0658741,1.28739e-05,7.81088e-07,0.00044726300000000004,-1.60337e-08,-4.1910099999999995e-08,41,39.8654,0.5209699999999999,11,0,72,1,0.43499,0,407.686,41.9029,60594.8,0.0632081,0.12886,0.14,3.1,1.20945e-05,22.9285,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244967,12,111,-9.0,3,0.76142,0.0145,0.76344,0.0145,0.76344,0.01461,0,300,0.026657,-9,-9,-9,-9,59679.0,23.0239,14.4992,14.2635,59674.8,0.337,-0.11995499999999999,0.37538,-0.0325845,0.034632800000000005,23.8179,0.0375482,5.33127e-06,1.84372e-07,0.00376294,-4.5826400000000005e-08,-1.8887e-09,28,26.3625,0.55312,11,0,107,1,0.76344,0,3.4389300000000005,43.3753,59674.7,-0.7025600000000001,-0.0592533,0.14,3.1,4.830780000000001e-06,23.925,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,75018,12,111,-9.0,3,0.9965700000000001,0.0168,0.9938,0.0168,0.9938,0.016909999999999998,0,300,0.0106428,-9,-9,-9,-9,60532.3,5.962269999999999,5.65763,3.6194900000000003,60522.9,1.279,-2.68037,0.9891700000000001,-0.0640645,0.0725717,25.3647,0.14968,1.2827e-06,1.76829e-07,-0.00104234,-1.0906499999999999e-07,5.41712e-09,59,57.315,0.53786,11,0,109,1,0.9938,0,390.056,44.0866,60518.5,-2.93828,-0.0208167,0.14,3.1,1.68517e-06,25.0684,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,254112,12,111,-9.0,3,0.7781899999999999,0.001,0.77623,0.001,0.77623,0.00204,0,300,0.00670728,-9,-9,-9,-9,60297.1,42.3364,34.0169,25.1748,60294.1,0.59,0.9144899999999999,0.5340699999999999,0.012725499999999999,0.0287695,23.7576,0.0287515,5.6361e-06,1.4925000000000002e-07,0.00299665,-4.62936e-08,-1.44841e-09,24,21.5569,0.60569,11,0,30,1,0.77623,0,379.85,43.4245,60294.7,1.29014,-0.0218738,0.14,3.1,5.36519e-06,23.811,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,56544,12,111,-9.0,3,0.8793,0.0337,0.87776,0.0337,0.87776,0.03375,0,300,0.00967268,-9,-9,-9,-9,60238.3,27.9862,27.5318,17.1911,60238.4,0.413,0.00302247,0.33145,-0.0803502,0.031025,24.1334,0.0350245,3.9868e-06,1.28609e-07,0.000565249,-1.94094e-08,4.75101e-10,48,43.1052,0.6732600000000001,11,0,102,1,0.87776,0,228.942,43.7524,60238.4,0.23374,-0.049915,0.14,3.1,3.7498900000000004e-06,24.2,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,179244,12,111,-9.0,3,1.0809600000000001,0.1614,1.08015,0.1614,1.08015,0.16142,0,300,0.010212299999999999,-9,-9,-9,-9,60549.2,11.9638,10.1977,5.7878099999999995,60550.0,0.666,-1.57323,0.44656,-0.0429675,0.06576180000000001,24.6518,0.0713461,2.47331e-06,1.62527e-07,0.00206701,-2.8435599999999996e-08,5.74103e-09,46,37.943,0.79506,11,0,105,1,1.08015,0,-221.274,44.3081,60550.1,-0.379899,-0.0914024,0.14,3.1,2.3378e-06,24.713,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,173390,12,111,-9.0,3,0.17564000000000002,0.001,0.17606,0.001,0.17606,0.00154,0,300,0.0170245,-9,-9,-9,-9,59857.1,191.82,187.606,176.21900000000002,59858.0,0.075,0.54357,0.0657461,-0.157591,0.0180391,19.6495,0.0213416,0.000247848,4.871790000000001e-06,-0.000114693,1.45893e-09,-6.59622e-08,31,3.9753800000000004,1.0,11,0,69,1,0.17606,0,-282.385,39.6478,59858.0,0.51848,-0.15716,0.14,3.1,0.000231637,19.723,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,61594,12,111,-9.0,3,0.69893,0.001,0.7003699999999999,0.001,0.7003699999999999,0.00197,0,300,0.017603,-9,-9,-9,-9,59976.2,37.413,35.2168,23.0381,59976.7,0.264,1.17581,0.20428,-0.0541923,0.0294733,23.5285,0.026402,6.9595899999999995e-06,1.69237e-07,0.000167507,-1.4120600000000001e-08,-2.3130100000000005e-09,44,41.2602,0.58973,11,0,15,1,0.7003699999999999,0,157.914,43.1465,59976.7,1.12642,-0.0173982,0.14,3.1,6.69993e-06,23.5698,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,335764,12,111,-9.0,3,0.6149,0.0279,0.6129,0.0279,0.6129,0.02795,0,300,0.01807,-9,-9,-9,-9,59864.1,38.905,33.7656,25.4464,59867.1,0.268,-0.050626,0.25361999999999996,0.10363,0.0301586,23.6522,0.027057499999999998,6.2104199999999996e-06,1.54769e-07,0.000541433,-1.32996e-08,-3.13789e-09,28,23.2375,0.72106,11,0,81,1,0.6129,0,399.773,42.7978,59867.1,0.00863914,0.0610918,0.14,3.1,6.3916899999999994e-06,23.621,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,109329,12,111,-9.0,3,0.8899299999999999,0.0299,0.89169,0.0299,0.89169,0.029960000000000004,0,300,0.015596299999999999,-9,-9,-9,-9,60403.0,16.8913,14.4472,10.8965,60406.6,0.547,-0.9768209999999999,0.30549,-0.0683502,0.037661599999999996,24.2807,0.0451022,3.4810000000000002e-06,1.4460300000000001e-07,0.00132551,-2.0671499999999998e-08,9.50777e-10,24,15.1146,0.9173600000000001,11,0,43,1,0.89169,0,132.981,43.7908,60407.3,-1.03512,-0.035437800000000005,0.14,3.1,2.94895e-06,24.4608,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,249961,12,111,-9.0,3,0.70201,0.0156,0.69977,0.0156,0.69977,0.01569,0,300,0.0182855,-9,-9,-9,-9,60238.4,51.2941,36.3618,21.4019,60228.2,0.265,-0.38234,0.17489000000000002,-0.10241900000000001,0.0292209,23.3426,0.0250144,8.25934e-06,1.9028800000000002e-07,-0.000318933,-9.57363e-09,-2.0096e-09,44,41.163,0.59392,11,0,120,1,0.69977,0,237.733,43.1489,60228.3,-0.298817,-0.09855470000000001,0.14,3.1,7.013330000000001e-06,23.5202,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,291451,12,111,-9.0,3,0.98446,0.3212,0.98514,0.3212,0.98514,0.32121,0,300,0.026657,-9,-9,-9,-9,59660.1,11.1723,10.0367,8.82865,59666.1,0.851,1.7171,0.58039,-0.0435298,0.0368703,24.506,0.0637239,2.82868e-06,1.66021e-07,0.00230958,-6.14968e-08,1.7030699999999998e-09,32,36.6144,0.26314,11,0,107,1,0.98514,0,483.56800000000004,44.0593,59667.9,1.0539100000000001,-0.0508945,0.14,3.1,3.15068e-06,24.389,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,103455,12,111,-9.0,3,0.58398,0.026,0.58591,0.026,0.58591,0.02605,0,300,0.015198900000000001,-9,-9,-9,-9,59618.2,30.0487,23.9841,18.0863,59606.5,0.348,-1.24274,0.33459,-0.00671971,0.043749199999999995,23.3237,0.05657809999999999,8.4049e-06,4.37982e-07,0.00542537,-1.15952e-07,-1.27831e-08,36,25.3428,0.90761,11,0,98,1,0.58591,0,-24.5108,42.6738,59606.7,-0.8818879999999999,0.00267114,0.14,3.1,7.547410000000001e-06,23.4405,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,276466,12,111,-9.0,3,1.28206,0.1051,1.2815,0.1051,1.2815,0.10512,0,300,0.00643025,-9,-9,-9,-9,59808.3,7.29007,5.55813,5.42335,59805.3,1.662,-2.0257099999999997,0.6554800000000001,-0.212981,0.07640219999999999,25.438,0.14636,1.1989100000000001e-06,1.61615e-07,-0.000351464,-3.72658e-08,8.98588e-09,56,41.6824,0.9228799999999999,11,0,130,1,1.2815,0,-325.948,44.7671,59807.7,-0.737243,-0.0764558,0.14,3.1,1.4017700000000003e-06,25.2683,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
