,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
5749,SN:,153021,12,111,-9.0,3,1.19212,0.065,1.19123,0.065,1.19123,0.06504,0,300,0.012535,-9,-9,-9,-9,59933.1,7.8846,6.28132,3.5812800000000005,59926.2,1.96,1.08229,1.3355,-0.0216055,0.0832429,25.5971,0.10529000000000001,1.03553e-06,1.00417e-07,0.0457502,-4.0846599999999993e-08,4.35205e-09,29,18.0235,0.94379,11,0,123,1,1.19123,0,-6.31522,44.5712,59922.3,-0.8102520000000001,0.0482332,0.14,3.1,1.1650299999999998e-06,25.4692,-9,-9
6860,SN:,163552,12,111,-9.0,3,0.99779,0.2001,0.99711,0.2001,0.99711,0.20010999999999998,0,300,0.0156118,-9,-9,-9,-9,60549.1,6.17093,5.496169999999999,3.06062,60553.6,1.35,-0.190262,0.88641,0.12387999999999999,0.07841189999999999,25.1793,0.10734,1.5214700000000002e-06,1.5041399999999999e-07,0.016476599999999997,-8.35455e-08,2.23252e-09,60,51.9038,0.76226,11,0,85,1,0.99711,0,-64.4866,44.0932,60552.9,-0.6499510000000001,0.08407039999999999,0.14,3.1,1.6675400000000002e-06,25.0798,-9,-9
4020,SN:,46221,12,111,-9.0,3,0.55715,0.1433,0.55692,0.1433,0.55692,0.14331,0,300,0.0098513,-9,-9,-9,-9,59825.3,10.9333,7.8144100000000005,7.46605,59785.5,3.032,-0.92632,0.92922,0.06619789999999999,0.08669389999999999,22.8942,0.22585999999999998,1.24827e-05,2.59673e-06,0.029806299999999997,-2.00025e-06,-1.29738e-07,16,11.3549,0.7870699999999999,11,0,78,1,0.55692,0,-119.7,42.5434,59789.3,0.0726253,0.0198509,0.14,3.1,9.16415e-06,23.2298,-9,-9
562,SN:,197351,12,111,-9.0,3,1.32503,0.1011,1.32492,0.1011,1.32492,0.10113,0,300,0.00715565,-9,-9,-9,-9,60651.2,7.312060000000001,6.73555,4.9135800000000005,60655.1,1.232,-0.9463299999999999,0.71019,-0.0678962,0.0671878,25.1981,0.12821,1.4954399999999997e-06,1.76596e-07,0.00493523,-4.6566300000000005e-08,8.374299999999999e-09,29,22.6018,0.7944399999999999,11,0,87,1,1.32492,0,-244.66299999999998,44.8562,60656.7,0.27924,-0.0244298,0.14,3.1,1.269e-06,25.3763,-9,-9
8186,SN:,295642,12,111,-9.0,3,1.2176200000000001,0.0396,1.21811,0.0396,1.21811,0.03966,0,300,0.0223315,-9,-9,-9,-9,60636.1,9.99664,8.05597,4.20999,60634.6,1.156,-0.0112924,0.69723,-0.029087799999999997,0.0630779,24.8035,0.0835196,2.1507400000000003e-06,1.6544399999999998e-07,0.012646899999999999,-2.84374e-08,6.42821e-09,23,27.3126,0.2429,11,0,8,1,1.21811,0,-685.178,44.6298,60636.1,1.19771,0.00679819,0.14,3.1,1.6096200000000001e-06,25.1182,-9,-9
8314,SN:,116040,12,111,-9.0,3,0.5552600000000001,0.001,0.55311,0.001,0.55311,0.00185,0,300,0.0189989,-9,-9,-9,-9,59933.1,83.4316,46.9626,46.8956,59945.7,0.872,-0.13985799999999998,0.42138000000000003,-0.110527,0.024945699999999998,22.5854,0.06136080000000001,1.65902e-05,9.37601e-07,0.00216585,1.5784000000000002e-07,-3.97927e-09,16,9.64161,0.88466,11,0,23,1,0.55311,0,256.034,42.5281,59945.5,-0.116529,-0.114648,0.14,3.1,1.3317e-05,22.824,-9,-9
9458,SN:,89109,12,111,-9.0,3,0.8470700000000001,0.0173,0.8469399999999999,0.0173,0.8469399999999999,0.0174,0,300,0.019931099999999997,-9,-9,-9,-9,60124.3,6.16969,6.096030000000001,3.1461200000000002,60118.7,1.075,-0.740189,1.20739,0.17762999999999998,0.16025,24.8331,0.13460999999999998,2.0928799999999998e-06,2.59473e-07,0.00211408,-1.62487e-07,-7.22816e-09,32,39.012,0.2176,11,0,131,1,0.8469399999999999,0,-199.52200000000002,43.6551,60099.2,1.09374,0.018409599999999998,0.14,3.1,3.77031e-06,24.1941,-9,-9
7256,SN:,91463,12,111,-9.0,3,0.47952,0.4397,0.47768999999999995,0.4397,0.47768999999999995,0.4397,0,300,0.0180209,-9,-9,-9,-9,60580.2,99.2262,66.5514,53.4801,60572.9,0.329,1.46082,0.18641,-0.038484,0.020487900000000003,22.5841,0.023725299999999998,1.66092e-05,3.62941e-07,6.1464999999999995e-06,-2.2758700000000002e-08,-5.18545e-09,51,53.0364,0.39555999999999997,11,0,4,1,0.47768999999999995,0,169.493,42.1452,60573.4,1.30884,-0.030485400000000003,0.14,3.1,1.79075e-05,22.5024,-9,-9
4851,SN:,204995,12,111,-9.0,3,1.03809,0.0099,1.03758,0.0099,1.03758,0.01011,0,300,0.0180209,-9,-9,-9,-9,59826.3,8.80287,7.692489999999999,3.35388,59819.9,1.349,-1.294,0.69417,-0.261019,0.12653,25.0856,0.14196,1.6587099999999997e-06,2.1688300000000002e-07,0.022546599999999997,-7.209969999999999e-08,1.2838399999999999e-08,38,36.584,0.53494,11,0,4,1,1.03758,0,-371.033,44.1998,59820.9,-0.665607,0.0471142,0.14,3.1,1.67638e-06,25.0741,-9,-9
3725,SN:,232553,12,111,-9.0,3,0.81547,0.1893,0.81582,0.1893,0.81582,0.18930999999999998,0,300,0.0236829,-9,-9,-9,-9,60549.1,18.4327,16.4047,13.545,60547.3,0.061,0.81945,0.32919,-0.0337914,0.0326596,24.0631,0.0362465,4.25359e-06,1.42003e-07,0.00149547,-2.72833e-08,-2.84969e-10,60,59.4859,0.49446,11,0,1,1,0.81582,0,-327.218,43.5545,60547.0,0.52,-0.00736393,0.14,3.1,4.13493e-06,24.0938,-9,-9
3775,SN:,164784,12,111,-9.0,3,1.03999,0.2347,1.0397399999999999,0.2347,1.0397399999999999,0.23471,0,300,0.00796668,-9,-9,-9,-9,60287.1,15.73,15.1205,6.053719999999999,60292.7,1.142,-0.31638,0.91548,0.0151017,0.06264890000000001,24.5676,0.0485374,2.67281e-06,1.1948700000000002e-07,0.0250159,-3.9636e-08,1.8896500000000004e-09,20,19.7557,0.4733,11,0,53,1,1.0397399999999999,0,-171.907,44.2052,60293.6,0.84515,0.0391411,0.14,3.1,2.07364e-06,24.8432,-9,-9
5653,SN:,244893,12,111,-9.0,3,1.0854,0.0837,1.08381,0.0837,1.08381,0.08373,0,300,0.018615700000000002,-9,-9,-9,-9,60183.3,9.60322,8.66579,4.19811,60175.0,1.447,1.18624,1.32018,0.080957,0.0849286,24.9672,0.10086,1.8498599999999998e-06,1.71843e-07,0.0222368,-1.4021e-07,5.4666e-09,33,24.5468,0.85577,11,0,44,1,1.08381,0,-50.3258,44.318,60171.3,0.35405,0.05166369999999999,0.14,3.1,1.6925599999999996e-06,25.0636,-9,-9
9702,SN:,209941,12,111,-9.0,3,0.75947,0.0661,0.75873,0.0661,0.75873,0.06612,0,300,0.0110556,-9,-9,-9,-9,60125.4,20.7595,16.5431,10.9236,60124.3,3.779,-1.62842,0.8922899999999999,-0.011453,0.0581456,24.2121,0.06841939999999999,3.7083099999999996e-06,2.3368500000000002e-07,-0.0264093,9.9543e-08,-3.53172e-09,28,22.3519,0.76474,11,0,24,1,0.75873,0,-157.484,43.3622,60111.2,-0.9985370000000001,-0.127093,0.14,3.1,5.71221e-06,23.743,-9,-9
6086,SN:,201344,12,111,-9.0,3,0.52941,0.0088,0.5283,0.0088,0.5283,0.00893,0,300,0.00643025,-9,-9,-9,-9,60197.1,45.6141,32.2366,22.7249,60194.4,0.228,-1.79615,0.17142000000000002,0.0966607,0.025881499999999998,23.6565,0.026261000000000003,6.18591e-06,1.4961999999999999e-07,0.00016593,-7.84114e-09,-2.3194999999999997e-09,56,34.2594,0.99031,11,0,130,1,0.5283,0,2.39857,42.4065,60194.3,-1.82755,0.0865224,0.14,3.1,6.72645e-06,23.5655,-9,-9
7050,SN:,236151,12,111,-9.0,3,0.1522,0.001,0.1531,0.001,0.1531,0.00153,0,300,0.0112422,-9,-9,-9,-9,60227.1,200.247,189.99900000000002,188.65,60232.3,0.064,0.35727,0.0960487,-0.10641099999999999,0.0175405,19.6663,0.0215752,0.000244045,4.84953e-06,9.89153e-05,-8.178610000000001e-08,-6.40055e-08,24,5.00203,0.9999899999999999,11,0,66,1,0.1531,0,-527.039,39.3129,60232.3,0.37831,-0.08881019999999999,0.14,3.1,0.00025477400000000004,19.6196,-9,-9
9864,SN:,8182,12,111,-9.0,3,1.03766,0.0872,1.03635,0.0872,1.03635,0.08722,0,300,0.0183372,-9,-9,-9,-9,59873.0,10.8453,10.8365,4.0553099999999995,59867.1,0.944,0.64545,0.6540600000000001,-0.0740426,0.0664028,24.9256,0.06334189999999999,1.922e-06,1.12129e-07,0.00751533,-3.03858e-08,3.4297499999999997e-09,26,24.5847,0.54257,11,0,132,1,1.03635,0,152.41299999999998,44.1975,59866.7,0.9658100000000001,0.018061400000000002,0.14,3.1,2.25261e-06,24.7533,-9,-9
9037,SN:,163901,12,111,-9.0,3,1.05266,0.0133,1.0504,0.0133,1.0504,0.01346,0,300,0.0167254,-9,-9,-9,-9,60567.4,10.3386,7.271960000000001,2.61032,60552.0,0.694,-1.72343,0.7277100000000001,-0.166784,0.10425999999999999,24.6557,0.11709000000000001,2.46441e-06,2.65769e-07,0.03358169999999999,-1.3042899999999998e-07,3.00956e-09,41,24.2562,0.9825299999999999,11,0,6,1,1.0504,0,158.209,44.2347,60552.5,0.21101,0.0561062,0.14,3.1,1.77165e-06,25.0141,-9,-9
8181,SN:,197983,12,111,-9.0,3,1.0341799999999999,0.2171,1.03341,0.2171,1.03341,0.21711999999999998,0,300,0.012535,-9,-9,-9,-9,60209.3,17.2568,13.967,5.62407,60207.0,0.574,0.6059,0.40829,-0.126631,0.053645000000000005,24.2358,0.0489152,3.62798e-06,1.6345e-07,0.00337662,-3.42354e-08,2.84055e-09,41,35.9908,0.6925100000000001,11,0,123,1,1.03341,0,-23.5574,44.1893,60206.6,0.50543,-0.139204,0.14,3.1,3.35116e-06,24.322,-9,-9
9174,SN:,95666,12,111,-9.0,3,0.94905,0.046,0.94725,0.046,0.94725,0.04604,0,300,0.0185259,-9,-9,-9,-9,59867.0,15.4591,11.9797,10.3488,59872.3,0.836,0.12549000000000002,0.60729,0.00210883,0.0367331,24.6427,0.0472549,2.4940299999999997e-06,1.08549e-07,0.00298567,-3.298e-08,9.978730000000001e-10,28,25.4433,0.6036100000000001,11,0,116,1,0.94725,0,304.532,43.9568,59872.2,0.25701,0.018700799999999997,0.14,3.1,2.5613799999999996e-06,24.6138,-9,-9
5751,SN:,179787,12,111,-9.0,3,0.64272,0.001,0.64178,0.001,0.64178,0.00192,0,300,0.0180209,-9,-9,-9,-9,59857.2,40.5197,33.2096,22.3439,59861.6,0.216,0.33247,0.16313,-0.0736194,0.0285721,23.4093,0.0260515,7.76747e-06,1.86375e-07,0.000376541,-1.1451100000000002e-08,-3.3393499999999996e-09,60,57.0216,0.58526,11,0,4,1,0.64178,0,-142.437,42.918,59861.6,0.22368000000000002,-0.055293100000000005,0.14,3.1,8.20165e-06,23.3502,-9,-9
1951,SN:,129864,12,111,-9.0,3,1.17852,0.0196,1.1781700000000002,0.0196,1.1781700000000002,0.019719999999999998,0,300,0.00542372,-9,-9,-9,-9,60164.2,9.29401,7.47271,4.81749,60166.4,0.231,0.2884,0.94775,-0.06797719999999999,0.0768427,25.1256,0.09819810000000001,1.5986099999999999e-06,1.44584e-07,0.025222799999999997,-3.89437e-08,6.3629499999999994e-09,41,56.8766,0.0506065,11,0,101,1,1.1781700000000002,0,-370.277,44.541,60165.6,0.47025,-0.013797899999999998,0.14,3.1,1.6866400000000001e-06,25.0674,-9,-9
5126,SN:,100313,12,111,-9.0,3,0.49398000000000003,0.001,0.49632,0.001,0.49632,0.0018,0,300,0.0164778,-9,-9,-9,-9,60376.1,78.9195,53.6647,39.7371,60380.2,0.163,0.76102,0.13039,-0.07762039999999999,0.020349799999999998,22.7628,0.02252,1.4089e-05,2.9222999999999996e-07,4.15428e-05,-1.09284e-08,-4.09808e-09,51,39.0643,0.88908,11,0,5,1,0.49632,0,-179.078,42.2386,60380.1,0.7601100000000001,-0.0461155,0.14,3.1,1.60076e-05,22.6242,-9,-9
10240,SN:,315772,12,111,-9.0,3,1.23032,0.0531,1.22951,0.0531,1.22951,0.05315,0,300,0.0098513,-9,-9,-9,-9,60300.1,10.1009,9.12067,3.9092599999999997,60312.2,2.729,-0.12014000000000001,1.09781,-0.128566,0.07058289999999999,24.8807,0.14636,2.00317e-06,2.70029e-07,-0.00601207,1.0597399999999999e-08,1.25766e-08,11,24.2726,0.0116316,11,0,78,1,1.22951,0,-25.1067,44.6561,60314.1,0.50113,-0.088125,0.14,3.1,1.8832099999999999e-06,24.9477,-9,-9
1504,SN:,149308,12,111,-9.0,3,1.11499,0.1194,1.1132799999999998,0.1194,1.1132799999999998,0.11942,0,300,0.00885044,-9,-9,-9,-9,59800.3,13.4774,10.5866,6.47115,59800.4,0.712,0.85859,0.42196000000000006,-0.0535976,0.0540799,24.5,0.056737300000000004,2.84454e-06,1.48647e-07,0.00238069,-2.72856e-08,3.86679e-09,50,43.5721,0.72746,11,0,36,1,1.1132799999999998,0,56.8984,44.3902,59799.8,1.22031,-0.08698,0.14,3.1,2.6308799999999995e-06,24.5847,-9,-9
8809,SN:,261209,12,111,-9.0,3,1.04681,0.2883,1.04811,0.2883,1.04811,0.28831,0,300,0.015625200000000002,-9,-9,-9,-9,60077.0,13.4545,9.77271,4.3743099999999995,60072.9,0.021,-0.7245020000000001,0.57255,0.1232,0.09222580000000001,24.7327,0.0734046,2.29569e-06,1.55207e-07,0.0065411,-1.5594e-08,7.56919e-09,8,12.2018,0.14242,11,0,26,1,1.04811,0,325.12,44.225,60072.8,-0.0398716,0.035687800000000006,0.14,3.1,1.8344400000000002e-06,24.9762,-9,-9
4833,SN:,32293,12,111,-9.0,3,0.52148,0.1017,0.52055,0.1017,0.52055,0.10171000000000001,0,300,0.0105296,-9,-9,-9,-9,59779.4,129.842,96.1342,78.1869,59776.8,0.15,0.28933000000000003,0.1114,-0.15624100000000002,0.0195529,22.4963,0.021433900000000002,1.80083e-05,3.5550800000000004e-07,0.000164482,-1.08194e-08,-5.01996e-09,56,41.1413,0.93153,11,0,46,1,0.52055,0,-53.1478,42.3676,59776.9,0.41117,-0.148759,0.14,3.1,1.82158e-05,22.4839,-9,-9
3657,SN:,53037,12,111,-9.0,3,0.91127,0.1495,0.90959,0.1495,0.90959,0.14951,0,300,0.00807619,-9,-9,-9,-9,60208.1,24.9289,21.91,14.5551,60203.4,0.37,-0.716481,0.2303,-0.0858678,0.032006900000000005,24.0955,0.036194,4.12866e-06,1.37632e-07,0.000687217,-1.46949e-08,6.38787e-10,44,48.1523,0.30853,11,0,113,1,0.90959,0,95.9668,43.848,60203.8,-0.715079,-0.114254,0.14,3.1,3.6512699999999997e-06,24.2289,-9,-9
5068,SN:,56995,12,111,-9.0,3,0.84941,0.053,0.84865,0.053,0.84865,0.053029999999999994,0,300,0.00885576,-9,-9,-9,-9,60208.1,21.457,15.3189,13.918,60211.3,0.357,0.0381823,0.29772,-0.0458903,0.03364330000000001,24.1631,0.0354703,3.87949e-06,1.2673999999999998e-07,0.002712,-2.09714e-08,-3.50064e-10,40,39.3028,0.50147,11,0,118,1,0.84865,0,-189.604,43.6612,60211.1,0.56577,-0.054169100000000005,0.14,3.1,4.30879e-06,24.0491,-9,-9
3178,SN:,146074,12,111,-9.0,3,0.7612899999999999,0.03,0.76047,0.03,0.76047,0.03005,0,300,0.00819286,-9,-9,-9,-9,60192.3,29.3859,26.0316,16.8239,60194.6,0.144,-0.325414,0.24674000000000001,-0.09635679999999999,0.0318997,23.814,0.0293401,5.35052e-06,1.44588e-07,3.5456599999999995e-05,-1.3336299999999999e-08,-6.288930000000001e-10,36,27.4374,0.84664,11,0,71,1,0.76047,0,51.3533,43.3684,60193.8,0.37105,-0.05681749999999999,0.14,3.1,5.54472e-06,23.7753,-9,-9
6617,SN:,207109,12,111,-9.0,3,1.09005,0.0684,1.0888200000000001,0.0684,1.0888200000000001,0.06844,0,300,0.00967268,-9,-9,-9,-9,60662.2,12.53,11.9257,5.3246,60653.1,0.639,-2.79966,0.58935,-0.10828800000000001,0.0636177,24.7679,0.0634109,2.2224700000000003e-06,1.298e-07,0.0110696,-2.71575e-08,3.69672e-09,26,22.8449,0.64171,11,0,102,1,1.0888200000000001,0,108.35799999999999,44.33,60653.9,-1.94871,-0.125607,0.14,3.1,2.0635e-06,24.8485,-9,-9
1127,SN:,257733,12,111,-9.0,3,0.94829,0.0456,0.94663,0.0456,0.94663,0.04564,0,300,0.00885044,-9,-9,-9,-9,59782.3,19.8599,19.17,12.4703,59778.6,0.856,-0.157619,0.52258,-0.021838299999999998,0.036139300000000006,24.4749,0.05255069999999999,2.91087e-06,1.40889e-07,0.00101895,-4.3694899999999996e-08,1.35818e-09,56,56.0028,0.47476,11,0,36,1,0.94663,0,81.845,43.9549,59778.0,0.25211,-0.0247389,0.14,3.1,2.90289e-06,24.4779,-9,-9
10104,SN:,98901,12,111,-9.0,3,0.7252,0.0182,0.7230800000000001,0.0182,0.7230800000000001,0.01828,0,300,0.0138733,-9,-9,-9,-9,60611.2,41.5356,40.2543,26.2717,60610.1,0.275,1.11096,0.17479,0.0315558,0.027731099999999998,23.8056,0.023516,5.392190000000001e-06,1.1679e-07,-7.85255e-05,-5.66554e-09,-1.63432e-09,60,50.6669,0.79925,11,0,89,1,0.7230800000000001,0,420.545,43.2358,60610.0,0.84665,0.034723000000000004,0.14,3.1,5.12905e-06,23.8599,-9,-9
1532,SN:,332098,12,111,-9.0,3,0.9103899999999999,0.2141,0.9089799999999999,0.2141,0.9089799999999999,0.21411,0,300,0.0102272,-9,-9,-9,-9,60249.1,14.6007,10.5829,9.708860000000001,60245.5,1.273,0.014322,0.73712,0.0214041,0.045523,24.7803,0.056605600000000006,2.19732e-06,1.14559e-07,0.0101395,-2.70099e-08,1.5831700000000002e-09,20,18.9943,0.5222,11,0,13,1,0.9089799999999999,0,-10.9721,43.8459,60245.9,-0.000387614,0.0450762,0.14,3.1,2.54532e-06,24.6207,-9,-9
2309,SN:,61989,12,111,-9.0,3,1.03767,0.2134,1.03941,0.2134,1.03941,0.21341,0,300,0.016497400000000002,-9,-9,-9,-9,60003.3,9.29335,6.988810000000001,3.57326,60002.9,0.809,-2.0116400000000003,0.63956,-0.0556495,0.09196069999999999,24.7608,0.0886253,2.23718e-06,1.8261399999999997e-07,0.016235399999999997,-5.55548e-08,6.499189999999999e-09,32,21.5028,0.92006,11,0,64,1,1.03941,0,193.21200000000002,44.2022,60004.6,-0.902342,0.058678999999999995,0.14,3.1,1.5697799999999999e-06,25.1454,-9,-9
6350,SN:,176748,12,111,-9.0,3,1.0851600000000001,0.2922,1.08734,0.2922,1.08734,0.29220999999999997,0,300,0.020132,-9,-9,-9,-9,59679.0,8.24634,5.17213,4.24009,59675.1,1.45,0.83852,1.14609,-0.00258314,0.09062510000000001,24.9974,0.10687999999999999,1.7990900000000002e-06,1.7710999999999998e-07,0.027316800000000002,-1.25534e-07,5.229520000000001e-09,23,13.7847,0.9328700000000001,11,0,126,1,1.08734,0,73.9135,44.3229,59674.5,0.0710537,0.0487663,0.14,3.1,1.63819e-06,25.0991,-9,-9
1086,SN:,287827,12,111,-9.0,3,1.1790399999999999,0.0744,1.1785,0.0744,1.1785,0.07445,0,300,0.0110556,-9,-9,-9,-9,60164.2,12.7307,11.3354,5.0716,60147.2,1.229,-0.0995721,0.656,-0.101364,0.07398539999999999,24.7134,0.10145,2.33684e-06,2.18353e-07,0.0151357,-5.8296e-08,7.6556e-09,41,53.8161,0.0866066,11,0,24,1,1.1785,0,-310.663,44.542,60148.3,0.063159,-0.08493049999999999,0.14,3.1,1.95911e-06,24.9048,-9,-9
2330,SN:,31056,12,111,-9.0,3,0.9797399999999999,0.0179,0.9825799999999999,0.0179,0.9825799999999999,0.018009999999999998,0,300,0.0160155,-9,-9,-9,-9,60330.2,7.98115,7.25888,3.93428,60333.2,2.534,-0.48060600000000003,1.15611,0.033569199999999993,0.0606163,24.92,0.0812636,1.93197e-06,1.44601e-07,0.0111889,-5.1465e-08,1.7253299999999999e-09,48,39.4319,0.80608,11,0,25,1,0.9825799999999999,0,-159.267,44.05,60332.1,0.90066,0.15223,0.14,3.1,1.74457e-06,25.0308,-9,-9
10253,SN:,340442,12,111,-9.0,3,0.90943,0.0498,0.9081100000000001,0.0498,0.9081100000000001,0.049839999999999995,0,300,0.019426099999999998,-9,-9,-9,-9,59854.1,12.4132,10.4524,5.28713,59853.3,0.577,-1.40834,0.47313,0.0842735,0.0457815,24.6753,0.0518506,2.42033e-06,1.15586e-07,0.00475054,-3.24458e-08,2.0924400000000003e-10,40,33.1761,0.76898,11,0,128,1,0.9081100000000001,0,146.366,43.8432,59853.1,-1.34264,0.0779171,0.14,3.1,1.95399e-06,24.9077,-9,-9
5831,SN:,89281,12,111,-9.0,3,1.0268700000000002,0.2556,1.02932,0.2556,1.02932,0.25561,0,300,0.03345580000000001,-9,-9,-9,-9,59646.1,9.56529,7.902360000000001,4.21826,59646.1,0.091,1.4561,0.65346,0.0248023,0.08131360000000001,24.509,0.07515119999999999,2.8209e-06,1.95253e-07,0.00787779,-7.74505e-08,5.64693e-09,29,32.4987,0.29841,11,0,73,1,1.02932,0,-34.8607,44.1752,59644.5,0.47406000000000004,-0.0635518,0.14,3.1,2.7244200000000003e-06,24.5468,-9,-9
1582,SN:,204925,12,111,-9.0,3,1.14742,0.062,1.14668,0.062,1.14668,0.06204,0,300,0.00819286,-9,-9,-9,-9,59945.1,8.60409,6.88417,3.07346,59959.3,0.391,-0.00597392,0.63402,-0.156102,0.09748789999999999,25.1899,0.14966,1.50679e-06,2.07694e-07,0.016814,-4.91491e-08,1.1669799999999999e-08,11,5.5704199999999995,0.90044,11,0,71,1,1.14668,0,-18.4771,44.4686,59959.5,-0.914274,-0.0990252,0.14,3.1,1.9236900000000005e-06,24.9247,-9,-9
4666,SN:,294516,12,111,-9.0,3,1.09369,0.0944,1.09276,0.0944,1.09276,0.09443,0,300,0.012535,-9,-9,-9,-9,59942.1,7.444780000000001,6.0865800000000005,3.09804,59947.6,2.742,-2.57868,1.5507799999999998,-0.0861138,0.12007000000000001,25.5835,0.14740999999999999,1.0485600000000002e-06,1.4236100000000001e-07,0.10515999999999999,1.0674099999999999e-07,1.22374e-08,14,17.7356,0.21909,11,0,123,1,1.09276,0,16.1158,44.3394,59948.6,-1.8968099999999999,0.0621452,0.14,3.1,1.20488e-06,25.4326,-9,-9
4690,SN:,337963,12,111,-9.0,3,0.94604,0.2196,0.94578,0.2196,0.94578,0.21961,0,300,0.022516099999999997,-9,-9,-9,-9,60624.2,9.38032,8.75645,5.97598,60620.8,1.819,0.65873,1.1728299999999998,0.1675,0.051010599999999996,24.8458,0.07505160000000001,2.06854e-06,1.42988e-07,0.00562231,-8.2698e-08,1.7135500000000001e-09,20,13.7506,0.84291,11,0,68,1,0.94578,0,-153.236,43.9509,60621.0,0.68283,0.16287000000000001,0.14,3.1,1.80262e-06,24.9952,-9,-9
6553,SN:,342392,12,111,-9.0,3,0.8726299999999999,0.0439,0.87245,0.0439,0.87245,0.04394,0,300,0.0135942,-9,-9,-9,-9,60267.1,18.9135,14.7589,9.86715,60270.1,0.09,0.07001569999999999,0.39366,0.00154505,0.0360626,24.2341,0.0356926,3.63394e-06,1.19462e-07,0.00434509,-2.4998400000000002e-08,-4.914199999999999e-10,32,38.6638,0.19396,11,0,83,1,0.87245,0,-176.861,43.7346,60268.6,1.16533,0.0330431,0.14,3.1,3.3919699999999995e-06,24.3089,-9,-9
4306,SN:,124620,12,111,-9.0,3,1.14127,0.2624,1.1405100000000001,0.2624,1.1405100000000001,0.26242,0,300,0.0192377,-9,-9,-9,-9,60197.2,10.7982,6.27747,5.04285,60199.3,0.529,1.71797,0.709,0.067853,0.072176,24.8638,0.0850241,2.03457e-06,1.59327e-07,0.00511014,-5.147790000000001e-08,6.46727e-09,35,44.315,0.13442,11,0,86,1,1.1405100000000001,0,-46.1573,44.4542,60200.6,1.04054,0.0179935,0.14,3.1,1.7959299999999998e-06,24.9993,-9,-9
3088,SN:,334219,12,111,-9.0,3,0.59265,0.0379,0.5949399999999999,0.0379,0.5949399999999999,0.03793,0,300,0.0313353,-9,-9,-9,-9,60031.0,38.7041,28.5009,20.7272,60029.7,0.332,-2.7618,0.28015999999999996,-0.08966510000000001,0.038074000000000004,23.7139,0.034186,5.86716e-06,1.8473600000000002e-07,0.000143606,-1.95326e-08,-3.56477e-09,24,18.4718,0.77954,11,0,111,1,0.5949399999999999,0,-136.05700000000002,42.7135,60029.3,-2.89567,-0.0171037,0.14,3.1,5.937859999999999e-06,23.7009,-9,-9
5192,SN:,324299,12,111,-9.0,3,0.85696,0.0333,0.8589,0.0333,0.8589,0.03335,0,300,0.0198986,-9,-9,-9,-9,60031.1,18.4646,12.3256,12.1594,60036.2,0.642,-1.36019,0.43,0.037506199999999996,0.041885000000000006,24.4466,0.0450951,2.98783e-06,1.24097e-07,0.00434944,-2.73738e-08,9.74578e-11,24,21.2224,0.62558,11,0,19,1,0.8589,0,63.3043,43.6902,60037.0,-0.9822120000000001,0.045902099999999994,0.14,3.1,2.5822199999999997e-06,24.605,-9,-9
3189,SN:,59368,12,111,-9.0,3,0.8719399999999999,0.1075,0.8710200000000001,0.1075,0.8710200000000001,0.10752,0,300,0.016872,-9,-9,-9,-9,60621.2,11.8968,9.70668,8.63498,60633.0,0.011,-0.26779000000000003,0.43986000000000003,0.06132769999999999,0.0508923,24.3898,0.0727,3.1483799999999997e-06,2.10813e-07,0.00428589,-4.98334e-08,2.7650599999999995e-09,16,30.5057,0.0155501,11,0,108,1,0.8710200000000001,0,25.6563,43.7311,60638.5,0.99521,-0.019000799999999998,0.14,3.1,3.86248e-06,24.1678,-9,-9
1658,SN:,2145,12,111,-9.0,3,1.15232,0.0605,1.15086,0.0605,1.15086,0.06054,0,300,0.013327799999999999,-9,-9,-9,-9,59942.1,18.2471,15.7105,7.770580000000001,59942.1,0.013,-0.299802,0.41578000000000004,-0.0218353,0.050444199999999995,24.6394,0.055942599999999995,2.5016900000000003e-06,1.289e-07,0.00546766,-8.69e-09,3.86734e-09,20,16.8917,0.66,11,0,122,1,1.15086,0,167.755,44.4791,59942.7,0.058216,-0.104923,0.14,3.1,2.19636e-06,24.7807,-9,-9
9669,SN:,176671,12,111,-9.0,3,1.09628,0.0104,1.0997700000000001,0.0104,1.0997700000000001,0.01061,0,300,0.0180075,-9,-9,-9,-9,59594.3,13.4395,12.0818,4.95289,59590.1,0.123,-1.33181,0.7579899999999999,-0.1421,0.0650304,24.561,0.07079450000000001,2.68914e-06,1.75343e-07,0.00161282,-3.04378e-08,7.305050000000001e-09,29,25.3666,0.65909,11,0,55,1,1.0997700000000001,0,-316.613,44.3521,59580.1,0.4742,-0.0741613,0.14,3.1,2.38612e-06,24.6908,-9,-9
