VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_stretch,SIMSED_color
SN:,100709,12,111,-9.0,3,1.08295,0.1161,1.08368,0.1161,1.08368,0.11612,0,300,0.01807,-9,-9,-9,-9,60208.1,11.105,8.958110000000001,4.53355,60212.9,1.028,2.3279400000000003,0.8358700000000001,-0.053444000000000005,0.0667904,24.835,0.0775647,2.08931e-06,1.4926e-07,0.0141501,-7.45592e-08,3.5275700000000005e-09,29,28.8553,0.47262,11,0,81,1,1.08368,0,-475.131,44.3153,60212.4,1.05834,-0.0642677,0.14,3.1,2.58723e-06,24.6029,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,172886,12,111,-9.0,3,1.26932,0.1163,1.26738,0.1163,1.26738,0.11632,0,300,0.0187179,-9,-9,-9,-9,59854.2,6.6669,5.39888,3.40531,59856.4,0.294,1.06891,1.08536,-0.025197999999999998,0.0779522,25.2129,0.13962,1.4751400000000001e-06,1.89696e-07,0.0171111,-1.01418e-07,8.57798e-09,47,66.9065,0.0296733,11,0,124,1,1.26738,0,17.2322,44.7387,59854.1,0.21857,-0.00950706,0.14,3.1,1.3444999999999998e-06,25.3136,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,197522,12,111,-9.0,3,1.02546,0.1024,1.0243799999999998,0.1024,1.0243799999999998,0.10242000000000001,0,300,0.018207400000000002,-9,-9,-9,-9,59810.1,12.3973,8.24654,4.98238,59818.5,0.888,1.51855,0.6379,-0.0588351,0.0654845,24.7284,0.0731919,2.30485e-06,1.55375e-07,0.00630627,-6.572760000000001e-08,3.06362e-09,44,42.5006,0.53599,11,0,95,1,1.0243799999999998,0,76.868,44.1661,59817.9,0.38795999999999997,0.0318571,0.14,3.1,2.06914e-06,24.8455,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,236414,12,111,-9.0,3,1.20149,0.0824,1.20066,0.0824,1.20066,0.08242999999999999,0,300,0.0200597,-9,-9,-9,-9,60153.3,9.80815,7.80393,4.15137,60161.8,2.512,-0.538556,1.1525100000000001,-0.01222,0.07652830000000001,24.9463,0.10262,1.8856799999999999e-06,1.78224e-07,0.019596799999999998,-3.21969e-08,8.74376e-09,44,38.9114,0.68901,11,0,104,1,1.20066,0,-38.2066,44.5923,60158.1,0.4518,-0.014574799999999999,0.14,3.1,1.60858e-06,25.1189,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,324772,12,111,-9.0,3,1.2949700000000002,0.1337,1.29469,0.1337,1.29469,0.13372,0,300,0.0110556,-9,-9,-9,-9,59782.3,11.4072,8.90888,4.24714,59785.3,1.462,1.46135,0.95552,-0.181384,0.0593002,25.1007,0.1463,1.63578e-06,2.2041699999999998e-07,-0.00648192,-1.38652e-07,8.91847e-09,50,32.7553,0.97172,11,0,24,1,1.29469,0,-414.287,44.7944,59787.4,0.3971,-0.128186,0.14,3.1,1.83421e-06,24.9764,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,289496,12,111,-9.0,3,0.66664,0.0071,0.66811,0.0071,0.66811,0.00729,0,300,0.0157789,-9,-9,-9,-9,59976.2,30.9209,30.7061,21.0077,59971.8,0.287,0.26150999999999996,0.23445,0.055531399999999995,0.031569,23.7175,0.0289507,5.84795e-06,1.55933e-07,0.000667693,-1.64477e-08,-2.6778e-09,44,39.0453,0.68353,11,0,106,1,0.66811,0,141.74,43.0213,59971.8,0.53087,0.0594337,0.14,3.1,5.59149e-06,23.7662,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,90845,12,111,-9.0,3,0.74574,0.045,0.74492,0.045,0.74492,0.04503,0,300,0.0125155,-9,-9,-9,-9,60153.3,21.4377,13.5568,12.2372,60150.5,0.547,0.8226,0.52031,0.10670999999999999,0.0451699,24.4072,0.04261740000000001,3.09823e-06,1.21612e-07,0.00154532,-2.99364e-08,-1.13828e-09,44,39.8943,0.6481600000000001,11,0,41,1,0.74492,0,-135.878,43.3133,60152.1,-0.303411,0.1085,0.14,3.1,3.33525e-06,24.3272,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,10228,12,111,-9.0,3,0.8185100000000001,0.0449,0.8206899999999999,0.0449,0.8206899999999999,0.04493,0,300,0.026040800000000003,-9,-9,-9,-9,59591.2,26.3752,18.3362,13.8325,59596.7,0.111,-1.25857,0.41056000000000004,-0.110832,0.0321046,23.8487,0.0360957,5.18243e-06,1.72292e-07,0.00177976,-3.44902e-08,2.50201e-10,36,32.1524,0.6522100000000001,11,0,48,1,0.8206899999999999,0,-12.8345,43.5682,59596.4,0.0607625,-0.0605452,0.14,3.1,4.4793099999999995e-06,24.007,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,130431,12,111,-9.0,3,0.79755,0.001,0.79795,0.001,0.79795,0.00206,0,300,0.0243817,-9,-9,-9,-9,60050.0,24.7184,15.3094,12.6457,60051.8,0.623,-1.98406,0.2824,-0.08485980000000001,0.036293900000000004,24.2481,0.0374033,3.58723e-06,1.23579e-07,0.0007436210000000001,-8.72203e-09,6.47591e-10,16,11.0191,0.8083100000000001,11,0,49,1,0.79795,0,510.9,43.4952,60051.4,-1.4794399999999999,-0.0598735,0.14,3.1,3.92016e-06,24.1517,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,35166,12,111,-9.0,3,1.0923200000000002,0.0873,1.0959,0.0873,1.0959,0.08732999999999999,0,300,0.0164778,-9,-9,-9,-9,59694.0,11.3003,10.3662,4.3013900000000005,59692.6,2.011,-2.74783,0.27796,-0.223512,0.46443,24.777,0.31339,2.20391e-06,6.36149e-07,-0.130797,-1.7288e-07,2.98259e-07,14,10.425,0.7305,11,0,5,1,1.0959,0,-342.594,44.3425,59698.1,1.16713,-0.022240400000000004,0.14,3.1,2.26956e-06,24.7451,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,282969,12,111,-9.0,3,0.70662,0.001,0.70657,0.001,0.70657,0.00198,0,300,0.00870234,-9,-9,-9,-9,60668.1,51.4411,47.9251,23.5281,60668.3,0.878,-1.2924799999999999,0.58125,-0.0500061,0.013318799999999999,23.7378,0.024348500000000002,5.739580000000001e-06,1.28715e-07,0.00131261,1.20872e-08,-1.7874799999999999e-10,16,19.1167,0.26266,11,0,7,1,0.70657,0,-183.032,43.1718,60669.1,-0.674713,-0.0217993,0.14,3.1,5.25451e-06,23.8337,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,192567,12,111,-9.0,3,0.84906,0.001,0.8507,0.001,0.8507,0.00211,0,300,0.0280329,-9,-9,-9,-9,59973.2,23.7249,17.7212,16.4636,59970.1,0.462,-0.736641,0.32505,-0.0494065,0.0334551,24.1445,0.034930199999999995,3.94653e-06,1.26967e-07,0.00164258,-1.8816299999999998e-08,3.98626e-11,48,54.8425,0.23116,11,0,33,1,0.8507,0,147.94799999999998,43.6649,59970.4,-0.39527399999999996,-0.040717,0.14,3.1,3.65087e-06,24.229,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,192642,12,111,-9.0,3,1.10081,0.021,1.10114,0.021,1.10114,0.0211,0,300,0.00856182,-9,-9,-9,-9,60603.1,12.5997,11.8546,4.23869,60615.9,1.196,-1.07629,0.93668,-0.0634965,0.0670586,24.9106,0.0675987,1.9487799999999997e-06,1.2133200000000002e-07,0.0246747,-1.87694e-08,4.100899999999999e-09,17,21.5788,0.20147,11,0,10,1,1.10114,0,-544.547,44.3587,60616.1,-0.152449,-0.043358,0.14,3.1,2.00337e-06,24.8806,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,268341,12,111,-9.0,3,1.04887,0.0571,1.0484799999999999,0.0571,1.0484799999999999,0.057139999999999996,0,300,0.01807,-9,-9,-9,-9,59835.1,12.1022,11.654,4.882219999999999,59821.8,0.665,1.12158,0.57699,0.0441125,0.0599798,24.4593,0.0696355,2.95307e-06,1.8940000000000002e-07,0.00496198,-7.933660000000001e-08,2.56096e-09,44,65.6518,0.018781400000000004,11,0,81,1,1.0484799999999999,0,-136.719,44.2278,59821.2,1.1873,-0.0466478,0.14,3.1,2.71157e-06,24.552,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,128206,12,111,-9.0,3,0.38431,0.001,0.38465,0.001,0.38465,0.00171,0,300,0.00870234,-9,-9,-9,-9,60578.3,103.734,90.1656,67.3156,60569.4,0.223,0.4417,0.0894566,-0.0929722,0.019661500000000002,21.9699,0.021909599999999998,2.92439e-05,5.901259999999999e-07,-0.000148032,-1.81491e-09,-8.975579999999999e-09,40,34.4967,0.71583,11,0,7,1,0.38465,0,-260.71,41.5838,60569.3,0.61957,-0.0696927,0.14,3.1,3.07332e-05,21.916,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,76770,12,111,-9.0,3,0.5181,0.0538,0.51725,0.0538,0.51725,0.05382000000000001,0,300,0.020178,-9,-9,-9,-9,60538.3,43.8858,38.935,29.578,60546.8,0.14,-0.47853100000000004,0.16045,-0.100742,0.0222328,22.7336,0.030492000000000002,1.4473199999999999e-05,4.0646700000000004e-07,0.000363692,-4.010569999999999e-08,-5.164459999999999e-09,46,37.881,0.79714,11,0,90,1,0.51725,0,-124.93700000000001,42.3509,60546.7,-0.25504499999999997,-0.0650157,0.14,3.1,1.33656e-05,22.82,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,310033,12,111,-9.0,3,0.80172,0.0106,0.80501,0.0106,0.80501,0.010759999999999999,0,300,0.026040800000000003,-9,-9,-9,-9,60415.0,15.9721,10.6475,6.4296,60416.6,0.996,1.6483400000000001,0.7720199999999999,0.17893,0.0519523,24.6895,0.057382,2.38891e-06,1.2625600000000002e-07,0.014478,-6.91975e-08,-1.63402e-09,20,20.9283,0.40136,11,0,48,1,0.80501,0,-354.00199999999995,43.5153,60417.3,0.05790599999999999,0.10615999999999999,0.14,3.1,2.92074e-06,24.4713,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,181462,12,111,-9.0,3,0.61778,0.001,0.6172300000000001,0.001,0.6172300000000001,0.0019,0,300,0.021935,-9,-9,-9,-9,59927.1,64.7507,43.8416,30.8011,59929.4,0.523,-0.11201199999999999,0.42168999999999995,-0.010716799999999999,0.0296959,23.3073,0.0256526,8.53241e-06,2.0159400000000002e-07,0.00315095,-2.76388e-08,-4.20108e-09,16,9.269810000000001,0.90189,11,0,99,1,0.6172300000000001,0,-239.733,42.8144,59928.9,-0.5139060000000001,-0.0359673,0.14,3.1,7.763519999999999e-06,23.4098,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,280195,12,111,-9.0,3,0.71849,0.0867,0.71637,0.0867,0.71637,0.08672,0,300,0.0200597,-9,-9,-9,-9,60124.3,9.37538,8.20298,4.42496,60122.3,0.614,1.16144,0.83204,0.23885,0.0981475,24.512,0.08921489999999999,2.8130700000000002e-06,2.3114999999999998e-07,-0.00220552,-1.01293e-07,-1.00055e-08,32,30.233,0.55616,11,0,104,1,0.71637,0,413.408,43.211,60125.3,-0.42515200000000003,0.17232999999999998,0.14,3.1,3.00676e-06,24.4398,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,267734,12,111,-9.0,3,0.9849399999999999,0.2612,0.9840700000000001,0.2612,0.9840700000000001,0.26121,0,300,0.0200875,-9,-9,-9,-9,60546.4,7.207789999999999,6.08824,3.5165699999999998,60552.2,1.101,-0.260721,0.74895,0.15778,0.0692892,24.9804,0.08987730000000001,1.8274599999999998e-06,1.51277e-07,0.00780516,-7.13142e-08,2.07562e-09,60,77.5773,0.06304,11,0,50,1,0.9840700000000001,0,29.2328,44.0581,60550.4,0.5159,0.14431,0.14,3.1,1.68544e-06,25.0682,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,163627,12,111,-9.0,3,0.79365,0.0419,0.7903,0.0419,0.7903,0.04194,0,300,0.0102272,-9,-9,-9,-9,60125.4,24.1121,14.3582,12.7167,60119.8,0.101,-0.208938,0.46734,0.0223318,0.0455415,23.9849,0.0482904,4.57131e-06,2.0331900000000002e-07,0.000165482,-5.1159800000000005e-08,1.2312800000000001e-09,28,36.1604,0.13856,11,0,13,1,0.7903,0,598.02,43.474,60115.9,-0.194055,-0.044216399999999996,0.14,3.1,4.5117e-06,23.9992,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,129840,12,111,-9.0,3,0.69881,0.0175,0.69814,0.0175,0.69814,0.017580000000000002,0,300,0.0112422,-9,-9,-9,-9,59902.1,32.2271,21.3497,11.1493,59915.1,3.103,1.3190600000000001,1.6637400000000002,-0.0440561,0.04057619999999999,23.6384,0.09991019999999999,6.29011e-06,5.7882e-07,0.00484451,5.4356999999999995e-08,-1.7885299999999998e-09,8,3.4374300000000004,0.90399,11,0,66,1,0.69814,0,-174.898,43.1407,59913.8,0.67518,-0.0195873,0.14,3.1,6.39479e-06,23.6204,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,307131,12,111,-9.0,3,0.46603999999999995,0.2352,0.46631999999999996,0.2352,0.46631999999999996,0.2352,0,300,0.0236829,-9,-9,-9,-9,60606.0,124.656,81.5426,79.1298,60607.0,0.108,0.25522,0.09365549999999999,-0.123047,0.0185393,22.3402,0.0209148,2.07931e-05,4.00542e-07,7.87477e-05,-4.96436e-09,-5.67839e-09,31,22.3215,0.87266,11,0,1,1,0.46631999999999996,0,-261.11400000000003,42.0795,60607.0,0.18243,-0.09846110000000001,0.14,3.1,1.99752e-05,22.3838,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,43103,12,111,-9.0,3,0.25261999999999996,0.001,0.25126,0.001,0.25126,0.0016,0,300,0.00811079,-9,-9,-9,-9,60211.1,187.38299999999998,168.96,162.834,60212.9,0.07,0.48041999999999996,0.0503736,-0.0658206,0.0200209,20.6773,0.0237067,9.61769e-05,2.0999900000000004e-06,-0.00012260100000000001,-1.53394e-10,-3.487330000000001e-08,36,6.92398,1.0,11,0,77,1,0.25126,0,137.335,40.517,60212.9,0.43404,-0.08038889999999999,0.14,3.1,8.264350000000001e-05,20.842,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,188098,12,111,-9.0,3,1.37626,0.2449,1.37405,0.2449,1.37405,0.24491,0,300,0.0189989,-9,-9,-9,-9,60593.2,7.242889999999999,5.88957,5.2525699999999995,60599.4,1.522,-0.537416,0.75446,-0.07307910000000001,0.0633531,25.0212,0.13146,1.76005e-06,2.13105e-07,0.0118009,-5.50669e-08,8.553709999999999e-09,35,23.16,0.93748,11,0,23,1,1.37405,0,69.8268,44.9558,60601.3,0.9781,-0.0645836,0.14,3.1,1.42076e-06,25.2537,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,37238,12,111,-9.0,3,0.9020799999999999,0.0329,0.89971,0.0329,0.89971,0.03295,0,300,0.012535,-9,-9,-9,-9,60578.3,13.489,11.815,8.85186,60579.2,0.733,0.66186,0.44061999999999996,0.0095063,0.0370191,24.4985,0.046987,2.84832e-06,1.2326499999999999e-07,0.00182987,-3.2406200000000003e-08,3.8956400000000003e-10,64,61.4171,0.56839,11,0,123,1,0.89971,0,471.398,43.8195,60579.7,0.70211,0.0274036,0.14,3.1,3.00289e-06,24.4412,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,204332,12,111,-9.0,3,0.94405,0.3256,0.94224,0.3256,0.94224,0.32561,0,300,0.0089613,-9,-9,-9,-9,60508.3,13.4627,9.75948,7.7839100000000006,60508.1,0.722,0.78755,0.48927,-0.109481,0.0410833,24.4735,0.0680755,2.9147700000000005e-06,1.82756e-07,0.00348517,-5.47918e-08,1.7579500000000001e-09,47,49.4589,0.3753,11,0,3,1,0.94224,0,106.565,43.9426,60507.1,0.46861,-0.0520225,0.14,3.1,3.26363e-06,24.3508,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,333755,12,111,-9.0,3,0.96052,0.001,0.96145,0.001,0.96145,0.00221,0,300,0.0204305,-9,-9,-9,-9,59618.2,12.3366,9.64522,4.837359999999999,59610.7,0.889,-1.71059,0.5170600000000001,0.00287183,0.06269209999999999,24.3185,0.07733200000000001,3.3619e-06,2.39453e-07,0.0105116,-7.8665e-08,6.49937e-10,52,55.6992,0.33742,11,0,88,1,0.96145,0,399.191,43.9937,59612.9,-0.640121,0.022822099999999998,0.14,3.1,2.17958e-06,24.7891,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,253783,12,111,-9.0,3,0.89669,0.0723,0.8963200000000001,0.0723,0.8963200000000001,0.07232000000000001,0,300,0.0210724,-9,-9,-9,-9,60227.0,22.9192,17.5048,14.1593,60225.3,0.483,-0.317898,0.3338,-0.10799600000000001,0.03329,24.2562,0.0365796,3.56055e-06,1.19959e-07,0.00157045,-1.56102e-08,6.64926e-10,32,31.2387,0.5049100000000001,11,0,93,1,0.8963200000000001,0,-128.338,43.8071,60225.0,-0.17898599999999998,-0.0628688,0.14,3.1,3.50829e-06,24.2723,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,137040,12,111,-9.0,3,0.55007,0.0095,0.54973,0.0095,0.54973,0.00963,0,300,0.018207400000000002,-9,-9,-9,-9,59887.1,23.2903,19.4595,18.1483,59901.0,0.095,-0.332945,0.42603,-0.00662591,0.040050199999999994,22.8736,0.11334000000000001,1.2721900000000001e-05,1.32804e-06,0.00669177,-5.321379999999999e-07,-2.68702e-08,6,6.08931,0.41326,11,0,95,1,0.54973,0,-85.7631,42.5095,59898.9,-0.31017,0.0343546,0.14,3.1,8.63459e-06,23.2944,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,124939,12,111,-9.0,3,0.71286,0.0139,0.7108399999999999,0.0139,0.7108399999999999,0.014,0,300,0.0125155,-9,-9,-9,-9,60164.2,32.6131,29.7731,22.0064,60166.3,0.332,0.96798,0.24033000000000002,0.0647899,0.0315628,23.8154,0.028040100000000002,5.34361e-06,1.38003e-07,0.000114717,-1.47356e-08,-1.7543100000000001e-09,52,41.6003,0.84859,11,0,41,1,0.7108399999999999,0,230.15400000000002,43.1903,60166.7,1.04495,0.045137699999999996,0.14,3.1,5.326359999999999e-06,23.8189,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,49986,12,111,-9.0,3,1.2664,0.1053,1.2662,0.1053,1.2662,0.10532000000000001,0,300,0.0183372,-9,-9,-9,-9,60593.1,9.45503,8.09887,4.49854,60595.8,1.456,2.54629,1.0741399999999999,-0.0857922,0.0630605,25.1072,0.11724000000000001,1.62593e-06,1.75578e-07,0.0124705,-9.97377e-08,6.30147e-09,29,21.3684,0.8453799999999999,11,0,132,1,1.2662,0,-205.34599999999998,44.7345,60595.3,0.12905,-0.07721339999999999,0.14,3.1,1.6187200000000002e-06,25.1121,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,132817,12,111,-9.0,3,0.82344,0.001,0.82185,0.001,0.82185,0.00208,0,300,0.0205358,-9,-9,-9,-9,60153.3,11.9268,11.4036,6.21514,60139.5,0.556,-2.0419400000000003,0.45857,-0.0982156,0.0675988,24.0708,0.08386210000000001,4.22371e-06,3.26239e-07,0.0125321,-1.15053e-07,-7.0510899999999995e-09,44,37.9076,0.72911,11,0,92,1,0.82185,0,250.533,43.5765,60140.2,-0.7748,-0.0190805,0.14,3.1,3.54561e-06,24.2608,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,258911,12,111,-9.0,3,1.1076700000000002,0.0905,1.10893,0.0905,1.10893,0.09053,0,300,0.024123,-9,-9,-9,-9,59588.2,7.955419999999999,5.88178,4.37445,59580.3,0.171,1.85955,2.1120400000000004,0.0236171,0.12197000000000001,24.9712,0.13717000000000001,1.8430200000000003e-06,2.32837e-07,0.0929933,-3.18907e-07,7.46842e-09,26,21.0633,0.73869,11,0,29,1,1.10893,0,360.4,44.3767,59569.3,0.7086600000000001,-0.0933931,0.14,3.1,2.5399700000000003e-06,24.6229,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,70756,12,111,-9.0,3,1.1259299999999999,0.0813,1.12475,0.0813,1.12475,0.08133,0,300,0.015745099999999998,-9,-9,-9,-9,60241.1,7.48255,6.23991,3.67423,60248.3,1.308,0.32366,0.69417,-0.0552391,0.0929736,24.9747,0.1176,1.8371000000000002e-06,1.9897500000000002e-07,0.00962542,-6.44267e-08,1.0126700000000002e-08,26,28.7858,0.32091,11,0,67,1,1.12475,0,-181.171,44.4172,60248.0,0.33381,-0.0557019,0.14,3.1,2.09352e-06,24.8328,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,147555,12,111,-9.0,3,0.9889600000000001,0.0233,0.9885799999999999,0.0233,0.9885799999999999,0.02338,0,300,0.0170245,-9,-9,-9,-9,60493.3,16.2452,12.428,6.94469,60494.8,1.844,-1.29081,0.77695,-0.0276135,0.045436800000000006,24.339,0.05941130000000001,3.2992699999999995e-06,1.80536e-07,-0.00336146,-6.14439e-08,3.74004e-09,44,33.9639,0.8624700000000001,11,0,69,1,0.9885799999999999,0,-148.37,44.0698,60491.2,-0.101003,-0.05351709999999999,0.14,3.1,2.7088e-06,24.5531,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,315743,12,111,-9.0,3,0.49761000000000005,0.001,0.49673,0.001,0.49673,0.0018,0,300,0.0110556,-9,-9,-9,-9,60520.4,94.6824,64.1257,46.4169,60525.9,0.156,0.6584399999999999,0.11007,-0.038928899999999995,0.020653599999999998,22.7622,0.0225106,1.4097e-05,2.92273e-07,3.29661e-05,-7.828149999999999e-09,-4.31259e-09,55,59.4494,0.31686,11,0,24,1,0.49673,0,-58.7534,42.2454,60526.0,0.59304,-0.011470900000000001,0.14,3.1,1.41022e-05,22.7618,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,178659,12,111,-9.0,3,0.96496,0.1315,0.96816,0.1315,0.96816,0.13152,0,300,0.020803400000000003,-9,-9,-9,-9,59649.1,10.9215,10.4611,7.019639999999999,59650.6,0.066,-0.503305,0.60312,0.06815299999999999,0.0469,24.3746,0.0579182,3.19272e-06,1.70315e-07,0.00396808,-5.0325499999999996e-08,2.00334e-09,36,39.0823,0.33305,11,0,16,1,0.96816,0,-269.032,44.0099,59649.4,0.8995200000000001,0.053024400000000006,0.14,3.1,2.40258e-06,24.6833,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,257009,12,111,-9.0,3,1.04208,0.1812,1.04045,0.1812,1.04045,0.18122,0,300,0.0105296,-9,-9,-9,-9,60535.2,8.645589999999999,7.9233,3.82588,60527.9,1.692,0.13510999999999998,0.90853,0.1055,0.0918732,25.0186,0.09840689999999999,1.7641999999999998e-06,1.599e-07,0.013580799999999999,-8.2389e-08,4.6524499999999996e-09,43,44.1821,0.42146999999999996,11,0,46,1,1.04045,0,43.0121,44.2084,60528.9,0.60405,0.10092999999999999,0.14,3.1,1.6799799999999999e-06,25.0717,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,257391,12,111,-9.0,3,0.81274,0.0562,0.81394,0.0562,0.81394,0.056229999999999995,0,300,0.020803400000000003,-9,-9,-9,-9,60434.0,26.4913,18.0421,17.4844,60434.1,1.622,0.74952,0.89897,0.0828666,0.040510000000000004,24.1514,0.0324629,3.9214499999999995e-06,1.1724899999999999e-07,0.0182799,-3.00085e-08,-3.25601e-10,12,12.5986,0.39888,11,0,16,1,0.81394,0,275.08099999999996,43.5473,60434.5,0.2542,0.0773697,0.14,3.1,3.15786e-06,24.3865,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,22309,12,111,-9.0,3,0.21754,0.0103,0.21785,0.0103,0.21785,0.01037,0,300,0.00846776,-9,-9,-9,-9,59825.3,111.78399999999999,79.3166,40.8843,59803.7,0.657,-0.7866890000000001,0.17933,0.0921081,0.033501800000000005,21.2821,0.0507464,5.51012e-05,2.5753800000000002e-06,-0.00040335,-1.39117e-07,-6.14492e-08,11,6.00085,0.87331,11,0,35,1,0.21785,0,-241.33599999999998,40.1637,59803.7,-1.0326899999999999,0.07468910000000001,0.14,3.1,6.0825e-05,21.1748,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,55569,12,111,-9.0,3,1.1536799999999998,0.0859,1.15277,0.0859,1.15277,0.08592999999999999,0,300,0.00819286,-9,-9,-9,-9,60596.2,10.3806,9.33615,4.96699,60597.2,0.895,-0.6659609999999999,0.53533,-0.07256560000000001,0.0634807,25.0355,0.0750164,1.73702e-06,1.20015e-07,0.00841579,-2.02153e-08,4.08344e-09,53,41.7161,0.86845,11,0,71,1,1.15277,0,33.7187,44.483,60596.2,-1.11352,-0.0738806,0.14,3.1,1.7220099999999998e-06,25.0449,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,31637,12,111,-9.0,3,0.41168000000000005,0.001,0.41084,0.001,0.41084,0.00173,0,300,0.0187179,-9,-9,-9,-9,60165.3,9.95415,9.50735,8.59314,60121.4,2.246,-2.23602,0.65284,-0.105511,0.09281310000000001,22.4973,0.202,1.79923e-05,3.3475099999999996e-06,0.010421600000000001,-1.86223e-06,-1.3909700000000002e-07,19,33.5442,0.0207864,11,0,124,1,0.41084,0,-98.4381,41.7543,60084.1,1.1086799999999999,0.1095,0.14,3.1,1.67716e-05,22.5736,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,300938,12,111,-9.0,3,0.9953,0.0126,0.9985299999999999,0.0126,0.9985299999999999,0.012759999999999999,0,300,0.015596299999999999,-9,-9,-9,-9,59591.2,12.0011,10.9286,5.17071,59576.9,4.709,2.39914,1.7094599999999998,0.0536695,0.07517389999999999,24.4974,0.15162,2.8513099999999996e-06,3.98184e-07,0.057139199999999994,-4.1939700000000003e-07,-1.1828399999999999e-08,36,39.0935,0.3326,11,0,43,1,0.9985299999999999,0,-271.09,44.0928,59574.4,1.11368,-0.00975248,0.14,3.1,2.73746e-06,24.5416,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,114973,12,111,-9.0,3,0.70424,0.0423,0.70498,0.0423,0.70498,0.04233,0,300,0.0170245,-9,-9,-9,-9,60184.4,57.2793,39.8514,22.8133,60176.2,0.219,1.52235,0.2085,-0.0479196,0.0281911,23.3023,0.0271989,8.572180000000001e-06,2.14743e-07,0.000226632,-2.33612e-08,-2.9392399999999995e-09,60,46.7183,0.89499,11,0,69,1,0.70498,0,-449.444,43.1648,60176.4,1.1843700000000001,-0.0221498,0.14,3.1,6.72795e-06,23.5653,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,327185,12,111,-9.0,3,1.00952,0.096,1.01242,0.096,1.01242,0.09602999999999999,0,300,0.0180075,-9,-9,-9,-9,60016.1,8.92786,7.004569999999999,3.3828400000000003,60016.4,1.409,0.9147299999999999,0.88236,0.0994952,0.10246,25.1453,0.0961863,1.57e-06,1.3908799999999998e-07,0.012487999999999999,-6.84537e-08,5.12788e-09,26,19.5649,0.81171,11,0,55,1,1.01242,0,-168.90200000000002,44.1302,60016.6,-0.742397,0.0542779,0.14,3.1,1.7339099999999999e-06,25.0374,-9,-9,-99.0,-99.0,-99.0,-99.0
