VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej
SN:,105284,12,111,-9.0,3,0.81226,0.0337,0.81072,0.0337,0.81072,0.03375,0,300,0.021228,-9,-9,-9,-9,59752.4,7.7199800000000005,7.5464899999999995,7.034680000000001,59717.4,3.592,-0.875403,0.57329,-0.253012,0.0645238,23.2397,0.24628000000000003,9.08068e-06,2.0597900000000003e-06,0.00198653,-8.04071e-07,-3.1259e-08,27,29.1331,0.35448,11,0,80,1,0.81072,0,238.93400000000003,43.54,59719.4,1.01251,-0.095325,0.14,3.1,5.740080000000001e-06,23.7377,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191663,12,111,-9.0,3,1.00614,0.2351,1.0045899999999999,0.2351,1.0045899999999999,0.23510999999999999,0,300,0.00885044,-9,-9,-9,-9,60491.4,7.7069,7.04522,5.00992,60497.4,1.507,-2.85067,0.75608,-0.000628451,0.06875010000000001,24.6843,0.10028,2.40047e-06,2.21711e-07,0.00336898,-7.60532e-08,6.1995500000000006e-09,43,34.5824,0.8163600000000001,11,0,36,1,1.0045899999999999,0,37.5066,44.1142,60488.7,-0.113397,-0.0315024,0.14,3.1,2.43798e-06,24.6674,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,86491,12,111,-9.0,3,0.7439,0.001,0.74363,0.001,0.74363,0.00201,0,300,0.019691099999999996,-9,-9,-9,-9,60580.0,38.5146,27.3844,21.7146,60585.5,0.203,-1.2515399999999999,0.17312,-0.09174650000000001,0.0284207,23.4756,0.026099900000000002,7.307589999999999e-06,1.75666e-07,0.000458905,-1.32153e-08,-1.78081e-09,40,31.7976,0.81925,11,0,14,1,0.74363,0,-137.907,43.3081,60585.9,-1.3343200000000002,-0.0821288,0.14,3.1,5.05706e-06,23.8753,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,182567,12,111,-9.0,3,0.65922,0.0195,0.65622,0.0195,0.65622,0.01957,0,300,0.00870258,-9,-9,-9,-9,59811.1,55.76,45.7282,29.5528,59810.8,0.17,-0.215171,0.12172000000000001,-0.09257489999999999,0.0266377,23.2299,0.023457,9.16294e-06,1.9796299999999998e-07,-2.56296e-05,-5.337390000000001e-09,-3.4188600000000003e-09,56,54.6918,0.52449,11,0,117,1,0.65622,0,541.664,42.9795,59810.9,-0.534989,-0.06898560000000001,0.14,3.1,7.307489999999999e-06,23.4756,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,335918,12,111,-9.0,3,0.83135,0.0325,0.82925,0.0325,0.82925,0.032560000000000006,0,300,0.0202193,-9,-9,-9,-9,60532.3,7.475280000000001,6.33723,2.99915,60509.4,6.618,0.03798630000000001,0.021081299999999997,0.0195283,0.13510999999999998,24.3821,0.37743000000000004,3.1708099999999996e-06,1.10227e-06,0.00104596,-6.34464e-09,-1.11418e-07,28,26.4948,0.5989399999999999,11,0,47,1,0.82925,0,186.919,43.601,60509.7,-0.232312,0.0507786,0.14,3.1,3.0452299999999996e-06,24.426,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,230374,12,111,-9.0,3,0.71641,0.0837,0.71644,0.0837,0.71644,0.08372,0,300,0.019691099999999996,-9,-9,-9,-9,60124.3,19.874,19.3049,15.6805,60134.1,0.62,0.23596,0.5268,-0.144922,0.038868099999999996,23.4577,0.06060499999999999,7.42904e-06,4.14684e-07,0.00762057,-1.8847100000000002e-07,-7.11331e-09,32,25.2314,0.79655,11,0,14,1,0.71644,0,-224.467,43.2086,60133.7,0.5656100000000001,-0.101873,0.14,3.1,7.49166e-06,23.4486,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,164702,12,111,-9.0,3,1.02766,0.1833,1.02718,0.1833,1.02718,0.18331,0,300,0.00720823,-9,-9,-9,-9,60241.2,9.80358,8.97455,3.93991,60241.5,1.084,-0.928725,0.60412,0.038850800000000005,0.08289260000000001,24.9159,0.0729278,1.93928e-06,1.3026e-07,0.00954303,-2.2835799999999996e-08,4.70128e-09,35,44.1852,0.13732,11,0,52,1,1.02718,0,-94.5046,44.1728,60241.9,-0.731318,0.0156083,0.14,3.1,1.8646099999999998e-06,24.9585,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,220410,12,111,-9.0,3,0.33848,0.5905,0.33739,0.5905,0.33739,0.5905,0,300,0.022798099999999998,-9,-9,-9,-9,60493.3,79.8627,53.1384,45.8537,60498.5,0.201,-2.67769,0.17404,0.10325,0.0283014,22.4251,0.0352126,1.92298e-05,6.2366e-07,0.000587782,-4.95768e-08,-1.2750600000000001e-08,28,10.3635,0.99902,11,0,112,1,0.33739,0,164.46099999999998,41.2529,60498.4,-2.65683,0.091633,0.14,3.1,1.72366e-05,22.5439,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,117076,12,111,-9.0,3,0.7731100000000001,0.0197,0.77559,0.0197,0.77559,0.019780000000000002,0,300,0.0192366,-9,-9,-9,-9,60327.3,8.664060000000001,5.2477599999999995,4.97668,60308.7,1.4,-1.4266,0.89187,-0.127937,0.10496,24.0046,0.19860999999999998,4.48924e-06,8.21182e-07,0.057979199999999995,-6.14207e-07,-5.535e-08,36,56.5437,0.0208076,11,0,125,1,0.77559,0,-121.574,43.4168,60310.9,-2.7505,-0.109742,0.14,3.1,4.12395e-06,24.0967,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,338310,12,111,-9.0,3,0.66877,0.001,0.66861,0.001,0.66861,0.00195,0,300,0.018033900000000002,-9,-9,-9,-9,60621.3,41.8157,38.5413,24.1343,60614.9,0.266,1.31952,0.22571,0.0805125,0.028968200000000003,23.6754,0.026244099999999996,6.07928e-06,1.46947e-07,0.000356515,-1.32051e-08,-2.5493000000000003e-09,40,33.7936,0.7446699999999999,11,0,91,1,0.66861,0,-375.425,43.0254,60615.0,0.9854,0.055187099999999996,0.14,3.1,5.97864e-06,23.6935,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,123174,12,111,-9.0,3,1.02505,0.038,1.0253,0.038,1.0253,0.03805,0,300,0.00907156,-9,-9,-9,-9,60567.3,13.008,8.90756,5.76851,60563.4,2.967,-1.3604399999999999,0.70343,0.0482082,0.0921873,24.6471,0.10369,2.4840099999999997e-06,2.3723400000000002e-07,0.00430622,2.6406299999999998e-08,4.254800000000001e-09,44,40.1263,0.63835,11,0,72,1,1.0253,0,-293.487,44.1671,60564.3,-0.321896,-0.045089599999999994,0.14,3.1,2.34999e-06,24.7073,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,193555,12,111,-9.0,3,0.36201,0.001,0.36511,0.001,0.36511,0.00169,0,300,0.0280329,-9,-9,-9,-9,59649.1,71.6238,60.3757,39.8784,59649.4,0.242,-0.030842400000000002,0.14724,0.18159,0.0225592,22.4124,0.0254496,1.94552e-05,4.56027e-07,0.000113773,-1.02508e-08,-8.36067e-09,32,42.9472,0.09359810000000002,11,0,33,1,0.36511,0,-458.344,41.4464,59649.7,0.00018690299999999998,0.13885999999999998,0.14,3.1,1.7751900000000002e-05,22.5119,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,325375,12,111,-9.0,3,0.8927700000000001,0.0121,0.89371,0.0121,0.89371,0.01225,0,300,0.0201718,-9,-9,-9,-9,59588.3,18.8661,13.2074,12.2524,59585.5,0.061,-0.478621,0.6898,-0.08507289999999999,0.040772,24.2294,0.0444783,3.64962e-06,1.4951e-07,0.00631075,-3.94811e-08,1.0286700000000001e-09,36,26.2276,0.8841,11,0,60,1,0.89371,0,382.11,43.7978,59582.9,0.68943,-0.0496401,0.14,3.1,3.8111199999999995e-06,24.1824,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,294602,12,111,-9.0,3,0.72778,0.001,0.72551,0.001,0.72551,0.002,0,300,0.010537600000000001,-9,-9,-9,-9,59857.1,21.7654,16.4515,12.5409,59854.4,0.254,-0.817339,0.241,0.028209300000000003,0.033282900000000004,24.1018,0.031991000000000006,4.10475e-06,1.20946e-07,0.000826914,-1.64339e-08,-1.3395599999999999e-09,44,57.5387,0.08277589999999999,11,0,11,1,0.72551,0,303.731,43.2449,59854.5,-0.385552,0.05194159999999999,0.14,3.1,4.13084e-06,24.0949,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,60578,12,111,-9.0,3,1.3393899999999999,0.0464,1.33846,0.0464,1.33846,0.04646,0,300,0.00811079,-9,-9,-9,-9,60181.4,5.6363900000000005,5.1275,5.0869599999999995,60172.7,2.728,2.10871,1.6101,0.07080030000000001,0.09092760000000001,25.4058,0.21284,1.2350399999999999e-06,2.42114e-07,3.75265e-05,-2.57282e-07,1.3763e-08,41,45.2614,0.29864,11,0,77,1,1.33846,0,-222.979,44.8842,60173.0,0.9534299999999999,0.035733999999999995,0.14,3.1,1.13604e-06,25.4965,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,218044,12,111,-9.0,3,1.2747600000000001,0.124,1.27159,0.124,1.27159,0.12402,0,300,0.0167254,-9,-9,-9,-9,59927.1,7.44605,6.556310000000001,4.56262,59936.2,0.228,-1.2074200000000002,0.96335,-0.0541192,0.0713283,25.1307,0.14526,1.59114e-06,2.12876e-07,-0.00686273,-9.79388e-08,1.14171e-08,14,13.4693,0.48995,11,0,6,1,1.27159,0,376.916,44.7487,59943.2,0.70836,-0.0239457,0.14,3.1,1.47864e-06,25.2103,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,141556,12,111,-9.0,3,0.9073700000000001,0.0474,0.90754,0.0474,0.90754,0.047439999999999996,0,300,0.0156118,-9,-9,-9,-9,60124.3,7.70556,5.41706,3.2633400000000004,60122.4,0.098,-1.6463700000000001,0.9376700000000001,-0.0702212,0.0950291,24.7825,0.11410999999999999,2.19282e-06,2.30472e-07,0.016338599999999998,-8.554780000000001e-08,5.04147e-09,32,26.1305,0.7578,11,0,85,1,0.90754,0,-308.16700000000003,43.8398,60108.8,-1.54708,-0.102748,0.14,3.1,3.19774e-06,24.3729,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,29314,12,111,-9.0,3,0.82315,0.0268,0.82078,0.0268,0.82078,0.026869999999999998,0,300,0.021516900000000002,-9,-9,-9,-9,60580.2,27.2513,20.3528,17.557,60585.5,0.321,0.9145200000000001,0.22587,-0.10282899999999999,0.0298379,23.8046,0.0326068,5.39702e-06,1.62083e-07,0.00114165,-2.1803699999999998e-08,-7.79476e-10,48,48.8343,0.43933,11,0,62,1,0.82078,0,244.983,43.5739,60585.5,1.08851,-0.060060800000000004,0.14,3.1,5.08011e-06,23.8703,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,165555,12,111,-9.0,3,0.66257,0.0105,0.66235,0.0105,0.66235,0.01063,0,300,0.00807619,-9,-9,-9,-9,60194.1,54.0495,37.0172,20.876,60191.2,0.228,-0.575559,0.16392,-0.128104,0.029487799999999998,23.4765,0.025763499999999998,7.30156e-06,1.73259e-07,0.00016826,-9.84483e-09,-2.5905700000000005e-09,48,45.9711,0.55635,11,0,113,1,0.66235,0,-287.822,43.0005,60191.2,-0.603906,-0.0631543,0.14,3.1,6.98696e-06,23.5243,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,212794,12,111,-9.0,3,0.75715,0.025,0.75583,0.025,0.75583,0.02506,0,300,0.013327799999999999,-9,-9,-9,-9,59899.1,36.9589,33.6112,22.6168,59884.2,0.224,0.26761999999999997,0.19063,0.00857664,0.028158999999999997,23.8534,0.0257877,5.159680000000001e-06,1.22549e-07,0.000111938,-1.01709e-08,-1.23027e-09,60,70.3396,0.16989,11,0,122,1,0.75583,0,175.632,43.3527,59884.5,0.37139,0.0311233,0.14,3.1,4.37651e-06,24.0322,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,322924,12,111,-9.0,3,0.83798,0.034,0.837,0.034,0.837,0.03405,0,300,0.019931099999999997,-9,-9,-9,-9,60546.4,22.1294,20.0321,15.0693,60533.9,0.942,0.58022,0.42485,-0.016001599999999998,0.0342173,24.0884,0.035463800000000004,4.15575e-06,1.35741e-07,0.00114874,-1.63016e-08,-2.28645e-10,56,72.1618,0.0717956,11,0,131,1,0.837,0,56.3536,43.6245,60535.1,0.28226999999999997,-0.018265200000000002,0.14,3.1,3.8782599999999995e-06,24.1634,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,55214,12,111,-9.0,3,1.1483,0.0992,1.14717,0.0992,1.14717,0.09922,0,300,0.018033900000000002,-9,-9,-9,-9,60268.1,17.112,11.2819,6.12138,60270.3,0.104,-0.283049,0.032806,-0.14363499999999998,0.13685,24.3911,0.0775394,3.1446499999999996e-06,2.2458e-07,0.00968465,-1.31036e-08,4.73699e-09,20,27.2233,0.1291,11,0,91,1,1.14717,0,-210.86900000000003,44.4702,60272.1,0.16808,-0.107801,0.14,3.1,2.2646900000000003e-06,24.7475,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,286410,12,111,-9.0,3,1.02257,0.0252,1.0211299999999999,0.0252,1.0211299999999999,0.02528,0,300,0.0200597,-9,-9,-9,-9,60197.1,7.8378,7.80273,3.09652,60194.1,1.382,0.545,0.8257399999999999,-0.013328799999999998,0.09996260000000001,25.2156,0.10066,1.4715200000000001e-06,1.3642799999999998e-07,0.00768406,-5.63347e-08,6.56826e-09,38,44.3748,0.2208,11,0,104,1,1.0211299999999999,0,167.465,44.1579,60194.3,0.2552,0.12359,0.14,3.1,1.57714e-06,25.1403,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,255885,12,111,-9.0,3,0.32969,0.001,0.32818,0.001,0.32818,0.00166,0,300,0.00907156,-9,-9,-9,-9,59924.1,141.525,117.94200000000001,97.1257,59919.7,0.083,-0.412864,0.08932849999999999,0.0500011,0.00388986,22.0272,0.013480700000000002,2.77416e-05,3.44443e-07,6.871510000000001e-06,-4.58664e-09,-3.7631599999999996e-10,32,15.5948,0.99344,11,0,72,1,0.32818,0,309.361,41.1837,59919.6,-0.48461000000000004,0.0693154,0.14,3.1,2.59089e-05,22.1014,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,142232,12,111,-9.0,3,1.10724,0.2729,1.10615,0.2729,1.10615,0.27291,0,300,0.0138733,-9,-9,-9,-9,59842.2,6.89893,5.5471,2.81331,59834.1,2.009,-1.55277,0.8418700000000001,-0.125826,0.10054,25.22,0.13086,1.4655700000000002e-06,1.76636e-07,0.0110848,-4.1531599999999996e-08,1.0702100000000001e-08,47,44.248,0.58722,11,0,89,1,1.10615,0,65.4307,44.3723,59833.7,-1.31643,-0.027002999999999996,0.14,3.1,1.6249299999999999e-06,25.1079,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,104896,12,111,-9.0,3,1.35703,0.1241,1.35798,0.1241,1.35798,0.12412000000000001,0,300,0.020132,-9,-9,-9,-9,59962.2,8.41746,6.85809,5.046869999999999,59959.3,3.238,2.11122,1.4292,-0.07395089999999999,0.061662,24.9702,0.13681,1.8447700000000001e-06,2.32452e-07,0.00980605,-1.25001e-07,8.764209999999999e-09,35,28.48,0.7741600000000001,11,0,126,1,1.35798,0,538.778,44.9214,59960.7,0.6513399999999999,-0.0789564,0.14,3.1,1.465e-06,25.2204,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,179948,12,111,-9.0,3,0.86065,0.02,0.8595799999999999,0.02,0.8595799999999999,0.02009,0,300,0.0210724,-9,-9,-9,-9,59810.1,22.8179,21.8816,14.0406,59823.1,0.024,1.67737,0.3719,-0.055113300000000004,0.031042900000000002,23.9625,0.0441,4.66641e-06,1.89538e-07,0.00187951,-5.4183900000000005e-08,-6.152180000000001e-10,60,45.0145,0.9250299999999999,11,0,93,1,0.8595799999999999,0,84.885,43.6959,59822.6,1.2091100000000001,-0.0431874,0.14,3.1,4.39459e-06,24.0277,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,88046,12,111,-9.0,3,1.24668,0.0698,1.2464,0.0698,1.2464,0.06984,0,300,0.010537600000000001,-9,-9,-9,-9,60593.1,10.228,8.03509,5.12645,60587.6,0.224,0.30976,0.70255,-0.101825,0.05665030000000001,24.8768,0.097876,2.0103400000000003e-06,1.8122699999999999e-07,0.00264627,-6.75144e-08,6.22309e-09,29,23.7026,0.74345,11,0,11,1,1.2464,0,-404.07,44.6922,60589.2,1.0754,-0.0396424,0.14,3.1,1.70798e-06,25.0538,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,24370,12,111,-9.0,3,0.51926,0.001,0.51958,0.001,0.51958,0.00182,0,300,0.0204305,-9,-9,-9,-9,59649.1,39.8863,31.7552,26.9281,59642.2,0.351,0.58802,0.17299,0.020187200000000002,0.0247122,23.0113,0.0282476,1.1206400000000002e-05,2.91556e-07,0.000153434,-1.4076899999999999e-08,-4.652689999999999e-09,46,48.6011,0.36863,11,0,88,1,0.51958,0,431.398,42.361,59642.1,0.54587,0.0189046,0.14,3.1,1.15544e-05,22.9781,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,186769,12,111,-9.0,3,0.9803799999999999,0.2086,0.97678,0.2086,0.97678,0.20861999999999997,0,300,0.021935,-9,-9,-9,-9,59896.2,13.307,10.7045,7.47439,59900.4,0.593,0.9022399999999999,0.42773999999999995,0.11815999999999999,0.038945999999999995,24.5497,0.0507844,2.71709e-06,1.2709e-07,0.00103994,-3.1107999999999996e-08,1.26635e-09,40,37.4518,0.58557,11,0,99,1,0.97678,0,585.641,44.0411,59900.4,1.2344899999999999,0.0647116,0.14,3.1,2.35742e-06,24.7039,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,64360,12,111,-9.0,3,0.8841200000000001,0.0336,0.8821899999999999,0.0336,0.8821899999999999,0.03365,0,300,0.00663395,-9,-9,-9,-9,60532.3,31.018,29.0571,20.8268,60531.1,0.479,1.0735,0.29335,-0.11738,0.0303995,24.0324,0.0322082,4.3756900000000005e-06,1.29804e-07,0.00113624,-1.4763e-08,2.74481e-10,59,74.0559,0.0895937,11,0,38,1,0.8821899999999999,0,165.851,43.7664,60531.1,1.20079,-0.0709262,0.14,3.1,4.453019999999999e-06,24.0134,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,252600,12,111,-9.0,3,0.8939799999999999,0.0169,0.89397,0.0169,0.89397,0.01701,0,300,0.00674056,-9,-9,-9,-9,60578.3,17.8732,15.6783,13.3127,60586.2,0.507,0.9684299999999999,0.31466,-0.0306851,0.0324379,24.3641,0.0391224,3.2236900000000003e-06,1.1616e-07,0.00115877,-2.1155e-08,1.71915e-10,72,76.623,0.33265,11,0,2,1,0.89397,0,-213.893,43.7996,60586.4,0.604,0.00974041,0.14,3.1,3.1760500000000003e-06,24.3803,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,205975,12,111,-9.0,3,1.10802,0.2348,1.11115,0.2348,1.11115,0.23481,0,300,0.018938,-9,-9,-9,-9,59646.1,6.193280000000001,5.69682,3.1867799999999997,59648.2,1.892,1.1690399999999999,1.0104899999999999,-0.0202242,0.10597000000000001,25.0605,0.12787,1.6975099999999997e-06,1.99922e-07,0.019059599999999996,-9.97436e-08,9.74468e-09,29,23.0807,0.77284,11,0,94,1,1.11115,0,-198.544,44.3801,59649.4,1.00369,-0.00514762,0.14,3.1,2.04433e-06,24.8586,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,68431,12,111,-9.0,3,0.45685,0.001,0.45657,0.001,0.45657,0.00177,0,300,0.00595685,-9,-9,-9,-9,59873.1,131.145,92.7657,83.9916,59874.8,0.102,0.8244,0.0719216,-0.041253,0.0183567,22.4911,0.0209727,1.80959e-05,3.4955100000000003e-07,-3.75207e-05,-3.1861e-09,-5.03908e-09,76,62.1088,0.8746799999999999,11,0,42,1,0.45657,0,-85.2252,42.0256,59874.6,0.82496,-0.0226067,0.14,3.1,1.83643e-05,22.4751,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,334825,12,111,-9.0,3,0.6511399999999999,0.0381,0.64954,0.0381,0.64954,0.03814,0,300,0.022798099999999998,-9,-9,-9,-9,60221.1,37.6607,32.1424,20.5985,60221.9,0.025,-0.629359,0.19457,-0.045272,0.031085599999999998,23.6101,0.026295999999999996,6.45626e-06,1.5636699999999999e-07,0.000434355,-8.67735e-09,-2.67244e-09,32,27.8374,0.67738,11,0,112,1,0.64954,0,280.022,42.9506,60221.8,-0.970266,-0.0318299,0.14,3.1,6.380930000000001e-06,23.6228,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,80831,12,111,-9.0,3,1.12691,0.049,1.12657,0.049,1.12657,0.04905,0,300,0.0223315,-9,-9,-9,-9,59896.2,14.5204,12.0013,3.9028300000000002,59892.3,0.747,-1.1664700000000001,0.41594,-0.155154,0.0589175,24.8148,0.0711382,2.1285400000000003e-06,1.39464e-07,0.00282689,-1.48115e-08,5.251100000000001e-09,35,26.3824,0.8526100000000001,11,0,8,1,1.12657,0,-416.82199999999995,44.4207,59892.7,-1.2105299999999999,-0.111853,0.14,3.1,2.0073599999999998e-06,24.8784,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,291314,12,111,-9.0,3,1.2176,0.1532,1.21698,0.1532,1.21698,0.15322,0,300,0.021516900000000002,-9,-9,-9,-9,60567.4,10.4137,8.27798,5.10384,60583.6,0.14,1.1567399999999999,0.8622799999999999,-0.09176469999999999,0.06719460000000001,24.8711,0.10751,2.02101e-06,2.0012899999999998e-07,0.015152,-9.8692e-08,6.0516e-09,35,56.9862,0.010851600000000001,11,0,62,1,1.21698,0,-377.949,44.6284,60583.8,0.9349200000000001,-0.12938,0.14,3.1,2.29842e-06,24.7314,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,202718,12,111,-9.0,3,0.82952,0.0086,0.833,0.0086,0.833,0.00879,0,300,0.020132,-9,-9,-9,-9,60434.0,14.5936,9.92605,7.7885800000000005,60449.0,0.101,-1.3435700000000002,0.46735,-0.033236400000000006,0.064276,24.0995,0.11894,4.11329e-06,4.5058700000000004e-07,0.0075898,-1.73804e-07,-1.02696e-10,8,1.41667,0.9940100000000001,11,0,126,1,0.833,0,-404.325,43.6065,60453.2,1.10853,0.00904864,0.14,3.1,4.0576800000000004e-06,24.1143,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,54522,12,111,-9.0,3,1.2695,0.1479,1.2694,0.1479,1.2694,0.14790999999999999,0,300,0.0203787,-9,-9,-9,-9,60224.0,6.5629100000000005,5.55056,4.078,60224.9,1.543,-1.03321,0.8526600000000001,-0.078927,0.0793296,25.2539,0.1399,1.42047e-06,1.8302600000000001e-07,0.0102738,-4.8441000000000003e-08,1.0251600000000001e-08,26,17.6503,0.88812,11,0,75,1,1.2694,0,-266.342,44.7412,60227.5,1.1385399999999999,0.0236071,0.14,3.1,1.3740799999999998e-06,25.29,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,92700,12,111,-9.0,3,1.0445,0.0744,1.04751,0.0744,1.04751,0.07443,0,300,0.0164778,-9,-9,-9,-9,60003.3,10.7927,10.15,4.5183,60006.4,0.85,0.8921899999999999,0.66523,0.0774335,0.0714329,24.5735,0.07433789999999998,2.6583e-06,1.8200700000000002e-07,0.0109489,-7.78619e-08,3.2999e-09,29,22.9654,0.77813,11,0,5,1,1.04751,0,-188.24099999999999,44.2217,60006.8,0.67957,-0.012218999999999999,0.14,3.1,2.3149e-06,24.7237,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
