VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,31382,12,111,-9.0,3,0.8043399999999999,0.0247,0.80337,0.0247,0.80337,0.02477,0,300,0.0108504,-9,-9,-9,-9,60624.1,22.7543,21.8936,15.7391,60629.5,0.012,0.5462199999999999,0.2279,-0.039062900000000005,0.0355919,24.1074,0.0379684,4.08343e-06,1.42798e-07,0.0008246989999999999,-1.36274e-08,6.70865e-10,16,7.710380000000001,0.9570200000000001,11,0,119,1,0.80337,0,-92.8174,43.515,60629.1,-0.0428778,-0.000783976,0.14,3.1,3.9137e-06,24.1535,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,78396,12,111,-9.0,3,0.74092,0.0602,0.73973,0.0602,0.73973,0.06022,0,300,0.00846776,-9,-9,-9,-9,59896.1,28.9163,27.3278,15.7826,59894.6,0.225,-0.402591,0.15386,-0.07483569999999999,0.029445299999999997,23.8868,0.0262183,5.00368e-06,1.20829e-07,-0.000134509,-7.00528e-09,-1.0261e-09,56,71.5882,0.0782971,11,0,35,1,0.73973,0,142.759,43.2952,59894.4,-0.573469,-0.0690499,0.14,3.1,5.43788e-06,23.7964,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,277522,12,111,-9.0,3,0.9703299999999999,0.2464,0.97335,0.2464,0.97335,0.24641,0,300,0.0152341,-9,-9,-9,-9,60373.1,14.1335,12.5442,10.4764,60375.0,0.526,-0.49186599999999997,0.34786999999999996,-0.09980189999999999,0.0360616,24.323,0.046940499999999996,3.3479699999999996e-06,1.4474500000000002e-07,0.00143007,-2.29683e-08,1.57996e-09,44,51.6752,0.19902999999999998,11,0,12,1,0.97335,0,-217.5,44.0244,60375.2,-0.203265,-0.110849,0.14,3.1,3.28324e-06,24.3442,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,50382,12,111,-9.0,3,0.94073,0.1274,0.93953,0.1274,0.93953,0.12742,0,300,0.0182855,-9,-9,-9,-9,60195.3,15.4489,13.1485,12.5415,60198.8,0.616,-2.35648,0.42823999999999995,-0.0556602,0.0422028,24.3501,0.056346900000000005,3.26565e-06,1.69479e-07,0.00118191,-3.5393199999999996e-08,2.00526e-09,50,54.3825,0.31125,11,0,120,1,0.93953,0,-134.684,43.9342,60198.4,-1.7085700000000001,-0.07733839999999999,0.14,3.1,2.6701299999999996e-06,24.5687,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,287599,12,111,-9.0,3,0.87216,0.0625,0.87249,0.0625,0.87249,0.06253,0,300,0.014437,-9,-9,-9,-9,60491.4,9.43679,7.9482800000000005,3.42783,60482.7,5.587,0.0703436,1.1437,0.0297176,0.0931471,24.4817,0.18972,2.89289e-06,5.05493e-07,-0.00508794,6.44361e-08,-1.98357e-08,31,28.7926,0.58003,11,0,22,1,0.87249,0,-498.14099999999996,43.7341,60475.9,1.14763,0.06421059999999999,0.14,3.1,3.09738e-06,24.4075,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,333153,12,111,-9.0,3,0.39501,0.001,0.39481,0.001,0.39481,0.00172,0,300,0.00967268,-9,-9,-9,-9,59945.1,63.7088,44.7544,32.439,59958.9,0.031,1.69849,0.81085,0.0320651,0.039787,22.4269,0.15675999999999998,1.9197e-05,2.77166e-06,0.018859,-2.20394e-06,-7.50815e-08,6,0.80593,0.9919100000000001,11,0,102,1,0.39481,0,-114.932,41.6513,59957.8,0.70098,0.046475,0.14,3.1,2.0945700000000002e-05,22.3323,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,217751,12,111,-9.0,3,0.39055,0.001,0.39018,0.001,0.39018,0.00171,0,300,0.0170245,-9,-9,-9,-9,60490.3,12.8048,8.28609,6.73031,60460.6,5.136,0.2736,1.1225,0.25106999999999996,0.21874000000000002,23.6362,0.418,6.30245e-06,2.42639e-06,0.0960197,-1.22439e-06,-5.15164e-07,11,13.3622,0.27031,11,0,69,1,0.39018,0,-72.4244,41.6214,60446.4,-0.44284700000000005,0.0884377,0.14,3.1,1.64811e-05,22.5925,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,156411,12,111,-9.0,3,1.1164,0.0301,1.11445,0.0301,1.11445,0.030180000000000002,0,300,0.0110993,-9,-9,-9,-9,60491.4,9.536760000000001,8.66008,4.29636,60500.5,0.075,1.4454799999999999,0.80711,-0.0379865,0.081299,24.6171,0.096264,2.5537099999999996e-06,2.26418e-07,0.0139084,-9.26498e-08,8.55223e-09,34,41.1364,0.18647,11,0,65,1,1.11445,0,111.09100000000001,44.3933,60501.2,1.2625899999999999,-0.104652,0.14,3.1,2.7743099999999997e-06,24.5271,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,133739,12,111,-9.0,3,1.06647,0.0352,1.0650899999999999,0.0352,1.0650899999999999,0.03526,0,300,0.0203787,-9,-9,-9,-9,59854.1,14.7107,13.3078,7.67577,59853.6,0.561,0.52331,0.44298999999999994,-0.0345957,0.0524096,24.3876,0.051027300000000005,3.1548300000000003e-06,1.4827e-07,0.0018277,-3.52545e-08,3.02145e-09,29,28.0595,0.51473,11,0,75,1,1.0650899999999999,0,142.89700000000002,44.271,59854.2,0.39433,-0.0985053,0.14,3.1,2.7277999999999995e-06,24.5455,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,18772,12,111,-9.0,3,0.88279,0.0414,0.8815200000000001,0.0414,0.8815200000000001,0.04144,0,300,0.0200597,-9,-9,-9,-9,59887.1,13.6266,12.158,11.7046,59889.4,1.582,-2.69592,0.82534,-0.0919725,0.0480039,24.4609,0.0600332,2.94887e-06,1.63051e-07,0.016846299999999998,5.07254e-08,3.5700300000000003e-09,20,12.9542,0.87934,11,0,104,1,0.8815200000000001,0,133.98,43.7636,59890.8,-1.68295,-0.0120197,0.14,3.1,2.60161e-06,24.5969,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,259849,12,111,-9.0,3,1.07928,0.0362,1.07684,0.0362,1.07684,0.03626,0,300,0.0135942,-9,-9,-9,-9,59945.1,9.40784,8.09379,4.79418,59944.4,2.15,1.38456,1.33092,0.0441099,0.08161950000000001,25.3143,0.084492,1.34365e-06,1.0456300000000001e-07,0.0464848,-2.57323e-08,4.131e-09,20,22.9648,0.29053,11,0,83,1,1.07684,0,473.842,44.3016,59942.1,-0.0270724,0.0720875,0.14,3.1,1.5433100000000002e-06,25.1639,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,338094,12,111,-9.0,3,1.18206,0.2437,1.18591,0.2437,1.18591,0.24372,0,300,0.0236316,-9,-9,-9,-9,59962.2,16.1522,13.1169,5.33729,59956.1,0.061,1.6734900000000001,0.65952,-0.173492,0.0554841,24.505,0.0712465,2.83147e-06,1.85803e-07,0.00659654,-4.15741e-08,6.1719499999999996e-09,35,28.0611,0.79113,11,0,74,1,1.18591,0,-400.48800000000006,44.5545,59955.4,1.2045,-0.142757,0.14,3.1,2.64657e-06,24.5783,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,250543,12,111,-9.0,3,0.36098,0.0099,0.36143000000000003,0.0099,0.36143000000000003,0.00999,0,300,0.018938,-9,-9,-9,-9,60327.3,81.9361,60.8989,40.832,60318.6,0.778,0.20754,0.1329,-0.0217542,0.0248847,22.0964,0.0447979,2.60281e-05,1.0739299999999998e-06,-0.00037026800000000004,2.4602400000000003e-08,-1.98525e-08,32,22.4755,0.8941600000000001,11,0,94,1,0.36143000000000003,0,343.712,41.4249,60317.9,0.30218,0.00152149,0.14,3.1,2.7866700000000002e-05,22.0223,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,282972,12,111,-9.0,3,1.00078,0.2718,0.99982,0.2718,0.99982,0.27181,0,300,0.0214592,-9,-9,-9,-9,60124.3,6.81601,6.03549,3.8063800000000003,60106.2,0.207,-0.49000699999999997,0.7276199999999999,-0.22714,0.08561210000000001,24.2992,0.1653,3.4223800000000008e-06,5.21039e-07,-0.00932903,-2.6441800000000003e-07,2.02693e-08,32,24.9016,0.80999,11,0,58,1,0.99982,0,39.6803,44.1008,60109.8,1.103,0.00110705,0.14,3.1,2.63072e-06,24.5848,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,168938,12,111,-9.0,3,1.26893,0.0518,1.26899,0.0518,1.26899,0.05185,0,300,0.00715565,-9,-9,-9,-9,60654.1,7.49729,7.4417,4.11747,60652.2,1.367,1.1265399999999999,0.9920200000000001,-0.051375800000000006,0.0627101,25.1932,0.12021,1.50211e-06,1.66308e-07,0.00460177,-9.24265e-08,6.3610100000000006e-09,29,24.6313,0.69723,11,0,87,1,1.26899,0,-289.591,44.7402,60652.5,0.8502200000000001,-0.0541482,0.14,3.1,1.65459e-06,25.0883,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,106851,12,111,-9.0,3,0.4687,0.001,0.46765,0.001,0.46765,0.00178,0,300,0.00939609,-9,-9,-9,-9,60668.1,148.002,122.90899999999999,98.141,60670.3,0.401,0.57572,0.28329,-0.14707699999999999,0.0194293,22.265,0.020962,2.22836e-05,4.30222e-07,0.00166094,-1.10461e-08,-5.974430000000001e-09,21,18.6652,0.6066,11,0,121,1,0.46765,0,154.30200000000002,42.0889,60670.7,0.8877,-0.12569,0.14,3.1,2.3443000000000002e-05,22.21,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,67466,12,111,-9.0,3,0.31034,0.001,0.31095,0.001,0.31095,0.00165,0,300,0.00848908,-9,-9,-9,-9,60270.1,150.679,118.931,114.04799999999999,60269.8,0.219,0.8444,0.14478,-0.03938,0.0208627,21.5077,0.0237805,4.47643e-05,9.80458e-07,0.000431049,-1.7555900000000003e-08,-1.68608e-08,28,5.38266,1.0,11,0,103,1,0.31095,0,-341.61800000000005,41.0444,60269.5,0.89623,-0.04257,0.14,3.1,4.84412e-05,21.422,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,66972,12,111,-9.0,3,0.53228,0.001,0.5295,0.001,0.5295,0.00183,0,300,0.019191099999999996,-9,-9,-9,-9,60223.3,67.7596,43.0613,28.1742,60225.0,0.185,-0.604025,0.13288,-0.0366702,0.0224958,23.0351,0.023281700000000002,1.09636e-05,2.35094e-07,0.00018194900000000002,-8.677090000000001e-09,-3.32593e-09,56,65.497,0.18053,11,0,28,1,0.5295,0,448.224,42.4148,60225.2,-0.500817,-0.026529,0.14,3.1,1.09382e-05,23.0376,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,6655,12,111,-9.0,3,0.6624,0.001,0.66093,0.001,0.66093,0.00194,0,300,0.0110993,-9,-9,-9,-9,59779.4,34.1008,21.0303,15.199,59786.6,0.232,-0.174021,0.18918,-0.07015260000000001,0.0316811,23.649,0.030551,6.22895e-06,1.75273e-07,0.000513883,-1.74258e-08,-2.6476e-09,52,38.0142,0.9266399999999999,11,0,65,1,0.66093,0,66.874,42.9965,59786.9,-0.115336,-0.029296299999999997,0.14,3.1,6.7807399999999996e-06,23.5568,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,264594,12,111,-9.0,3,0.7688,0.001,0.77153,0.001,0.77153,0.00204,0,300,0.026040800000000003,-9,-9,-9,-9,59679.0,22.3366,15.309,10.9138,59676.1,0.401,-0.199241,0.42911000000000005,-0.00547527,0.0365954,23.9396,0.040624,4.76612e-06,1.7832899999999998e-07,0.00448968,-5.21702e-08,-1.77305e-09,24,21.1539,0.62963,11,0,48,1,0.77153,0,-196.155,43.4025,59676.2,0.23826,0.041495699999999996,0.14,3.1,3.98909e-06,24.1328,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,312861,12,111,-9.0,3,0.45311999999999997,0.001,0.45053999999999994,0.001,0.45053999999999994,0.00176,0,300,0.010537600000000001,-9,-9,-9,-9,60194.1,65.5266,41.7551,29.6974,60192.6,0.163,-1.50981,0.13843,0.1178,0.0229269,23.2713,0.024824400000000003,8.82031e-06,2.0166799999999998e-07,0.000107121,-7.325109999999999e-09,-3.25892e-09,56,42.4375,0.90959,11,0,11,1,0.45053999999999994,0,455.98699999999997,41.9947,60192.7,-1.50704,0.11857999999999999,0.14,3.1,9.34758e-06,23.2082,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,297219,12,111,-9.0,3,0.57068,0.0741,0.5704600000000001,0.0741,0.5704600000000001,0.07412,0,300,0.0226438,-9,-9,-9,-9,59914.1,25.5363,20.6514,20.1428,59913.0,0.242,0.3323,0.24431,0.18553,0.035432599999999995,23.7519,0.0371694,5.665409999999999e-06,1.93951e-07,0.00282682,-2.9442699999999998e-08,-5.1109199999999996e-09,28,25.9317,0.5768,11,0,97,1,0.5704600000000001,0,-319.189,42.6064,59912.9,0.58129,0.21865,0.14,3.1,5.234259999999999e-06,23.8379,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,171507,12,111,-9.0,3,0.59996,0.001,0.6019,0.001,0.6019,0.00189,0,300,0.00611278,-9,-9,-9,-9,60567.2,9.8565,5.05396,4.691730000000001,60536.8,3.73,-2.2271099999999997,0.8556600000000001,-0.0384028,0.20026,23.6538,0.27723000000000003,6.20102e-06,1.58335e-06,0.11512,-9.710930000000001e-07,-2.5476299999999996e-07,24,14.6997,0.92924,11,0,115,1,0.6019,0,-760.1560000000001,42.7447,60528.0,-0.398258,0.14248,0.14,3.1,5.048230000000001e-06,23.8772,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,303566,12,111,-9.0,3,0.73569,0.2408,0.73455,0.2408,0.73455,0.24081,0,300,0.0185352,-9,-9,-9,-9,60165.2,18.863,12.6207,12.1248,60159.4,0.267,-0.8266620000000001,0.52833,0.11522,0.041980300000000005,24.35,0.0381724,3.2659699999999998e-06,1.14825e-07,0.0026586,-3.00652e-08,-1.17541e-09,52,36.5711,0.94826,11,0,17,1,0.73455,0,124.749,43.2764,60158.3,0.14334000000000002,0.1443,0.14,3.1,3.30009e-06,24.3387,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
