VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,54263,12,111,-9.0,3,0.80738,0.001,0.8066300000000001,0.001,0.8066300000000001,0.00207,0,300,0.023375299999999998,-9,-9,-9,-9,60652.1,29.8216,23.6282,17.5847,60654.6,1.471,2.02217,0.9555299999999999,-0.0211237,0.0353666,23.9313,0.0386,4.80243e-06,1.70736e-07,0.00908897,-6.63726e-08,-3.37449e-11,12,9.88233,0.6262800000000001,11,0,79,1,0.8066300000000001,0,-215.61599999999999,43.5255,60653.1,1.0468899999999999,0.020188499999999998,0.14,3.1,4.20133e-06,24.0765,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,310332,12,111,-9.0,3,0.8738799999999999,0.0578,0.87315,0.0578,0.87315,0.05782999999999999,0,300,0.00916309,-9,-9,-9,-9,60621.2,26.3629,23.0274,20.681,60616.1,0.395,0.36712,0.2698,-0.00242237,0.030072500000000002,24.3229,0.0298928,3.34845e-06,9.21904e-08,0.0009164080000000001,-1.12542e-08,-8.98912e-11,60,57.677,0.5611,11,0,63,1,0.87315,0,8.92201,43.7374,60616.3,0.7318600000000001,0.00445173,0.14,3.1,3.4714599999999995e-06,24.2837,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,61056,12,111,-9.0,3,0.8791200000000001,0.001,0.8805200000000001,0.001,0.8805200000000001,0.00213,0,300,0.016615099999999997,-9,-9,-9,-9,60427.0,17.4441,13.0529,8.88128,60430.2,0.032,-0.563298,0.53036,0.09064989999999999,0.042617,24.54,0.04260680000000001,2.7416e-06,1.07587e-07,0.00406555,-2.06732e-08,6.696189999999999e-10,16,14.4846,0.56266,11,0,45,1,0.8805200000000001,0,236.082,43.7574,60429.7,-0.5552239999999999,0.0753597,0.14,3.1,2.35774e-06,24.7038,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,183212,12,111,-9.0,3,0.9686,0.299,0.96805,0.299,0.96805,0.29901,0,300,0.021228,-9,-9,-9,-9,60603.1,13.9432,11.2174,7.46028,60608.6,0.946,-0.6657569999999999,0.72765,0.076282,0.0430565,24.7641,0.05192769999999999,2.2303e-06,1.06669e-07,0.0079231,-3.19518e-08,1.2220000000000001e-09,28,19.6934,0.8753799999999999,11,0,80,1,0.96805,0,-77.5796,44.0137,60610.4,0.9502200000000001,0.055643700000000004,0.14,3.1,2.3918599999999997e-06,24.6882,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,75199,12,111,-9.0,3,0.8022600000000001,0.0414,0.80548,0.0414,0.80548,0.04144,0,300,0.0243817,-9,-9,-9,-9,60330.2,12.8422,8.58657,7.008539999999999,60314.5,0.061,-1.71924,0.50397,-0.11102000000000001,0.06377050000000001,23.8935,0.0812698,4.97274e-06,3.7222099999999996e-07,0.011703299999999998,-1.35775e-07,-9.122299999999999e-09,36,43.3471,0.18659,11,0,49,1,0.80548,0,-331.358,43.5169,60314.3,-1.36991,-0.0860977,0.14,3.1,4.20025e-06,24.0768,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,255798,12,111,-9.0,3,1.21081,0.0295,1.20963,0.0295,1.20963,0.029589999999999998,0,300,0.00670728,-9,-9,-9,-9,60241.2,9.53619,8.7218,3.1009599999999997,60230.1,1.579,1.23551,1.06397,-0.041472300000000004,0.07147819999999999,25.2273,0.11383,1.45579e-06,1.52624e-07,0.00492706,-7.13057e-08,7.2139799999999995e-09,38,33.8956,0.6597,11,0,30,1,1.20963,0,92.6081,44.6127,60228.2,0.55332,-0.00579416,0.14,3.1,1.5599200000000002e-06,25.1522,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,146964,12,111,-9.0,3,0.33096,0.001,0.33031,0.001,0.33031,0.00166,0,300,0.0192377,-9,-9,-9,-9,59864.0,137.226,116.49799999999999,102.022,59864.2,0.089,-1.04067,0.11333,-0.126842,0.0199886,21.7828,0.022902099999999998,3.47426e-05,7.32847e-07,0.000147718,-1.0036399999999998e-08,-1.1896200000000002e-08,28,11.1531,0.9980899999999999,11,0,86,1,0.33031,0,25.6578,41.1986,59864.2,-1.01478,-0.0969346,0.14,3.1,3.83661e-05,21.6751,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,312719,12,111,-9.0,3,1.06186,0.0666,1.0604,0.0666,1.0604,0.06663,0,300,0.00807619,-9,-9,-9,-9,60593.0,9.40847,6.2857400000000005,4.9633,60590.6,0.863,-1.00888,0.6484300000000001,0.0260981,0.0797648,25.0232,0.07865810000000001,1.7567700000000003e-06,1.27272e-07,0.011610700000000002,-4.37287e-08,3.5395199999999998e-09,29,28.2843,0.50275,11,0,113,1,1.0604,0,-1.8859099999999998,44.2593,60590.9,0.173,0.07730010000000001,0.14,3.1,1.6222899999999998e-06,25.1097,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,171796,12,111,-9.0,3,0.7084699999999999,0.012,0.71228,0.012,0.71228,0.01212,0,300,0.0192221,-9,-9,-9,-9,60072.0,27.7009,27.4067,16.7678,60075.2,2.308,-0.8338260000000001,1.40545,0.0338226,0.05628480000000001,24.0764,0.0444688,4.20175e-06,1.72092e-07,0.0547942,-1.67552e-07,-5.63652e-09,8,3.9679300000000004,0.86001,11,0,127,1,0.71228,0,-539.508,43.1883,60074.5,-1.81981,-0.016703400000000004,0.14,3.1,4.40045e-06,24.0263,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,234002,12,111,-9.0,3,0.65867,0.0175,0.6575300000000001,0.0175,0.6575300000000001,0.017580000000000002,0,300,0.00870258,-9,-9,-9,-9,60491.4,23.039,18.6944,13.8861,60487.7,2.208,-0.33678,0.48417,-0.0623172,0.0465784,23.7358,0.06879160000000001,5.75028e-06,3.64335e-07,-0.0068003,5.95106e-08,-7.491539999999999e-09,27,38.9536,0.0639767,11,0,117,1,0.6575300000000001,0,-20.0696,42.9824,60484.4,0.000836923,-0.017062400000000002,0.14,3.1,6.733639999999999e-06,23.5644,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,68843,12,111,-9.0,3,0.7556,0.0195,0.75437,0.0195,0.75437,0.01958,0,300,0.0073296,-9,-9,-9,-9,59842.2,28.0365,26.0826,17.4192,59841.1,0.316,0.14535,0.18600999999999998,-0.031618799999999996,0.0294328,23.7907,0.0270115,5.46645e-06,1.35997e-07,0.000152571,-1.00146e-08,-1.16576e-09,56,60.2944,0.32329,11,0,76,1,0.75437,0,161.89600000000002,43.3474,59841.0,0.23046,-0.053096500000000005,0.14,3.1,5.492519999999999e-06,23.7856,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,160776,12,111,-9.0,3,0.94385,0.2062,0.94635,0.2062,0.94635,0.20622,0,300,0.024123,-9,-9,-9,-9,60072.0,14.2114,13.1291,7.67506,60074.4,2.811,1.45394,1.9119599999999999,0.155,0.0687908,24.5967,0.0619509,2.6021199999999997e-06,1.48474e-07,0.0895308,-1.5830500000000001e-07,-1.35165e-09,8,6.27048,0.6169600000000001,11,0,29,1,0.94635,0,-67.6007,43.9495,60073.3,0.6361399999999999,0.0819758,0.14,3.1,2.26037e-06,24.7495,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,204411,12,111,-9.0,3,0.92481,0.0679,0.9226200000000001,0.0679,0.9226200000000001,0.06792000000000001,0,300,0.0106428,-9,-9,-9,-9,59854.1,11.7044,8.55204,8.37885,59849.3,0.601,-1.20925,0.45598999999999995,0.0814368,0.042604,24.804,0.0551491,2.14982e-06,1.0919800000000001e-07,0.00132745,-3.08224e-08,8.02603e-10,48,53.0787,0.2848,11,0,109,1,0.9226200000000001,0,232.416,43.8867,59849.1,-1.00063,0.10682,0.14,3.1,1.80657e-06,24.9929,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,107340,12,111,-9.0,3,1.27148,0.1043,1.2710700000000001,0.1043,1.2710700000000001,0.10432000000000001,0,300,0.00715565,-9,-9,-9,-9,60640.1,8.33755,8.24805,4.5622300000000005,60647.1,1.182,0.67314,0.73349,-0.0518007,0.0613196,25.1236,0.11592000000000001,1.60157e-06,1.7099799999999998e-07,-0.000635616,-6.91714e-08,6.921010000000001e-09,29,38.7879,0.10579000000000001,11,0,87,1,1.2710700000000001,0,-148.974,44.745,60646.0,-0.0507304,-0.11201300000000002,0.14,3.1,1.73003e-06,25.0399,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,33613,12,111,-9.0,3,0.9026799999999999,0.001,0.90412,0.001,0.90412,0.00215,0,300,0.00819286,-9,-9,-9,-9,59927.1,30.0571,22.8657,19.9698,59927.1,0.358,-0.9584360000000001,0.31026,-0.08861619999999999,0.030731099999999997,24.3218,0.0303158,3.35176e-06,9.35875e-08,0.0009949989999999999,-1.0865799999999999e-08,1.97911e-10,36,30.818,0.71332,11,0,71,1,0.90412,0,-644.305,43.8282,59927.6,-0.5233180000000001,-0.036238900000000004,0.14,3.1,3.0501999999999996e-06,24.4242,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,178662,12,111,-9.0,3,1.1725,0.0853,1.17182,0.0853,1.17182,0.08532999999999999,0,300,0.00811079,-9,-9,-9,-9,59782.3,7.72885,7.59151,3.90806,59783.5,1.446,0.14397000000000001,0.91943,0.031625,0.08403769999999999,25.061,0.10479000000000001,1.69667e-06,1.63751e-07,0.0237578,-6.5087e-08,6.65359e-09,47,31.7495,0.9567399999999999,11,0,77,1,1.17182,0,-262.612,44.5269,59783.0,-0.198693,-0.0110971,0.14,3.1,1.5555799999999999e-06,25.1553,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,88184,12,111,-9.0,3,0.94591,0.1419,0.94465,0.1419,0.94465,0.14190999999999998,0,300,0.0202193,-9,-9,-9,-9,59857.2,13.9872,11.1024,10.3308,59854.4,0.557,-0.343943,0.39808000000000004,0.00458837,0.037582,24.4138,0.0479124,3.0794400000000004e-06,1.35892e-07,0.00152753,-3.01451e-08,1.02783e-09,64,51.2898,0.8744799999999999,11,0,47,1,0.94465,0,-93.5871,43.9489,59854.2,-0.05643630000000001,-0.030876599999999997,0.14,3.1,2.8548500000000003e-06,24.496,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,302802,12,111,-9.0,3,1.0771,0.0598,1.07469,0.0598,1.07469,0.05984,0,300,0.021935,-9,-9,-9,-9,60593.1,13.8205,12.4363,5.53641,60597.3,0.75,1.0172299999999999,0.46462,-0.026714299999999996,0.056254,24.4963,0.0540232,2.8542599999999997e-06,1.4202e-07,0.00429236,-2.9466e-08,3.16488e-09,35,29.1236,0.747,11,0,99,1,1.07469,0,202.862,44.2962,60597.9,1.1159299999999999,-0.0896535,0.14,3.1,2.8521800000000003e-06,24.4971,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1570,12,111,-9.0,3,0.93127,0.0516,0.92911,0.0516,0.92911,0.051629999999999995,0,300,0.016637700000000002,-9,-9,-9,-9,60577.0,13.8509,12.3324,11.6761,60578.0,0.62,-0.3103,0.37653000000000003,-0.0811197,0.0341167,24.2857,0.0424293,3.4652300000000003e-06,1.35417e-07,0.00173031,-2.4733900000000003e-08,8.233480000000001e-10,44,43.4567,0.49478999999999995,11,0,84,1,0.92911,0,391.06199999999995,43.9054,60578.8,-0.43710699999999997,-0.08745499999999999,0.14,3.1,3.3250999999999997e-06,24.3305,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,80413,12,111,-9.0,3,0.98082,0.1305,0.9833799999999999,0.1305,0.9833799999999999,0.13052,0,300,0.0174666,-9,-9,-9,-9,60327.3,11.1374,8.83628,6.06179,60318.2,3.522,0.95754,0.93234,-0.0832291,0.049141699999999996,24.2981,0.11706,3.4257099999999995e-06,3.69352e-07,0.00804615,4.03615e-09,-1.6209e-09,44,37.6139,0.74046,11,0,0,1,0.9833799999999999,0,-79.1689,44.0525,60316.9,0.56295,-0.102778,0.14,3.1,3.4513699999999993e-06,24.29,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,201814,12,111,-9.0,3,0.6998300000000001,0.001,0.70248,0.001,0.70248,0.00197,0,300,0.0280329,-9,-9,-9,-9,59947.3,32.1737,31.9203,22.5329,59948.8,0.14,1.67897,0.30505,-0.08678949999999999,0.031241,23.4457,0.029039699999999998,7.51169e-06,2.0091100000000002e-07,0.000125807,-2.81828e-08,-2.54861e-09,36,30.402,0.7316,11,0,33,1,0.70248,0,-205.09900000000002,43.1529,59951.2,1.0903,-0.0678005,0.14,3.1,7.6554e-06,23.4251,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,212811,12,111,-9.0,3,1.43166,0.0614,1.42947,0.0614,1.42947,0.06145,0,300,0.00904526,-9,-9,-9,-9,60240.1,6.597410000000001,5.55745,3.4228300000000003,60237.2,1.765,-0.31038499999999997,1.0062,-0.199801,0.0685033,25.5584,0.19625,1.07314e-06,1.9397099999999998e-07,0.0114498,-6.43971e-08,1.00001e-08,20,13.6279,0.84885,11,0,129,1,1.42947,0,122.745,45.0619,60239.6,0.07402510000000001,-0.0830924,0.14,3.1,1.2090200000000001e-06,25.4289,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,253641,12,111,-9.0,3,0.61021,0.001,0.60974,0.001,0.60974,0.0019,0,300,0.021228,-9,-9,-9,-9,60221.1,51.7225,42.2778,27.0098,60223.9,0.233,0.36007,0.16328,-0.0008860989999999999,0.0285849,23.2929,0.0253525,8.64673e-06,2.01905e-07,0.00023324200000000001,-8.16687e-09,-3.98231e-09,28,19.2611,0.88989,11,0,80,1,0.60974,0,-56.5673,42.7821,60224.1,0.39541,0.026524400000000004,0.14,3.1,7.523489999999999e-06,23.444,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,81494,12,111,-9.0,3,0.5484399999999999,0.001,0.55077,0.001,0.55077,0.00185,0,300,0.0192366,-9,-9,-9,-9,59588.3,11.9958,8.18115,5.6284,59558.9,2.201,-2.31716,0.53104,-0.0217567,0.08943469999999999,23.3323,0.14331,8.33865e-06,1.1006700000000001e-06,0.015300200000000002,-1.77126e-07,-7.08e-08,21,12.9691,0.9097,11,0,125,1,0.55077,0,-156.227,42.5107,59546.0,-0.408589,0.0395952,0.14,3.1,8.38984e-06,23.3256,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,302232,12,111,-9.0,3,1.076,0.1018,1.07528,0.1018,1.07528,0.10182000000000001,0,300,0.0179976,-9,-9,-9,-9,60508.3,9.31245,6.704680000000001,4.23603,60512.8,0.886,0.71831,0.67035,0.051748800000000005,0.0850708,24.5221,0.10355,2.78702e-06,2.6581600000000003e-07,0.0106286,-1.2822100000000002e-07,6.0170400000000006e-09,44,32.3692,0.9026799999999999,11,0,40,1,1.07528,0,-55.8355,44.2959,60514.0,0.91875,0.014186700000000002,0.14,3.1,2.0677200000000003e-06,24.8463,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,166625,12,111,-9.0,3,0.9692700000000001,0.0133,0.9724,0.0133,0.9724,0.01345,0,300,0.0180075,-9,-9,-9,-9,60327.3,7.4200800000000005,6.37984,6.18733,60326.7,0.525,-1.7042099999999998,0.66368,-0.0576544,0.059713499999999996,24.7521,0.0818308,2.25501e-06,1.69958e-07,0.00528034,-5.3509e-08,2.9122199999999997e-09,48,60.8854,0.10032999999999999,11,0,55,1,0.9724,0,-253.33,44.0217,60325.6,-1.04207,-0.00541927,0.14,3.1,2.18622e-06,24.7858,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,34923,12,111,-9.0,3,0.18004,0.001,0.1796,0.001,0.1796,0.00155,0,300,0.010212299999999999,-9,-9,-9,-9,59896.0,201.74599999999998,193.435,192.14,59895.4,0.121,-0.13256199999999999,0.13174,-0.07394989999999999,0.0188238,19.9723,0.022535,0.000184102,3.821130000000001e-06,0.000521622,-1.42927e-07,-5.5789e-08,17,2.15193,0.9999899999999999,11,0,105,1,0.1796,0,-131.03799999999998,39.6973,59895.5,-0.0350223,-0.0810364,0.14,3.1,0.00016581200000000002,20.086,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191178,12,111,-9.0,3,1.06575,0.0085,1.0645799999999999,0.0085,1.0645799999999999,0.00874,0,300,0.00819286,-9,-9,-9,-9,60226.3,7.3384100000000005,6.83047,3.22707,60231.7,2.358,-0.876558,1.42086,0.13706,0.11502000000000001,25.4444,0.1145,1.19189e-06,1.25691e-07,0.036079,-8.35452e-08,6.31606e-09,38,26.7571,0.9140299999999999,11,0,71,1,1.0645799999999999,0,120.23200000000001,44.2695,60231.0,-0.854165,0.15188,0.14,3.1,1.13771e-06,25.4949,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,333632,12,111,-9.0,3,1.10527,0.262,1.10354,0.262,1.10354,0.26202,0,300,0.00663395,-9,-9,-9,-9,59779.4,14.9515,12.3448,4.04654,59782.8,1.107,0.63273,0.63774,-0.0322676,0.06074630000000001,24.6365,0.0701405,2.50838e-06,1.62046e-07,0.00781352,-5.35387e-08,4.20693e-09,47,32.5332,0.94626,11,0,38,1,1.10354,0,57.6893,44.3666,59782.0,0.64854,-0.0615053,0.14,3.1,2.3223599999999997e-06,24.7202,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,124492,12,111,-9.0,3,0.42,0.0365,0.4193,0.0365,0.4193,0.03653,0,300,0.00695571,-9,-9,-9,-9,60227.1,144.042,95.013,88.0831,60229.0,0.091,-0.9277299999999999,0.10569,-0.12419100000000001,0.0180459,22.1179,0.0209687,2.55183e-05,4.92832e-07,0.000109454,-8.08441e-09,-6.849039999999999e-09,36,17.2468,0.9965200000000001,11,0,96,1,0.4193,0,-93.358,41.8065,60228.9,-0.9027229999999999,-0.133412,0.14,3.1,2.4675900000000002e-05,22.1543,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,14209,12,111,-9.0,3,0.8955700000000001,0.0106,0.8946200000000001,0.0106,0.8946200000000001,0.010759999999999999,0,300,0.00870234,-9,-9,-9,-9,60241.2,30.3747,27.8162,19.7677,60243.8,0.412,0.38365,0.24084,-0.029101099999999998,0.031518700000000004,24.0415,0.0349074,4.33903e-06,1.39504e-07,-0.000112711,-1.57978e-08,6.0627e-10,44,51.7409,0.19727999999999998,11,0,7,1,0.8946200000000001,0,66.207,43.8027,60244.4,0.6341399999999999,-0.0549576,0.14,3.1,3.82468e-06,24.1785,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,30837,12,111,-9.0,3,0.79074,0.001,0.7904,0.001,0.7904,0.00205,0,300,0.021516900000000002,-9,-9,-9,-9,60538.3,14.4947,12.3912,9.17838,60548.4,0.128,1.05399,0.6967399999999999,0.0619129,0.0444504,24.2937,0.08118289999999999,3.4398e-06,2.57201e-07,0.00896833,-1.60081e-07,-2.99614e-09,44,50.5746,0.22995,11,0,62,1,0.7904,0,-355.385,43.4708,60549.3,0.6384,0.0769076,0.14,3.1,3.5652099999999996e-06,24.2548,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,146998,12,111,-9.0,3,0.9392799999999999,0.001,0.94034,0.001,0.94034,0.00219,0,300,0.0180075,-9,-9,-9,-9,59694.0,13.5556,12.7765,10.7833,59694.3,1.881,2.63965,1.22105,-0.0224399,0.0387386,24.4882,0.0570793,2.8755000000000003e-06,1.51171e-07,0.015410399999999998,-1.1232400000000001e-07,6.6696e-10,16,13.1726,0.6601,11,0,55,1,0.94034,0,358.725,43.934,59692.2,0.47061000000000003,-0.0347704,0.14,3.1,3.13236e-06,24.3953,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,250582,12,111,-9.0,3,0.71453,0.0231,0.71244,0.0231,0.71244,0.02316,0,300,0.014437,-9,-9,-9,-9,60221.1,42.1573,41.8665,24.08,60217.7,0.227,-0.9066780000000001,0.15699000000000002,-0.14138499999999998,0.0283488,23.48,0.024140099999999998,7.277569999999999e-06,1.6180800000000002e-07,0.000299285,-7.48394e-09,-1.98688e-09,36,21.6759,0.97149,11,0,22,1,0.71244,0,262.784,43.1964,60217.7,-0.873128,-0.137284,0.14,3.1,6.962960000000001e-06,23.528,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,304634,12,111,-9.0,3,1.02742,0.2248,1.02641,0.2248,1.02641,0.22480999999999998,0,300,0.0104836,-9,-9,-9,-9,60491.4,9.339260000000001,8.0492,3.7980199999999997,60477.9,0.042,-2.05781,0.77576,-0.0336952,0.13341,24.06,0.12925,4.2656400000000005e-06,5.07781e-07,0.0234724,-2.6362e-07,1.3288799999999998e-08,22,29.8287,0.12269000000000001,11,0,114,1,1.02641,0,-133.566,44.1713,60480.0,-0.532159,-0.14946900000000002,0.14,3.1,3.06915e-06,24.4174,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,222977,12,111,-9.0,3,1.00466,0.2344,1.00578,0.2344,1.00578,0.23440999999999998,0,300,0.015596299999999999,-9,-9,-9,-9,60359.1,11.4918,9.923160000000001,7.645989999999999,60353.3,0.71,-1.24985,0.46608,0.012823699999999999,0.0424466,24.6058,0.0544116,2.58039e-06,1.29316e-07,0.00157273,-2.6708400000000002e-08,1.9528e-09,60,77.884,0.0601731,11,0,43,1,1.00578,0,363.07099999999997,44.1145,60354.0,-0.823548,-0.040294800000000006,0.14,3.1,2.28058e-06,24.7399,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,317260,12,111,-9.0,3,1.06275,0.0329,1.0602200000000002,0.0329,1.0602200000000002,0.03297,0,300,0.00655708,-9,-9,-9,-9,59945.1,8.85719,6.9456,2.69855,59960.7,0.022,-0.784922,0.59001,-0.0866747,0.12024000000000001,24.7815,0.1503,2.19486e-06,3.03846e-07,0.0239505,-1.1011900000000001e-07,1.15475e-08,8,12.2785,0.1392,11,0,56,1,1.0602200000000002,0,523.668,44.2599,59962.6,0.09872289999999999,-0.026695499999999997,0.14,3.1,2.161e-06,24.7984,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,170606,12,111,-9.0,3,0.95006,0.1783,0.94762,0.1783,0.94762,0.17831,0,300,0.0207507,-9,-9,-9,-9,59857.2,12.712,8.40127,8.34835,59848.7,0.886,-0.6771119999999999,0.46917,0.0338603,0.047166,24.7651,0.0637965,2.2281900000000003e-06,1.30926e-07,0.00254734,-3.22837e-08,1.60356e-09,64,54.6853,0.7902600000000001,11,0,9,1,0.94762,0,241.929,43.9586,59848.7,-0.444866,0.057444600000000005,0.14,3.1,2.0913299999999998e-06,24.834,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,98681,12,111,-9.0,3,0.87295,0.0167,0.8721200000000001,0.0167,0.8721200000000001,0.0168,0,300,0.00811079,-9,-9,-9,-9,60125.4,16.9255,11.6183,10.1214,60111.6,4.067,2.53242,1.52214,-0.016020799999999998,0.0566908,24.1671,0.12695,3.86492e-06,4.5190399999999997e-07,0.0100175,-3.1266500000000003e-07,-2.93667e-09,28,26.2128,0.56135,11,0,77,1,0.8721200000000001,0,-153.655,43.7343,60116.1,0.6523100000000001,-0.018200099999999997,0.14,3.1,3.67587e-06,24.2216,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,3970,12,111,-9.0,3,1.3302200000000002,0.109,1.32863,0.109,1.32863,0.10903,0,300,0.014437,-9,-9,-9,-9,60224.1,8.592210000000001,8.179,4.3097199999999996,60233.9,2.289,1.9569299999999998,1.25876,-0.11732100000000001,0.06158430000000001,25.2311,0.14424,1.4506e-06,1.92716e-07,0.0131875,-1.27922e-07,7.2868e-09,20,16.2356,0.7019,11,0,22,1,1.32863,0,-18.6649,44.8651,60230.3,0.19438,-0.0767733,0.14,3.1,1.4456499999999999e-06,25.2348,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,307224,12,111,-9.0,3,1.12716,0.1071,1.12552,0.1071,1.12552,0.10712,0,300,0.0138733,-9,-9,-9,-9,60241.2,14.0284,13.3463,5.5633099999999995,60237.4,0.791,-0.665567,0.45153000000000004,-0.09790549999999999,0.0571226,24.6702,0.0655784,2.43181e-06,1.46881e-07,0.00395492,-1.3105e-08,5.19451e-09,38,38.9843,0.4253,11,0,89,1,1.12552,0,226.687,44.4195,60238.2,-0.324798,-0.11041199999999998,0.14,3.1,2.2434400000000002e-06,24.7577,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,80981,12,111,-9.0,3,0.60759,0.0211,0.61102,0.0211,0.61102,0.021159999999999998,0,300,0.016497400000000002,-9,-9,-9,-9,59688.0,24.1662,23.568,20.7707,59677.8,0.343,0.43011000000000005,0.30801999999999996,0.0818198,0.03515019999999999,23.6268,0.0364094,6.35758e-06,2.13197e-07,0.00329808,-4.1104599999999995e-08,-5.005569999999999e-09,24,22.5426,0.54691,11,0,64,1,0.61102,0,-465.227,42.7824,59677.9,0.40101,0.0793395,0.14,3.1,6.473440000000001e-06,23.6072,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
