,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
5609,SN:,274151,12,111,-9.0,3,0.78204,0.0637,0.7794800000000001,0.0637,0.7794800000000001,0.06373,0,300,0.0089613,-9,-9,-9,-9,60624.1,22.5738,17.826,13.9496,60610.2,0.504,-1.5813,0.4543,0.0835593,0.0355103,24.5056,0.0335038,2.8299299999999998e-06,8.73264e-08,0.00242119,-1.47584e-08,-1.1508299999999999e-10,24,14.9325,0.9227200000000001,11,0,3,1,0.7794800000000001,0,368.403,43.4363,60610.7,-1.0378,0.08889839999999999,0.14,3.1,2.86494e-06,24.4922,-9,-9
7160,SN:,97785,12,111,-9.0,3,1.0157,0.0712,1.0130700000000001,0.0712,1.0130700000000001,0.07123,0,300,0.00846776,-9,-9,-9,-9,59842.2,9.02407,8.48966,5.8791400000000005,59828.4,2.795,0.65127,0.95893,0.0140704,0.0839178,24.7482,0.0930403,2.2631400000000002e-06,1.93936e-07,0.014205700000000002,-3.61396e-08,5.62482e-09,41,40.3762,0.49818,11,0,35,1,1.0130700000000001,0,544.008,44.1379,59827.1,0.46556000000000003,-0.0285032,0.14,3.1,2.5482400000000003e-06,24.6194,-9,-9
3402,SN:,292403,12,111,-9.0,3,1.1326200000000002,0.0746,1.13042,0.0746,1.13042,0.07463,0,300,0.0110993,-9,-9,-9,-9,60125.4,8.16201,7.769239999999999,2.42122,60130.6,4.578,0.9888100000000001,1.6502299999999999,-0.0594753,0.0996058,24.9519,0.15217,1.87609e-06,2.62937e-07,0.00591697,-1.84685e-07,1.65127e-08,32,11.7368,0.9996,11,0,65,1,1.13042,0,182.73,44.4318,60133.4,0.37382,-0.0618091,0.14,3.1,2.11287e-06,24.8228,-9,-9
6465,SN:,148004,12,111,-9.0,3,0.81408,0.0491,0.8113,0.0491,0.8113,0.04913,0,300,0.018952,-9,-9,-9,-9,60287.1,21.9602,17.4155,12.9637,60295.0,0.042,-0.806858,0.46503999999999995,-0.0436329,0.037244,24.2382,0.056490099999999994,3.62001e-06,1.88347e-07,0.00215124,-6.23993e-08,8.87391e-10,16,20.4191,0.20193,11,0,21,1,0.8113,0,380.11800000000005,43.5434,60296.6,0.26736,0.0260185,0.14,3.1,3.67591e-06,24.2216,-9,-9
8351,SN:,149061,12,111,-9.0,3,0.9345899999999999,0.0553,0.9364899999999999,0.0553,0.9364899999999999,0.05533,0,300,0.0160155,-9,-9,-9,-9,60434.0,10.1106,9.22762,5.2948,60429.0,0.066,-0.530317,0.8768799999999999,0.19442,0.061451,24.9635,0.0617515,1.8560299999999999e-06,1.05562e-07,0.0176112,-5.2911400000000005e-08,9.98593e-10,16,12.4655,0.71137,11,0,25,1,0.9364899999999999,0,105.605,43.922,60430.5,1.12074,0.21645999999999999,0.14,3.1,1.68088e-06,25.0712,-9,-9
8011,SN:,211343,12,111,-9.0,3,0.65667,0.001,0.65636,0.001,0.65636,0.00194,0,300,0.0073296,-9,-9,-9,-9,60278.1,38.5948,29.2931,20.4508,60276.0,0.294,-1.95652,0.306,-0.106698,0.0313228,23.7282,0.028014599999999997,5.790589999999999e-06,1.4941100000000001e-07,0.0014689,-1.7479499999999998e-08,-2.6646399999999996e-09,28,23.9626,0.6835100000000001,11,0,76,1,0.65636,0,-102.105,42.9766,60276.0,-1.91252,-0.06907669999999999,0.14,3.1,6.1365599999999996e-06,23.6652,-9,-9
7273,SN:,265631,12,111,-9.0,3,0.70529,0.1324,0.70624,0.1324,0.70624,0.13241,0,300,0.0160155,-9,-9,-9,-9,59594.3,22.4673,19.8688,13.7724,59603.3,0.291,0.13245,0.42445,0.0044123,0.035212099999999996,23.5497,0.049875800000000005,6.825549999999999e-06,3.13548e-07,0.00362619,-1.0805899999999999e-07,-4.50529e-09,36,52.052,0.040682800000000005,11,0,25,1,0.70624,0,310.178,43.1693,59603.3,-0.0095606,-0.0705285,0.14,3.1,6.595019999999999e-06,23.587,-9,-9
8951,SN:,168111,12,111,-9.0,3,0.8924,0.001,0.89523,0.001,0.89523,0.00214,0,300,0.0280329,-9,-9,-9,-9,59646.1,8.0752,7.8326899999999995,5.00749,59636.0,0.7,-0.726422,0.6671699999999999,0.00608648,0.05805080000000001,24.2688,0.09618339999999999,3.5195300000000003e-06,3.11789e-07,0.0132209,-1.72896e-07,-2.7720900000000005e-09,40,25.6225,0.96224,11,0,33,1,0.89523,0,-193.055,43.8002,59635.1,-0.422979,-0.0140474,0.14,3.1,2.9762e-06,24.4508,-9,-9
5266,SN:,211030,12,111,-9.0,3,0.71126,0.001,0.70967,0.001,0.70967,0.00198,0,300,0.00846776,-9,-9,-9,-9,59825.3,13.8014,11.8857,11.2186,59809.4,2.471,-1.08276,0.49046999999999996,0.07839199999999999,0.06575360000000001,23.7587,0.14007999999999998,5.6302e-06,7.26418e-07,0.00127137,-7.38917e-08,-2.93348e-08,32,40.7709,0.13755,11,0,35,1,0.70967,0,267.775,43.1854,59808.0,-0.147303,0.00275291,0.14,3.1,5.17831e-06,23.8495,-9,-9
1945,SN:,238091,12,111,-9.0,3,1.14168,0.032,1.14514,0.032,1.14514,0.03207,0,300,0.016497400000000002,-9,-9,-9,-9,60077.0,8.78978,6.23599,5.03675,60070.8,2.957,0.9034200000000001,1.83453,-0.0302378,0.11896,25.1126,0.1148,1.6179399999999998e-06,1.71067e-07,0.1353,-8.482530000000001e-08,8.28418e-09,8,9.87689,0.27376999999999996,11,0,64,1,1.14514,0,-287.3,44.4608,60068.5,-0.811865,-0.0431906,0.14,3.1,1.6741e-06,25.0755,-9,-9
5712,SN:,32023,12,111,-9.0,3,1.01145,0.0244,1.0097,0.0244,1.0097,0.02449,0,300,0.00916309,-9,-9,-9,-9,59842.2,15.4269,12.5661,6.49033,59842.5,0.71,-0.633847,0.35843,-0.17304,0.060739,24.5377,0.05302330000000001,2.74734e-06,1.3417e-07,0.00221755,-1.90017e-08,3.1439099999999997e-09,53,55.0427,0.39723,11,0,63,1,1.0097,0,298.933,44.1281,59841.3,0.27378,-0.08772730000000001,0.14,3.1,2.97094e-06,24.4528,-9,-9
2807,SN:,40883,12,111,-9.0,3,0.97788,0.0171,0.9761700000000001,0.0171,0.9761700000000001,0.01721,0,300,0.0214592,-9,-9,-9,-9,60168.2,16.2551,12.312,9.50489,60175.7,0.65,0.9505,0.46971,0.0397941,0.0355592,24.419,0.0546011,3.06488e-06,1.54131e-07,-9.97713e-06,-4.70894e-08,1.59052e-09,60,39.4977,0.98115,11,0,58,1,0.9761700000000001,0,268.759,44.0374,60174.5,0.6281399999999999,0.00970881,0.14,3.1,2.55966e-06,24.6145,-9,-9
1561,SN:,79600,12,111,-9.0,3,1.15486,0.0382,1.15499,0.0382,1.15499,0.03826,0,300,0.013327799999999999,-9,-9,-9,-9,60567.3,11.4417,7.27814,5.60538,60565.1,0.484,2.35345,0.78259,-0.00707122,0.07642130000000001,24.7952,0.09217339999999999,2.16726e-06,1.8398900000000002e-07,0.00413164,-7.481200000000001e-08,7.5078e-09,44,47.9693,0.31501999999999997,11,0,122,1,1.15499,0,-311.192,44.4872,60572.9,0.82135,-0.00818661,0.14,3.1,1.8250799999999998e-06,24.9818,-9,-9
5485,SN:,250314,12,111,-9.0,3,1.37764,0.2788,1.37699,0.2788,1.37699,0.27881,0,300,0.013327799999999999,-9,-9,-9,-9,60238.3,8.31295,6.8335,6.11182,60232.2,1.568,-0.950787,0.77791,-0.0690523,0.0639078,25.0264,0.13912,1.75166e-06,2.24443e-07,0.00623417,-5.98965e-08,1.03691e-08,38,39.1882,0.41634,11,0,122,1,1.37699,0,-105.23899999999999,44.9601,60233.4,0.80971,-0.0650202,0.14,3.1,1.3864600000000001e-06,25.2802,-9,-9
7820,SN:,34731,12,111,-9.0,3,0.40829,0.001,0.40488,0.001,0.40488,0.00173,0,300,0.00734744,-9,-9,-9,-9,59825.3,68.0925,46.0412,27.3285,59805.2,0.141,-0.101326,0.21344000000000002,-0.112572,0.026891700000000004,22.0363,0.0456203,2.75083e-05,1.15584e-06,0.00165631,-1.89362e-07,-2.18724e-08,26,18.173,0.86939,11,0,34,1,0.40488,0,858.971,41.7208,59804.8,0.14648,-0.062954,0.14,3.1,2.50001e-05,22.1401,-9,-9
9346,SN:,129998,12,111,-9.0,3,1.01654,0.0315,1.01583,0.0315,1.01583,0.03157,0,300,0.0098513,-9,-9,-9,-9,59913.3,16.0704,13.6213,6.39364,59911.7,0.507,0.99087,0.38324,0.00109052,0.054740199999999996,24.4959,0.046513099999999995,2.8551999999999998e-06,1.22317e-07,0.00403088,-2.7740800000000002e-08,1.15222e-09,35,35.2039,0.45855,11,0,78,1,1.01583,0,-31.7719,44.1432,59911.2,1.09689,-0.0155779,0.14,3.1,2.6514099999999996e-06,24.5763,-9,-9
1431,SN:,44436,12,111,-9.0,3,1.00756,0.2546,1.00591,0.2546,1.00591,0.25461,0,300,0.018712599999999996,-9,-9,-9,-9,59835.1,8.90103,6.22443,3.4042199999999996,59837.1,0.168,-0.18295899999999998,0.60002,0.27633,0.0986068,24.9551,0.06742689999999998,1.87047e-06,1.1616e-07,0.00915474,-3.02594e-08,2.24606e-09,38,47.9123,0.13009,11,0,20,1,1.00591,0,262.796,44.1178,59836.9,-1.0071700000000001,0.0599165,0.14,3.1,1.6678799999999998e-06,25.0796,-9,-9
3300,SN:,150979,12,111,-9.0,3,0.39941,0.001,0.39833,0.001,0.39833,0.00172,0,300,0.020624299999999998,-9,-9,-9,-9,60535.2,60.6926,57.3643,42.7364,60503.8,1.233,-0.452276,0.2112,-0.0199959,0.00563048,22.0607,0.0327545,2.6897699999999998e-05,8.11451e-07,-0.00013921,1.06761e-07,-1.265e-09,26,17.2623,0.90094,11,0,39,1,0.39833,0,142.65,41.6754,60505.6,-0.688924,-0.0350951,0.14,3.1,2.16154e-05,22.2981,-9,-9
1278,SN:,301270,12,111,-9.0,3,0.74621,0.01,0.7458600000000001,0.01,0.7458600000000001,0.010159999999999999,0,300,0.00674056,-9,-9,-9,-9,60192.3,22.9443,17.0374,14.2038,60188.2,0.486,0.17440999999999998,0.36529,-0.0381299,0.038495800000000004,23.9824,0.038214099999999994,4.5819e-06,1.6126699999999998e-07,0.000977521,-2.35745e-08,-1.3036800000000002e-09,28,18.4868,0.91322,11,0,2,1,0.7458600000000001,0,-96.4556,43.3161,60188.0,-0.164889,-0.0244179,0.14,3.1,4.94995e-06,23.8985,-9,-9
4657,SN:,165520,12,111,-9.0,3,0.74779,0.0178,0.7462,0.0178,0.7462,0.01789,0,300,0.020178,-9,-9,-9,-9,59826.3,27.3684,21.5479,16.7632,59825.0,0.645,1.4502899999999999,0.32383,0.0785141,0.0365375,23.9011,0.0360522,4.9380800000000005e-06,1.6397099999999998e-07,-0.00033407900000000004,-2.46319e-08,-1.32187e-09,48,38.1301,0.84536,11,0,90,1,0.7462,0,41.9979,43.3189,59824.9,1.28865,0.06373390000000001,0.14,3.1,4.62999e-06,23.9711,-9,-9
4744,SN:,292553,12,111,-9.0,3,0.52508,0.001,0.52572,0.001,0.52572,0.00183,0,300,0.0174666,-9,-9,-9,-9,59588.2,54.7745,45.74,37.5737,59579.7,1.62,0.28197,0.36584,-0.0146065,0.027478700000000002,22.8537,0.061673900000000004,1.29571e-05,7.36014e-07,-0.00012516,7.26196e-08,-1.35901e-08,26,18.5435,0.85511,11,0,0,1,0.52572,0,338.434,42.3912,59582.4,0.17342,0.030155900000000003,0.14,3.1,1.0371700000000001e-05,23.0954,-9,-9
2505,SN:,287997,12,111,-9.0,3,1.42574,0.2562,1.42478,0.2562,1.42478,0.25621,0,300,0.00674056,-9,-9,-9,-9,59927.1,7.3201600000000004,5.8653,4.8357,59919.7,1.303,-0.476013,0.72713,-0.118699,0.0589302,25.1744,0.12905,1.52837e-06,1.8166e-07,0.0135053,-4.40907e-08,6.7147699999999996e-09,32,27.4511,0.69622,11,0,2,1,1.42478,0,9.387369999999999,45.052,59921.1,0.54213,-0.128316,0.14,3.1,1.47464e-06,25.2133,-9,-9
10257,SN:,223580,12,111,-9.0,3,1.0343799999999999,0.1315,1.03701,0.1315,1.03701,0.13152,0,300,0.0152341,-9,-9,-9,-9,60373.1,11.5403,10.5006,5.32719,60370.7,0.652,0.72301,0.48298,-0.000241117,0.0601404,24.4289,0.053877499999999995,3.0370999999999997e-06,1.5071e-07,0.00459535,-3.56628e-08,3.08861e-09,38,23.5232,0.9683200000000001,11,0,12,1,1.03701,0,-79.5067,44.195,60370.8,0.9843,-0.0121307,0.14,3.1,2.46691e-06,24.6546,-9,-9
6043,SN:,187659,12,111,-9.0,3,0.61051,0.03,0.61002,0.03,0.61002,0.030039999999999997,0,300,0.013787299999999999,-9,-9,-9,-9,60581.2,34.1135,23.823,19.7216,60580.1,0.283,-2.66978,0.1809,-0.0852824,0.0334845,23.5927,0.0297868,6.5604e-06,1.79982e-07,-0.000215997,-9.94847e-09,-3.36852e-09,56,46.949,0.80018,11,0,110,1,0.61002,0,-56.3811,42.7833,60580.0,-2.8026400000000002,-0.0734047,0.14,3.1,6.618350000000001e-06,23.5831,-9,-9
1457,SN:,316029,12,111,-9.0,3,1.22771,0.1661,1.23031,0.1661,1.23031,0.16612000000000002,0,300,0.0192221,-9,-9,-9,-9,60345.2,10.0898,9.88562,4.48597,60349.8,1.308,1.62798,0.79108,-0.167647,0.0604793,24.9602,0.10374000000000001,1.8617599999999999e-06,1.77895e-07,-0.00230553,-7.070520000000001e-08,7.41922e-09,44,63.5975,0.0280906,11,0,127,1,1.23031,0,3.3699,44.6545,60352.0,0.69468,-0.09009249999999999,0.14,3.1,1.94451e-06,24.913,-9,-9
6052,SN:,231542,12,111,-9.0,3,1.23623,0.0445,1.23458,0.0445,1.23458,0.04455,0,300,0.019931099999999997,-9,-9,-9,-9,59854.1,8.968869999999999,7.04329,4.72635,59864.8,1.698,1.50387,1.10255,0.026310400000000005,0.0647186,24.9409,0.10007,1.89513e-06,1.7467e-07,0.0183848,-1.01752e-07,5.496e-09,29,23.3199,0.7617,11,0,131,1,1.23458,0,209.808,44.668,59863.8,1.04662,-0.051017599999999996,0.14,3.1,1.79757e-06,24.9983,-9,-9
4203,SN:,40504,12,111,-9.0,3,1.26058,0.04,1.2595399999999999,0.04,1.2595399999999999,0.040060000000000005,0,300,0.0202193,-9,-9,-9,-9,60284.1,8.463339999999999,5.44993,5.43136,60295.4,0.441,1.1719700000000002,1.64037,0.09082029999999999,0.086509,25.0681,0.19844,1.6856099999999999e-06,3.08079e-07,-0.019069799999999998,-3.77244e-07,1.6975200000000002e-08,11,13.7232,0.24869000000000002,11,0,47,1,1.2595399999999999,0,-235.833,44.7212,60292.0,0.12318,0.013727200000000002,0.14,3.1,1.26304e-06,25.3815,-9,-9
1084,SN:,148988,12,111,-9.0,3,0.88403,0.001,0.8865,0.001,0.8865,0.00214,0,300,0.016039400000000002,-9,-9,-9,-9,60415.0,25.0459,22.5675,18.3442,60416.2,0.403,-0.652159,0.33949,-0.125712,0.0334676,24.1009,0.0375804,4.10813e-06,1.42194e-07,0.00241692,-2.29902e-08,3.6040800000000003e-10,20,22.1265,0.33369,11,0,59,1,0.8865,0,-83.7708,43.7743,60415.9,-0.861,-0.13131099999999998,0.14,3.1,4.02605e-06,24.1228,-9,-9
10038,SN:,75964,12,111,-9.0,3,0.97591,0.094,0.9759399999999999,0.094,0.9759399999999999,0.09402,0,300,0.0106885,-9,-9,-9,-9,59782.3,33.7289,29.1327,18.0401,59785.6,0.377,1.11756,0.28576,-0.116935,0.029237400000000004,23.8863,0.037153399999999996,5.005730000000001e-06,1.71294e-07,0.00121656,-2.7459500000000002e-08,6.66472e-10,64,65.7711,0.41528999999999994,11,0,70,1,0.9759399999999999,0,-444.902,44.0348,59785.7,1.33625,-0.113176,0.14,3.1,3.99237e-06,24.1319,-9,-9
4737,SN:,251519,12,111,-9.0,3,0.6028399999999999,0.0145,0.60055,0.0145,0.60055,0.01459,0,300,0.022798099999999998,-9,-9,-9,-9,60546.4,32.8235,24.0441,17.4919,60548.4,0.292,-1.3865,0.19826,0.011085700000000002,0.0345323,23.6077,0.0312728,6.47038e-06,1.8636800000000002e-07,0.000206619,-1.2844200000000002e-08,-3.66469e-09,52,36.8208,0.94489,11,0,112,1,0.60055,0,494.50800000000004,42.7445,60548.9,-1.23794,0.04422430000000001,0.14,3.1,5.99844e-06,23.6899,-9,-9
8013,SN:,169463,12,111,-9.0,3,1.23548,0.0404,1.23498,0.0404,1.23498,0.04046,0,300,0.0138733,-9,-9,-9,-9,60223.2,8.513010000000001,8.327,4.2101,60227.9,1.516,0.8467899999999999,1.13996,0.0210742,0.0733727,25.0394,0.10895999999999999,1.7307e-06,1.73684e-07,0.0220664,-8.129189999999999e-08,7.237369999999999e-09,41,29.8636,0.90104,11,0,89,1,1.23498,0,-125.85799999999999,44.6677,60227.4,1.1421,-0.032020299999999995,0.14,3.1,1.7241400000000002e-06,25.0436,-9,-9
9117,SN:,44828,12,111,-9.0,3,0.6290899999999999,0.2055,0.62754,0.2055,0.62754,0.20551,0,300,0.0110556,-9,-9,-9,-9,59770.4,79.1422,50.2599,29.8817,59770.3,0.835,-1.3378,0.29895,-0.115559,0.030442400000000005,23.3291,0.0277652,8.36269e-06,2.13857e-07,-0.0008040510000000001,8.7345e-09,-3.739530000000001e-09,44,43.8665,0.4773,11,0,24,1,0.62754,0,110.079,42.8595,59770.2,-1.47895,-0.128133,0.14,3.1,8.556030000000001e-06,23.3043,-9,-9
783,SN:,3398,12,111,-9.0,3,0.94145,0.0407,0.9401200000000001,0.0407,0.9401200000000001,0.04075,0,300,0.0226438,-9,-9,-9,-9,60532.3,12.8616,11.7365,6.07265,60520.7,0.169,0.67476,1.27306,-0.0702962,0.0554629,24.3296,0.10240999999999999,3.3277300000000003e-06,3.1388100000000003e-07,0.0391166,-3.47104e-07,-5.411590000000001e-09,36,34.5199,0.5858899999999999,11,0,97,1,0.9401200000000001,0,-79.5436,43.9361,60523.8,0.63793,-0.013233700000000001,0.14,3.1,3.00408e-06,24.4407,-9,-9
7455,SN:,81494,12,111,-9.0,3,0.5484399999999999,0.001,0.55077,0.001,0.55077,0.00185,0,300,0.0192366,-9,-9,-9,-9,59588.3,11.9958,8.18115,5.6284,59558.9,2.201,-2.31716,0.53104,-0.0217567,0.08943469999999999,23.3323,0.14331,8.33865e-06,1.1006700000000001e-06,0.015300200000000002,-1.77126e-07,-7.08e-08,21,12.9691,0.9097,11,0,125,1,0.55077,0,-156.227,42.5107,59546.0,-0.408589,0.0395952,0.14,3.1,8.38984e-06,23.3256,-9,-9
4949,SN:,97773,12,111,-9.0,3,1.1125200000000002,0.0754,1.11217,0.0754,1.11217,0.07543,0,300,0.019691099999999996,-9,-9,-9,-9,59835.1,15.1158,12.7634,6.28592,59829.1,0.552,1.27003,0.45357,-0.0928413,0.054212199999999995,24.3644,0.06509630000000001,3.22278e-06,1.93225e-07,0.00236985,-5.39524e-08,4.37194e-09,41,32.4959,0.8259299999999999,11,0,14,1,1.11217,0,-161.382,44.3861,59829.0,1.1740700000000002,-0.10620299999999999,0.14,3.1,2.77322e-06,24.5275,-9,-9
1315,SN:,95210,12,111,-9.0,3,1.12398,0.0363,1.1235,0.0363,1.1235,0.03636,0,300,0.00796668,-9,-9,-9,-9,60270.1,11.5591,8.39969,5.369759999999999,60278.5,1.329,-0.747754,0.81725,-0.00588416,0.0660163,24.8833,0.066371,1.9984099999999996e-06,1.22163e-07,0.0173556,-1.40811e-08,4.21823e-09,20,18.5235,0.55296,11,0,53,1,1.1235,0,-111.721,44.4135,60272.8,0.58424,-0.0294779,0.14,3.1,2.0131e-06,24.8753,-9,-9
3476,SN:,170461,12,111,-9.0,3,0.32211,0.001,0.31995999999999997,0.001,0.31995999999999997,0.00166,0,300,0.016872,-9,-9,-9,-9,60153.3,13.2472,10.4569,10.2455,60122.3,2.417,2.36115,1.298,-0.147817,0.0797427,23.2543,0.17315,8.9591e-06,1.4288e-06,-0.0156056,-1.13435e-06,-6.33231e-08,12,21.0069,0.05028030000000001,11,0,108,1,0.31995999999999997,0,467.31300000000005,41.1208,60083.2,-0.389892,0.1045,0.14,3.1,2.51357e-05,22.1343,-9,-9
6014,SN:,52894,12,111,-9.0,3,1.18666,0.0809,1.18534,0.0809,1.18534,0.08093,0,300,0.00674056,-9,-9,-9,-9,60668.1,12.0981,11.5451,4.4206900000000005,60668.1,0.034,-1.04041,0.72435,-0.07786080000000001,0.0621419,25.0539,0.08258439999999999,1.7078200000000001e-06,1.29902e-07,0.0221606,-1.76399e-09,5.72426e-09,14,10.0808,0.75625,11,0,2,1,1.18534,0,145.233,44.5583,60671.9,1.08012,-0.0337119,0.14,3.1,1.9009200000000002e-06,24.9376,-9,-9
3490,SN:,221019,12,111,-9.0,3,0.31631,0.001,0.31586,0.001,0.31586,0.00165,0,300,0.0179976,-9,-9,-9,-9,60153.2,64.1962,59.7779,45.0447,60131.1,0.699,0.0877692,0.18761,-0.07388070000000001,0.030560300000000002,21.573,0.0501907,4.21504e-05,1.9485e-06,0.000763945,-1.1834099999999999e-07,-5.03041e-08,32,35.6997,0.2986,11,0,40,1,0.31586,0,-34.5655,41.0855,60131.1,0.34525,-0.0307158,0.14,3.1,4.1997e-05,21.577,-9,-9
5095,SN:,235668,12,111,-9.0,3,0.58783,0.033,0.5869,0.033,0.5869,0.03304,0,300,0.00939609,-9,-9,-9,-9,60611.1,78.6056,61.5007,46.6417,60609.1,0.172,0.9820399999999999,0.11109000000000001,0.0893992,0.025758799999999995,23.2251,0.0244739,9.2034e-06,2.07456e-07,-6.59497e-05,-3.64473e-09,-4.2274099999999996e-09,60,37.8054,0.98888,11,0,121,1,0.5869,0,105.512,42.6821,60609.2,0.9475299999999999,0.047614300000000005,0.14,3.1,8.34011e-06,23.3321,-9,-9
4782,SN:,34413,12,111,-9.0,3,0.9990100000000001,0.112,0.99724,0.112,0.99724,0.11202000000000001,0,300,0.0104836,-9,-9,-9,-9,59902.1,14.0964,12.2547,5.65418,59897.5,1.164,-1.02407,0.65253,0.0423903,0.049721499999999995,24.6587,0.051424,2.45768e-06,1.16404e-07,0.015479499999999998,-8.07129e-09,2.28757e-09,20,15.4833,0.74812,11,0,114,1,0.99724,0,97.9234,44.0947,59898.0,-0.0191125,0.0405404,0.14,3.1,2.0453299999999997e-06,24.8581,-9,-9
8582,SN:,66239,12,111,-9.0,3,0.62383,0.001,0.62241,0.001,0.62241,0.00191,0,300,0.021228,-9,-9,-9,-9,59797.3,80.972,46.6598,36.7245,59799.6,0.198,0.8459700000000001,0.13,-0.136757,0.0258764,22.7823,0.0242258,1.3838199999999999e-05,3.0877e-07,2.89564e-05,-1.03706e-08,-5.665670000000001e-09,56,56.9831,0.43828999999999996,11,0,80,1,0.62241,0,227.55599999999998,42.8376,59799.8,0.96804,-0.11631300000000001,0.14,3.1,1.1571600000000001e-05,22.9765,-9,-9
8119,SN:,16130,12,111,-9.0,3,0.9542,0.0705,0.95404,0.0705,0.95404,0.07053,0,300,0.0183372,-9,-9,-9,-9,59887.1,13.9185,12.9619,12.2559,59892.3,1.41,-0.6953159999999999,0.5906399999999999,-0.0414341,0.0412526,24.3876,0.061802199999999995,3.15478e-06,1.79576e-07,0.00527342,2.1874599999999997e-08,2.93067e-09,20,15.6087,0.74058,11,0,132,1,0.95404,0,-182.137,43.9742,59893.2,-0.0630886,-0.0709916,0.14,3.1,3.1248900000000005e-06,24.3979,-9,-9
257,SN:,313919,12,111,-9.0,3,1.2983,0.1313,1.30084,0.1313,1.30084,0.13133,0,300,0.016039400000000002,-9,-9,-9,-9,60016.1,6.35259,5.9586,3.5883800000000003,60032.9,0.391,1.4772,1.30687,-0.168971,0.0788174,25.5925,0.19230999999999998,1.0399200000000001e-06,1.84195e-07,0.00116458,-1.35779e-07,1.00306e-08,20,35.3087,0.0185204,11,0,59,1,1.30084,0,40.2559,44.8044,60033.1,0.42268999999999995,-0.04047630000000001,0.14,3.1,1.4193899999999998e-06,25.2548,-9,-9
6505,SN:,117955,12,111,-9.0,3,0.87545,0.0297,0.8742700000000001,0.0297,0.8742700000000001,0.02976,0,300,0.0170245,-9,-9,-9,-9,59767.3,23.5885,16.2734,14.5565,59765.8,0.499,0.46879,0.42228000000000004,-0.0231856,0.0347918,24.1716,0.039662,3.84892e-06,1.40601e-07,0.00291233,-3.24189e-08,2.20518e-10,51,52.3937,0.41968999999999995,11,0,69,1,0.8742700000000001,0,105.954,43.7413,59766.3,0.79274,-0.00614839,0.14,3.1,3.59324e-06,24.2463,-9,-9
4107,SN:,295576,12,111,-9.0,3,1.47389,0.1588,1.47269,0.1588,1.47269,0.15883,0,300,0.0135942,-9,-9,-9,-9,59933.1,8.466339999999999,5.91688,-99.0,59930.0,0.013,-0.831892,0.00336,-0.153145,0.00208341,25.2571,0.078582,1.41632e-06,1.02509e-07,3.1966900000000004e-06,3.8784e-12,8.38268e-12,18,23.2633,0.18067,11,0,83,1,1.47269,0,55.3413,45.1408,59932.0,0.0634383,-0.0892227,0.14,3.1,1.14249e-06,25.4904,-9,-9
5555,SN:,173645,12,111,-9.0,3,0.9672700000000001,0.0159,0.9647399999999999,0.0159,0.9647399999999999,0.01602,0,300,0.0184642,-9,-9,-9,-9,59752.4,7.912660000000001,5.34697,2.02149,59740.7,6.353,-1.8004900000000001,1.18862,-0.0300328,0.0519684,24.8527,0.32388,2.05554e-06,6.131779999999999e-07,0.00316928,1.73553e-07,-3.78763e-09,39,29.0628,0.87713,11,0,32,1,0.9647399999999999,0,501.72,44.0067,59727.2,0.7185199999999999,0.0546813,0.14,3.1,2.34292e-06,24.7106,-9,-9
3326,SN:,50172,12,111,-9.0,3,1.38163,0.0895,1.37992,0.0895,1.37992,0.08953,0,300,0.00862049,-9,-9,-9,-9,59867.2,7.184410000000001,6.11254,4.73157,59869.3,1.396,-0.141374,0.73274,-0.07289,0.06078769999999999,25.3071,0.12850999999999999,1.3525399999999998e-06,1.60092e-07,0.00875346,-3.70806e-08,6.69869e-09,56,69.7265,0.10278,11,0,18,1,1.37992,0,230.12,44.9668,59870.0,0.76781,-0.0549655,0.14,3.1,1.3317700000000001e-06,25.3239,-9,-9
3386,SN:,304750,12,111,-9.0,3,0.79715,0.0376,0.79777,0.0376,0.79777,0.03764,0,300,0.0192221,-9,-9,-9,-9,59991.1,23.4944,17.0658,13.0752,59989.9,0.409,-0.36389099999999996,0.28751,-0.0387548,0.0340159,24.0509,0.035044599999999995,4.30161e-06,1.38844e-07,0.000541396,-1.94692e-08,9.84292e-11,36,33.9616,0.56587,11,0,127,1,0.79777,0,443.548,43.4944,59989.4,-0.024278400000000002,-0.00754997,0.14,3.1,4.07618e-06,24.1094,-9,-9
