VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,types_names
SN:,23907,12,111,-9.0,3,0.5908100000000001,0.2856,0.59083,0.2856,0.59083,0.28561,0,300,0.0227981,-9,-9,-9,-9,60153.2,38.4176,35.1784,27.9051,60151.1,1.099,0.0886032,0.35325,-0.0367236,0.032191000000000004,23.2612,0.0375621,8.902739999999996e-06,3.0799900000000003e-07,-0.00126618,3.37391e-08,-6.75612e-09,36,24.3795,0.92947,11,0,112,1,0.59083,0,-197.347,42.6984,60148.7,-99.0,-9.0,-99.0,-9.0,1.00542e-05,23.1291,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.31394,-0.051711300000000016,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,200293,12,111,-9.0,3,0.77247,0.0294,0.7748,0.0294,0.7748,0.029460000000000007,0,300,0.0192366,-9,-9,-9,-9,59649.1,25.0163,21.7045,15.3619,59654.2,0.431,1.32158,0.41657,-0.0182517,0.031368900000000005,23.6706,0.0316351,6.10606e-06,1.77912e-07,0.000600204,-3.93387e-08,-9.3004e-10,32,32.2983,0.45202,11,0,125,1,0.7748,0,-77.1806,43.4143,59654.7,-99.0,-9.0,-99.0,-9.0,5.3140599999999986e-06,23.8214,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.08713,-0.0244128,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,141935,12,111,-9.0,3,0.74119,0.0474,0.7428100000000001,0.0474,0.7428100000000001,0.04744,0,300,0.00904526,-9,-9,-9,-9,60491.4,8.77393,7.87426,5.7481800000000005,60466.8,1.639,-0.651065,1.04913,-0.0669091,0.10384000000000003,23.6288,0.20204,6.34591e-06,1.18089e-06,0.0559721,-1.03111e-06,-7.25188e-08,23,18.2546,0.74354,11,0,129,1,0.7428100000000001,0,-869.58,43.3028,60470.0,-99.0,-9.0,-99.0,-9.0,6.1878599999999986e-06,23.6562,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.71306,-0.123043,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,140441,12,111,-9.0,3,1.08869,0.0702,1.08712,0.0702,1.08712,0.07023,0,300,0.0187126,-9,-9,-9,-9,60490.3,8.76726,7.04329,3.81818,60489.2,0.33899999999999997,0.65474,1.2396200000000002,-0.00639576,0.0979907,24.8059,0.10474,2.14612e-06,2.07032e-07,0.0124112,-9.69955e-08,1.16169e-08,32,24.0438,0.8428200000000001,11,0,20,1,1.08712,0,227.454,44.3262,60496.4,-99.0,-9.0,-99.0,-9.0,2.15338e-06,24.8022,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.15575999999999998,-0.0442629,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,263858,12,111,-9.0,3,0.81048,0.0239,0.81284,0.0239,0.81284,0.02397,0,300,0.015625200000000002,-9,-9,-9,-9,59973.2,29.8503,24.2754,17.1539,59970.8,0.39,1.04204,0.29846,-0.0528498,0.0302398,23.9581,0.0302955,4.68532e-06,1.30735e-07,0.00119193,-1.97413e-08,-5.113069999999999e-10,48,49.4778,0.41401,11,0,26,1,0.81284,0,-77.2013,43.5423,59970.8,-99.0,-9.0,-99.0,-9.0,4.73423e-06,23.9469,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.8197200000000001,-0.0373,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,114809,12,111,-9.0,3,1.15072,0.1074,1.15091,0.1074,1.15091,0.10743,0,300,0.0171907,-9,-9,-9,-9,60636.1,9.95599,7.8303600000000015,3.52515,60637.4,1.121,-0.839339,0.67184,-0.0968415,0.06760110000000001,25.0078,0.08242460000000001,1.78185e-06,1.3527100000000002e-07,0.0115585,-9.84194e-09,6.08298e-09,22,22.6751,0.42026,11,0,31,1,1.15091,0,-609.909,44.4776,60638.4,-99.0,-9.0,-99.0,-9.0,1.65388e-06,25.0887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.6814939999999999,-0.038473400000000005,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,159161,12,111,-9.0,3,0.72347,0.0311,0.7238899999999999,0.0311,0.7238899999999999,0.03115,0,300,0.0200875,-9,-9,-9,-9,60184.4,32.9254,25.6997,15.5876,60179.7,0.24100000000000002,0.71782,0.23189,-0.0618778,0.0305325,23.625,0.0302005,6.3679199999999985e-06,1.7712800000000005e-07,0.000172169,-2.34437e-08,-1.6596e-09,56,57.3252,0.42576,11,0,50,1,0.7238899999999999,0,-326.186,43.2356,60179.9,-99.0,-9.0,-99.0,-9.0,6.25161e-06,23.645,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.93634,-0.0304731,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,70756,12,111,-9.0,3,1.12593,0.0813,1.12475,0.0813,1.12475,0.08133,0,300,0.015745099999999998,-9,-9,-9,-9,60241.1,7.48255,6.23991,3.67423,60248.3,1.308,0.32366,0.69417,-0.0552391,0.0929736,24.9747,0.1176,1.8371e-06,1.98975e-07,0.00962542,-6.44267e-08,1.0126700000000002e-08,26,28.7858,0.32091,11,0,67,1,1.12475,0,-181.171,44.4172,60248.0,-99.0,-9.0,-99.0,-9.0,2.09352e-06,24.8328,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.33381,-0.0557019,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,139913,12,111,-9.0,3,0.48294,0.001,0.48249,0.001,0.48249,0.00179,0,300,0.0236316,-9,-9,-9,-9,59947.3,65.6058,51.6643,41.681999999999995,59952.2,0.228,-0.947771,0.16226,-0.00130741,0.0214374,22.7303,0.0236871,1.45169e-05,3.1671e-07,0.000282029,-1.2462600000000002e-08,-4.85228e-09,46,37.8197,0.79919,11,0,74,1,0.48249,0,646.927,42.1691,59952.4,-99.0,-9.0,-99.0,-9.0,1.22004e-05,22.9191,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.00132,-0.00812561,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,28077,12,111,-9.0,3,0.38581,0.001,0.38568,0.001,0.38568,0.0017100000000000001,0,300,0.013002799999999998,-9,-9,-9,-9,60491.3,81.6965,54.0517,50.8757,60495.1,0.321,-1.29308,0.16394,-0.0618424,0.0224299,22.2734,0.025275,2.2112800000000006e-05,5.147659999999999e-07,-2.69221e-06,-3.26094e-08,-7.44653e-09,28,22.1781,0.77298,11,0,82,1,0.38568,0,-277.453,41.5913,60495.0,-99.0,-9.0,-99.0,-9.0,2.24086e-05,22.259,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.11524,-0.0398437,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,93383,12,111,-9.0,3,0.81665,0.001,0.81506,0.001,0.81506,0.00207,0,300,0.0182074,-9,-9,-9,-9,60508.3,12.0781,10.2766,6.0967400000000005,60511.9,0.5589999999999999,0.70015,0.44941,0.00984661,0.0480357,24.2115,0.0655437,3.71026e-06,2.23981e-07,0.00672751,-7.81631e-08,-1.97581e-09,48,42.4599,0.69847,11,0,95,1,0.81506,0,254.608,43.5543,60511.0,-99.0,-9.0,-99.0,-9.0,3.5316e-06,24.2651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.6335,0.053054,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,293552,12,111,-9.0,3,0.43952,0.001,0.43988,0.001,0.43988,0.00175,0,300,0.0226438,-9,-9,-9,-9,60624.1,67.283,41.2341,30.7967,60626.1,0.14800000000000002,-2.47852,0.11759,-0.0355424,0.0215369,22.9728,0.0233504,1.16114e-05,2.49722e-07,4.28116e-05,-4.96855e-09,-3.66106e-09,41,16.831,0.9997,11,0,97,1,0.43988,0,-462.942,41.9284,60626.4,-99.0,-9.0,-99.0,-9.0,1.2226199999999997e-05,22.9168,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-2.54267,-0.0008376239999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,39456,12,111,-9.0,3,1.06008,0.1164,1.06113,0.1164,1.06113,0.11642,0,300,0.017603,-9,-9,-9,-9,60370.2,6.40249,5.14853,3.61076,60372.9,1.192,-2.77505,0.94698,0.21565,0.12933,25.0559,0.10065,1.7046000000000004e-06,1.58015e-07,0.025923200000000004,-6.43165e-08,7.245729999999998e-09,35,48.3433,0.06610189999999999,11,0,15,1,1.06113,0,400.074,44.2585,60373.5,-99.0,-9.0,-99.0,-9.0,1.31025e-06,25.3416,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-2.25781,0.0425952,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,185223,12,111,-9.0,3,1.20316,0.0142,1.20044,0.0142,1.20044,0.01436,0,300,0.018952,-9,-9,-9,-9,60168.3,7.719239999999999,5.90141,3.37822,60162.3,6.415,-0.291079,1.57792,-0.132744,0.11399,25.249000000000002,0.16996,1.42692e-06,2.23368e-07,-0.00205367,-9.08808e-09,4.0292400000000005e-09,30,36.4151,0.1948,11,0,21,1,1.20044,0,265.394,44.5937,60169.9,-99.0,-9.0,-99.0,-9.0,1.3163e-06,25.3366,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.73153,-0.0433885,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,241933,12,111,-9.0,3,0.64978,0.0294,0.65195,0.0294,0.65195,0.02945,0,300,0.026040800000000003,-9,-9,-9,-9,60427.0,44.0691,35.1651,22.9709,60431.3,1.859,1.80293,1.1933200000000002,0.025736900000000004,0.0429242,23.6499,0.0370379,6.223480000000002e-06,2.12303e-07,0.034375699999999995,-1.84342e-07,-6.79248e-09,12,5.26366,0.94859,11,0,48,1,0.65195,0,-71.025,42.9555,60429.8,-99.0,-9.0,-99.0,-9.0,6.832610000000001e-06,23.5485,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.69597,0.017901,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,81090,12,111,-9.0,3,1.12726,0.126,1.13002,0.126,1.13002,0.12602,0,300,0.0243817,-9,-9,-9,-9,59660.1,8.29107,5.23198,3.90351,59671.1,1.3519999999999999,0.24331,0.89018,-0.00929047,0.0885562,24.8951,0.099329,1.9767700000000003e-06,1.80846e-07,0.0265502,-7.5489e-08,6.5032600000000006e-09,23,25.3588,0.33205,11,0,49,1,1.13002,0,-81.4327,44.4258,59672.0,-99.0,-9.0,-99.0,-9.0,1.7963099999999997e-06,24.999000000000002,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.39458,-0.00208734,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,217175,12,111,-9.0,3,0.95148,0.1446,0.95115,0.1446,0.95115,0.14461,0,300,0.0185202,-9,-9,-9,-9,60490.3,8.67163,6.8220399999999985,3.2685,60488.3,0.096,0.048019699999999985,1.2635,0.14951,0.08049339999999999,24.8072,0.0813765,2.14338e-06,1.60647e-07,0.0254964,-7.55123e-08,2.23832e-09,36,35.5915,0.48787,11,0,57,1,0.95115,0,-154.839,43.9662,60479.3,-99.0,-9.0,-99.0,-9.0,2.54812e-06,24.6195,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.94624,0.0486149,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,212588,12,111,-9.0,3,0.8435600000000001,0.0513,0.84567,0.0513,0.84567,0.05133,0,300,0.033455800000000015,-9,-9,-9,-9,60016.1,12.8037,10.4095,7.3688699999999985,60004.6,0.523,-1.47594,0.44972,0.0239993,0.0465452,24.4072,0.0551536,3.09833e-06,1.5739e-07,0.00460821,-4.23498e-08,3.09828e-10,36,34.4903,0.54043,11,0,73,1,0.84567,0,2.94328,43.6485,60004.7,-99.0,-9.0,-99.0,-9.0,2.96414e-06,24.4552,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.36171,-0.00608565,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,103302,12,111,-9.0,3,0.30277,0.001,0.30422,0.001,0.30422,0.00164,0,300,0.0236316,-9,-9,-9,-9,59588.2,122.585,103.296,97.9169,59587.1,0.368,-0.524593,0.16542,0.000850567,0.021642,21.7219,0.025872900000000004,3.67476e-05,8.756879999999998e-07,0.000178976,9.35435e-09,-1.54676e-08,16,6.36448,0.98366,11,0,74,1,0.30422,0,15.2377,40.9881,59586.8,-99.0,-9.0,-99.0,-9.0,3.86453e-05,21.6673,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.429809,-0.00515154,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,151965,12,111,-9.0,3,0.8624799999999999,0.2591,0.86067,0.2591,0.86067,0.25911,0,300,0.0156118,-9,-9,-9,-9,60162.2,24.5506,21.3697,15.7157,60165.5,0.7440000000000001,-0.00425758,0.32335,-0.0581593,0.032871,24.0859,0.0331523,4.16533e-06,1.27186e-07,0.00117881,-1.7465700000000003e-08,1.85036e-10,60,59.7472,0.48492,11,0,85,1,0.86067,0,292.112,43.7001,60165.7,-99.0,-9.0,-99.0,-9.0,3.69438e-06,24.2161,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.38098,-0.021169,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,134607,12,111,-9.0,3,0.51518,0.001,0.51513,0.001,0.51513,0.00182,0,300,0.017937400000000003,-9,-9,-9,-9,60249.1,60.6932,44.4645,29.7782,60252.7,0.932,-1.86182,0.5969899999999999,0.0622103,0.0302259,23.1592,0.033384,9.77963e-06,3.00703e-07,0.00751017,7.57164e-08,-7.912089999999999e-10,11,5.07575,0.92744,11,0,100,1,0.51513,0,-180.301,42.339,60252.3,-99.0,-9.0,-99.0,-9.0,8.96319e-06,23.2538,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.99361,0.000235039,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,135672,12,111,-9.0,3,0.99857,0.0272,0.99803,0.0272,0.99803,0.02727,0,300,0.0137873,-9,-9,-9,-9,60627.3,21.7535,16.4954,14.7384,60627.7,0.408,-0.7563840000000001,0.24541,-0.167428,0.0324409,24.5225,0.0415864,2.78608e-06,1.06714e-07,0.000487898,-9.44338e-09,1.27634e-09,52,40.7227,0.87098,11,0,110,1,0.99803,0,-90.1308,44.0955,60627.3,-99.0,-9.0,-99.0,-9.0,3.15273e-06,24.3883,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.0792700000000002,-0.159146,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,320871,12,111,-9.0,3,0.62845,0.001,0.63017,0.001,0.63017,0.0019100000000000002,0,300,0.017603,-9,-9,-9,-9,60077.0,87.2038,57.2102,33.9411,60086.7,3.202,2.55881,2.40574,-0.0730897,0.0444553,23.0654,0.11619000000000003,1.06618e-05,1.14093e-06,0.07145739999999999,-2.69019e-06,-3.37589e-08,4,3.41889,0.49032,11,0,15,1,0.63017,0,48.2293,42.8662,60084.0,-99.0,-9.0,-99.0,-9.0,1.02997e-05,23.1029,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.1611200000000002,-0.0760247,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,93251,12,111,-9.0,3,1.12809,0.0452,1.1253,0.0452,1.1253,0.04524,0,300,0.0202193,-9,-9,-9,-9,60605.1,11.9116,10.1319,4.23836,60607.2,1.034,1.1719700000000002,0.59719,-0.10891,0.0608783,24.9144,0.0649408,1.94195e-06,1.16153e-07,0.0103375,-1.6578700000000003e-08,3.91226e-09,32,38.8079,0.18963,11,0,47,1,1.1253,0,320.666,44.4202,60607.8,-99.0,-9.0,-99.0,-9.0,2.04453e-06,24.8585,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.09544,-0.0139677,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
