VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_IBC_INDEX,SIMSED_F_nickel,SIMSED_stretch,SIMSED_color,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_Cart_INDEX,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,189097,12,113,-9.0,3,0.75372,0.0391,0.7528100000000001,0.0391,0.7528100000000001,0.03914,0,300,0.00611278,-9,-9,-9,-9,60267.1,7.990660000000001,7.48033,6.873239999999999,60255.4,0.718,1.12673,0.98949,0.0852308,0.06847139999999999,24.9734,0.13086,1.8393200000000002e-06,2.2168199999999999e-07,0.029114400000000002,-2.02975e-07,-6.01266e-09,36,43.0327,0.19552,13,652,115,1,0.7528100000000001,0,77.3974,43.3415,60255.0,-9.0,0.10889000000000001,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,652.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,316024,12,103,-9.0,3,0.52066,0.001,0.52017,0.001,0.52017,0.00182,0,300,0.00542372,-9,-9,-9,-9,59899.1,7.32666,6.05615,5.42441,59892.7,1.796,0.8833200000000001,1.85631,0.0415953,0.0774451,25.6329,0.10126,1.00196e-06,9.34445e-08,0.0711357,-1.40501e-07,-2.9788400000000004e-09,21,21.1472,0.44998999999999995,3,218,101,2,0.52017,0,-186.63400000000001,42.3651,59901.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,144894,12,103,-9.0,3,0.65412,0.0106,0.65399,0.0106,0.65399,0.01073,0,300,0.00595685,-9,-9,-9,-9,60624.1,7.9560699999999995,5.52413,5.08902,60614.7,1.497,-0.6304310000000001,1.14784,0.2522,0.07875080000000001,25.834,0.0804969,8.324979999999999e-07,6.17218e-08,0.0132031,-4.0365699999999996e-08,-1.27072e-09,60,87.8922,0.0109581,3,234,42,4,0.65399,0,-152.673,42.9667,60620.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,194512,12,103,-9.0,3,0.37079,0.9262,0.37109000000000003,0.9262,0.37109000000000003,0.9262,0,300,0.00715565,-9,-9,-9,-9,60192.3,6.93435,6.71064,6.02679,60161.9,3.053,1.5461200000000002,1.8649799999999999,-0.22589,0.0991664,23.7758,0.29830999999999996,5.542090000000001e-06,1.5227e-06,0.0962313,-2.49862e-06,-1.10796e-07,16,29.7553,0.0193134,3,203,87,1,0.37109000000000003,0,-255.643,41.4923,60181.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,256099,12,103,-9.0,3,0.60928,0.001,0.6117600000000001,0.001,0.6117600000000001,0.0019,0,300,0.0280329,-9,-9,-9,-9,60427.0,12.1806,11.5112,9.892669999999999,60425.1,1.016,0.42958999999999997,1.15305,0.18971,0.060540199999999995,24.858,0.0669953,2.04557e-06,1.26222e-07,0.0250409,-1.1095800000000001e-07,-3.84404e-09,16,27.7967,0.0334335,3,218,33,4,0.6117600000000001,0,-187.77599999999998,42.7868,60432.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,182929,12,103,-9.0,3,0.59819,0.0066,0.5968399999999999,0.0066,0.5968399999999999,0.00679,0,300,0.019191099999999996,-9,-9,-9,-9,60567.3,9.11304,7.0044,6.12301,60569.4,3.871,-1.35101,1.9445,0.18685,0.09776189999999998,25.3212,0.10709,1.3350899999999999e-06,1.31684e-07,0.0123015,-1.76858e-07,-4.82338e-09,44,37.1302,0.75873,3,205,28,2,0.5968399999999999,0,1.00075,42.7269,60580.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,316656,12,103,-9.0,3,0.3561,0.001,0.35516,0.001,0.35516,0.00169,0,300,0.0102272,-9,-9,-9,-9,59902.1,17.4955,16.4282,7.8543899999999995,59906.6,2.403,0.69989,2.1177200000000003,-0.148294,0.047641699999999995,24.6485,0.0693163,2.48094e-06,1.5839e-07,0.06748380000000001,-6.84228e-08,-9.4986e-10,8,17.5104,0.0252123,3,203,13,1,0.35516,0,-26.4523,41.3826,59905.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,272312,12,113,-9.0,3,0.9401200000000001,0.0189,0.9389700000000001,0.0189,0.9389700000000001,0.019,0,300,0.00967268,-9,-9,-9,-9,59945.1,7.59934,6.860289999999999,5.3573,59943.2,0.516,-0.124731,0.82544,-0.062057799999999996,0.0491835,25.7256,0.09674989999999999,9.19974e-07,8.19788e-08,0.0005293019999999999,-3.7496300000000003e-08,1.8704599999999998e-09,24,38.1803,0.0332267,13,648,102,3,0.9389700000000001,0,103.37100000000001,43.9325,59943.8,-9.0,0.0456536,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,648.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,279058,12,141,-9.0,3,0.46171999999999996,0.6396,0.46274,0.6396,0.46274,0.6396,0,300,0.0157789,-9,-9,-9,-9,59588.3,9.94769,9.45508,6.54842,59554.7,3.226,-2.25652,0.9282600000000001,0.29407,0.20915999999999998,23.4376,0.34701,7.5678100000000005e-06,2.41875e-06,0.13876,-1.5761500000000001e-06,-4.35264e-07,21,23.2921,0.32861,41,-9,106,1,0.46274,0,202.342,42.0585,59565.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.08408,0.28136,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,15979,12,141,-9.0,3,0.56115,0.001,0.56395,0.001,0.56395,0.00186,0,300,0.015625200000000002,-9,-9,-9,-9,59947.4,13.5995,13.5058,7.478339999999999,59922.9,0.461,-1.9579400000000002,0.50634,0.1273,0.12028,23.203,0.18197,9.39324e-06,1.57435e-06,0.0397132,-6.84773e-07,-1.69522e-07,24,35.4682,0.0617543,41,-9,26,1,0.56395,0,-293.228,42.5721,59946.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.05535,0.25286,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,95468,12,141,-9.0,3,0.28885,0.001,0.29016,0.001,0.29016,0.00163,0,300,0.00674056,-9,-9,-9,-9,60567.2,6.3662,6.2234,3.55018,60526.2,2.551,-2.6743,1.16629,0.22433000000000003,0.22826,23.1415,0.412,9.94009e-06,3.77194e-06,0.0399396,-3.5417099999999998e-06,-5.66322e-07,12,11.411,0.49406000000000005,41,-9,2,1,0.29016,0,-541.205,40.8698,60513.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.9724700000000001,0.66362,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,276403,12,141,-9.0,3,0.9491,0.0358,0.9472299999999999,0.0358,0.9472299999999999,0.03585,0,300,0.00916309,-9,-9,-9,-9,59942.1,6.63853,5.97014,3.4880199999999997,59943.2,0.34,1.09591,1.0971899999999999,0.26218,0.0739682,25.7062,0.10011,9.36539e-07,8.63537e-08,-0.00105042,-6.375580000000001e-08,1.94857e-09,20,18.5915,0.5485,41,-9,63,1,0.9472299999999999,0,340.75300000000004,43.9569,59942.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.23231,0.18199,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,24165,12,141,-9.0,3,0.89404,0.0267,0.8921399999999999,0.0267,0.8921399999999999,0.02677,0,300,0.010537600000000001,-9,-9,-9,-9,59869.0,9.00638,8.800089999999999,5.56149,59872.8,0.066,-2.70345,0.6580600000000001,0.1487,0.056153699999999994,25.2638,0.0621499,1.40763e-06,8.05758e-08,-0.0006912,-2.30856e-08,1.19169e-09,32,44.8706,0.0650334,41,-9,11,1,0.8921399999999999,0,155.219,43.7963,59875.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.09086,0.0734997,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,23792,12,141,-9.0,3,0.86355,0.263,0.86106,0.263,0.86106,0.26300999999999997,0,300,0.0135942,-9,-9,-9,-9,60581.2,7.96065,6.11618,4.84701,60583.6,0.937,-2.68785,0.58463,0.25249,0.0853835,25.1681,0.07601419999999999,1.53733e-06,1.0763099999999999e-07,-0.00341794,-3.347880000000001e-08,1.83602e-11,68,86.5611,0.0639767,41,-9,83,1,0.86106,0,515.765,43.7021,60587.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.19651,0.15732000000000002,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,63814,12,170,-9.0,3,0.51463,0.0887,0.51637,0.0887,0.51637,0.0887,0,0,0.0313353,-9,-9,-9,-9,59702.0,8.49441,8.103860000000001,6.66217,59692.5,0.672,2.42232,1.58331,-0.21247199999999997,0.0469992,25.3448,0.0877682,1.3063999999999999e-06,1.0560600000000001e-07,0.0188084,-9.342989999999999e-08,8.085319999999999e-10,16,23.0171,0.11327999999999999,70,1712573626,111,1,0.51637,0,0.0,42.3427,59570.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,507196.0,66.8265,0.897,0.794,0.704,0.64,0.597,0.56,0.51637,1310300000000000.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,129428,12,170,-9.0,3,0.24477,0.001,0.24620999999999998,0.001,0.24620999999999998,0.001,0,0,0.026657,-9,-9,-9,-9,60434.0,38.222,31.4768,28.4233,60441.5,0.018,-1.03172,0.30551,0.13902,0.0334212,23.292,0.051476999999999995,8.65373e-06,4.10291e-07,0.00266057,-9.241820000000001e-08,-8.953459999999999e-09,8,19.5301,0.0122678,70,1572340889,107,1,0.24620999999999998,0,0.0,40.462,59570.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45260.0,62.3727,0.816,0.722,0.64,0.582,0.543,0.509,0.24620999999999998,116000000000000.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,341897,12,170,-9.0,3,0.5605600000000001,0.001,0.5623600000000001,0.001,0.5623600000000001,0.001,0,0,0.0313353,-9,-9,-9,-9,59703.0,9.05837,6.1941,5.88564,59688.6,2.684,2.5549,2.17778,0.084939,0.0852622,25.1425,0.083957,1.5739400000000001e-06,1.21708e-07,0.0694121,-1.89335e-07,-4.55562e-09,12,23.3406,0.024969400000000003,70,-1541647220,111,1,0.5623600000000001,0,0.0,42.5661,59570.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,132791.0,76.2433,0.612,0.541,0.48,0.436,0.407,0.382,0.5623600000000001,155010000000000.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,162879,12,111,-9.0,3,0.35067,0.001,0.35014,0.001,0.35014,0.00168,0,300,0.0226438,-9,-9,-9,-9,60611.1,150.048,128.529,119.802,60612.3,0.067,-0.124097,0.05707430000000001,-0.07354680000000001,0.019014700000000002,21.6044,0.0219702,4.09479e-05,8.28593e-07,-7.28397e-05,-1.29934e-09,-1.27105e-08,40,10.7967,1.0,11,0,97,1,0.35014,0,-175.077,41.3459,60612.3,-99.0,-9.0,-99.0,-9.0,3.3631300000000004e-05,21.8181,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.163677,-0.059889099999999994,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,250976,12,111,-9.0,3,0.60937,0.001,0.60731,0.001,0.60731,0.0019,0,300,0.0184642,-9,-9,-9,-9,59839.1,48.5405,35.1452,27.2835,59840.4,0.453,0.10953,0.21318,-0.036927800000000004,0.0283594,23.3233,0.025608600000000002,8.40805e-06,1.9831600000000001e-07,-5.1146e-05,-6.29478e-09,-3.8791300000000004e-09,40,16.928,0.99949,11,0,32,1,0.60731,0,409.26599999999996,42.7737,59840.6,-99.0,-9.0,-99.0,-9.0,7.63404e-06,23.4281,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.14133900000000002,-0.00011844899999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,332853,12,111,-9.0,3,0.57026,0.001,0.57035,0.001,0.57035,0.00186,0,300,0.0183372,-9,-9,-9,-9,60603.1,53.7666,46.2008,33.2607,60601.2,0.048,0.75271,0.22596,0.20963,0.029077999999999996,23.4457,0.0273399,7.51117e-06,1.89139e-07,0.00094375,-1.2251700000000001e-08,-4.33895e-09,28,19.4033,0.88523,11,0,132,1,0.57035,0,-213.31400000000002,42.6055,60601.0,-99.0,-9.0,-99.0,-9.0,6.59572e-06,23.5868,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.57855,0.13785,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,175634,12,111,-9.0,3,0.69485,0.001,0.69345,0.001,0.69345,0.00197,0,300,0.00856182,-9,-9,-9,-9,60624.1,20.689,19.0279,15.024,60639.9,0.007,0.021987700000000002,0.7184699999999999,-0.0126019,0.0525057,23.3696,0.17021,8.05647e-06,1.26299e-06,0.0192826,-8.879009999999999e-07,-3.38889e-08,4,9.1301,0.0579286,11,0,10,1,0.69345,0,61.2645,43.1237,60640.4,-99.0,-9.0,-99.0,-9.0,6.16716e-06,23.6598,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.20517,-0.0226522,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,161455,12,111,-9.0,3,1.22547,0.2578,1.22224,0.2578,1.22224,0.25781,0,300,0.0105296,-9,-9,-9,-9,60549.2,11.5122,10.0056,4.391859999999999,60542.9,1.28,-0.531575,0.745,-0.13146,0.0573992,24.8745,0.0884603,2.0146400000000004e-06,1.6414300000000002e-07,0.00774938,-3.69874e-08,6.11943e-09,46,52.0517,0.25014000000000003,11,0,46,1,1.22224,0,484.596,44.6425,60545.2,-99.0,-9.0,-99.0,-9.0,2.02485e-06,24.869,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.5814699999999999,-0.10551700000000001,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,280812,12,111,-9.0,3,0.77432,0.0621,0.77469,0.0621,0.77469,0.06212,0,300,0.0185352,-9,-9,-9,-9,60493.3,19.2935,12.2573,11.744,60488.9,3.263,-0.8245120000000001,0.92106,0.1475,0.054914599999999994,24.0777,0.0669086,4.19686e-06,2.58632e-07,-0.020800700000000002,1.12788e-07,-7.2595600000000005e-09,28,24.8501,0.686,11,0,17,1,0.77469,0,-332.723,43.4163,60482.4,-99.0,-9.0,-99.0,-9.0,3.79836e-06,24.186,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.23435,0.0991905,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,82942,12,111,-9.0,3,0.5614100000000001,0.001,0.56329,0.001,0.56329,0.00186,0,300,0.03345580000000001,-9,-9,-9,-9,59957.3,46.9054,42.6212,31.0938,59956.4,0.289,0.0712031,0.2039,0.00976287,0.0299382,23.2087,0.0290124,9.34327e-06,2.49665e-07,0.0008885039999999999,-1.70962e-08,-5.59527e-09,36,31.6517,0.67551,11,0,73,1,0.56329,0,-24.0036,42.5703,59955.9,-99.0,-9.0,-99.0,-9.0,9.08172e-06,23.2396,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.4947,0.033402,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,153021,12,111,-9.0,3,1.19212,0.065,1.19123,0.065,1.19123,0.06504,0,300,0.012535,-9,-9,-9,-9,59933.1,7.8846,6.28132,3.5812800000000005,59926.2,1.96,1.08229,1.3355,-0.0216055,0.0832429,25.5971,0.10529000000000001,1.03553e-06,1.00417e-07,0.0457502,-4.0846599999999993e-08,4.35205e-09,29,18.0235,0.94379,11,0,123,1,1.19123,0,-6.31522,44.5712,59922.3,-99.0,-9.0,-99.0,-9.0,1.1650299999999998e-06,25.4692,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.8102520000000001,0.0482332,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,95035,12,111,-9.0,3,0.83301,0.0168,0.8327100000000001,0.0168,0.8327100000000001,0.0169,0,300,0.0112422,-9,-9,-9,-9,60606.1,31.8667,29.0055,22.5237,60602.5,0.39,1.10961,0.29932,-0.00352063,0.0289468,23.975,0.0262053,4.61296e-06,1.1133800000000001e-07,0.0011366,-1.32381e-08,-5.59703e-10,32,25.5946,0.78125,11,0,66,1,0.8327100000000001,0,-316.997,43.61,60602.5,-99.0,-9.0,-99.0,-9.0,4.62573e-06,23.972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.9710799999999999,-0.0441968,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
