z,mu,muerr
0.94268,43.9678,0.1566
0.94278,44.0824,0.2477
0.94302,43.8002,0.2173
0.94351,43.9222,0.1756
0.94364,43.9968,0.1661
0.9437,44.2499,0.3862
0.94407,43.8711,0.3717
0.94443,43.9912,0.1921
0.94458,44.2223,0.4439
0.94459,43.9974,0.1633
0.94515,44.2368,0.2322
0.94521,44.0657,0.1756
0.94553,43.8045,0.1696
0.94573,43.9141,0.2571
0.9458,44.2689,0.24
0.94588,44.0183,0.1788
0.9461,43.6094,0.1923
0.94645,43.4936,0.1852
0.94657,43.7691,0.2099
0.94663,43.9051,0.1936
0.94692,44.0929,0.17
0.94694,43.8376,0.1662
0.94712,43.9204,0.2087
0.94716,43.8719,0.2297
0.94762,43.9499,0.2164
0.94796,43.4285,0.2043
0.94822,43.8378,0.1489
0.94843,43.9531,0.1793
0.94869,43.7063,0.2491
0.94896,43.4435,0.143
0.94921,42.9958,0.3671
0.94943,43.6779,0.1957
0.94961,44.0746,0.1596
0.94978,44.1172,0.2085
0.95016,44.0134,0.2124
0.95073,44.0215,0.1567
0.95082,43.764,0.1598
0.95106,43.938,0.1906
0.95115,43.735,0.3253
0.9512,43.9735,0.2478
0.95123,43.8684,0.177
0.95134,43.8634,0.1635
0.9514,44.3124,0.2449
0.95215,43.9368,0.2205
0.95221,43.7908,0.1607
0.95233,43.7609,0.1511
0.9524,43.8053,0.2062
0.95268,43.7547,0.245
0.95269,44.2976,0.2561
0.95311,44.0752,0.1838
0.95431,44.1529,0.2173
0.95463,43.8813,0.1651
0.95469,44.0062,0.2997
0.95501,44.6054,0.2521
0.95555,44.0986,0.255
0.95567,43.9706,0.2407
0.95569,43.7057,0.2591
0.9557,43.8068,0.2049
0.95585,43.9334,0.2511
0.95587,44.1351,0.1724
0.95611,43.6555,0.3018
0.95635,43.6819,0.1528
0.95655,44.4756,0.4106
0.95663,44.5242,0.2293
0.95681,43.9899,0.2221
0.95691,43.6397,0.2958
0.95695,43.762,0.1704
0.95698,44.2193,0.1686
0.9570000000000001,44.1429,0.1985
0.95702,44.0269,0.1605
0.95748,43.8706,0.2611
0.95755,43.8036,0.3183
0.95759,43.9892,0.3337
0.95779,44.1866,0.2231
0.95786,43.8366,0.1682
0.95986,44.0151,0.1683
0.95999,44.0161,0.2209
0.96008,43.6965,0.1674
0.96043,43.9879,0.1654
0.96049,43.671,0.1694
0.96074,44.1027,0.1918
0.96119,43.5259,0.3642
0.96153,43.9205,0.2201
0.96239,43.9699,0.1765
0.9625,44.187,0.1903
0.96274,44.056,0.1627
0.96299,43.6806,0.3008
0.9634,43.9044,0.1942
0.96352,43.8709,0.177
0.96381,44.2141,0.1738
0.96403,44.2767,0.1632
0.96473,44.3249,0.4415
0.96479,44.0605,0.2028
0.96497,44.1837,0.3451
0.9651,43.7018,0.214
0.9654,43.9832,0.1665
0.96558,43.885,0.3127
0.96605,44.0519,0.1651
0.96623,44.1021,0.244
0.9668,43.8832,0.2176
0.96692,44.2017,0.2197
0.96705,43.9272,0.1589
0.96712,43.9017,0.185
0.96725,44.1759,0.2968
0.96748,44.3147,0.2033
0.96761,44.2057,0.1612
0.96795,44.011,0.2152
0.96816,44.008,0.1684
0.96828,43.6783,0.1704
0.9686,43.8895,0.3226
0.96903,44.1557,0.1482
0.9694,43.6683,0.2487
0.96941,44.1217,0.1553
0.96959,43.6688,0.161
0.96997,44.0958,0.2063
0.97025,43.7655,0.3715
0.9703,43.9322,0.1588
0.97036,44.0562,0.1934
0.97039,44.6739,0.4545
0.97046,44.5377,0.2171
0.97051,44.0587,0.1775
0.97065,44.1531,0.2
0.97075,44.2349,0.3376
0.9712,44.0282,0.2337
0.97214,43.9973,0.2441
0.97218,43.9216,0.1989
0.97226,43.8791,0.1823
0.9723,44.1411,0.2184
0.97234,43.7895,0.2134
0.97239,43.897,0.2001
0.97252,43.8489,0.1276
0.97259,44.0504,0.1821
0.97328,44.17,0.2223
0.97355,43.8849,0.1676
0.97391,44.1142,0.3097
0.97458,43.9305,0.2197
0.97479,44.037,0.234
0.97521,44.1093,0.1564
0.97547,44.0706,0.2492
0.97549,44.0448,0.1586
0.97552,44.3016,0.1953
0.97554,43.9586,0.2249
0.9756,44.001,0.1698
0.97574,43.6044,0.1966
0.97577,43.8544,0.1981
0.97606,43.689,0.1918
0.97612,43.9658,0.2244
0.9764,43.9869,0.2251
0.97654,44.2649,0.1937
0.97666,43.9231,0.1809
0.97705,43.918,0.1749
0.97708,44.128,0.2058
0.97709,43.7786,0.1881
0.97711,44.0744,0.1748
0.97718,44.1067,0.1963
0.97761,43.8966,0.2812
0.97762,44.085,0.1643
0.97791,44.3714,0.2213
0.97822,44.126,0.1737
0.97832,44.1357,0.1912
0.97883,44.3188,0.2364
0.97908,43.8952,0.1639
0.97909,44.0653,0.1959
0.97945,43.8724,0.1738
0.97963,44.0306,0.2379
0.97999,44.0551,0.202
0.98001,44.1711,0.1946
0.98034,44.2124,0.1981
0.98058,44.3081,0.3045
0.98172,44.0725,0.2159
0.98193,43.845,0.1912
0.98224,44.0705,0.1582
0.98267,43.6665,0.1828
0.9828,44.1965,0.1987
0.98308,43.8176,0.1982
0.98326,43.9404,0.1491
0.9833,43.8017,0.2313
0.98361,44.0917,0.197
0.98407,43.8393,0.2966
0.98416,44.0687,0.2015
0.98426,43.9006,0.2116
0.98464,43.953,0.2299
0.98481,44.1291,0.1711
0.98514,44.0568,0.168
0.98536,43.9149,0.317
0.98545,43.9117,0.2154
0.98551,44.0468,0.1949
0.98558,43.8654,0.2036
0.98577,44.8113,0.3994
0.986,43.5187,0.4302
0.98606,44.8802,0.3608
0.98612,44.696,0.2682
0.98621,44.0455,0.1631
0.9866,44.3529,0.2256
0.98664,44.3864,0.2276
0.98715,44.1462,0.1807
0.98718,43.9175,0.3019
0.98741,44.0161,0.1955
0.98783,44.1478,0.1932
0.98786,44.2262,0.3186
0.98787,43.8147,0.2135
0.98823,44.2482,0.1627
0.98863,44.0232,0.2098
0.98908,44.2039,0.2582
0.98954,43.7664,0.2383
0.98961,44.1973,0.1602
0.98966,44.0377,0.2757
0.98992,44.1817,0.2183
0.99001,44.2809,0.2119
0.9901,43.7647,0.2294
0.99038,44.0845,0.2639
0.99117,43.9419,0.1666
0.99118,43.9242,0.1691
0.99174,44.1102,0.2428
0.99257,44.2626,0.1642
0.9926,44.53,0.2832
0.99292,44.1091,0.347
0.99293,43.8789,0.1797
0.993,44.0067,0.2364
0.99329,44.317,0.2532
0.99359,44.1322,0.2114
0.99379,44.2173,0.1809
0.99398,44.0231,0.1757
0.99401,43.8382,0.159
0.99402,44.2274,0.2462
0.99404,44.0315,0.2345
0.99453,44.2789,0.301
0.99454,44.2585,0.1895
0.99457,43.9177,0.2172
0.99475,44.1956,0.251
0.99488,43.9814,0.2131
0.9949,43.9376,0.1596
0.99493,43.6446,0.3569
0.99505,44.055,0.1576
0.9954,44.1702,0.2117
0.99544,43.7586,0.2607
0.99565,43.9459,0.2061
0.99581,44.0814,0.2401
0.99594,44.0313,0.2331
0.99615,44.3435,0.1317
0.99625,43.7052,0.3566
0.99636,43.9436,0.1851
0.99652,44.1828,0.2503
0.99711,44.1532,0.3291
0.99719,44.3815,0.2118
0.99737,44.31,0.1712
0.99796,44.1467,0.2179
0.99803,44.3202,0.1635
0.99813,44.0673,0.3432
0.99853,44.0514,0.3343
0.99854,44.172,0.345
0.99871,44.3414,0.2415
0.99874,44.4764,0.2096
0.99887,44.0563,0.1767
0.99932,43.8477,0.213
0.99982,44.3193,0.4354
1.0003,44.2982,0.1657
1.00104,44.186,0.2408
1.00106,43.9341,0.5061
1.00114,44.1446,0.2255
1.00128,44.013,0.1871
1.00142,43.7839,0.4898
1.0014299999999998,43.9852,0.2102
1.00158,43.995,0.1971
1.00168,44.0117,0.1732
1.00177,44.3557,0.3329
1.00214,44.2567,0.2439
1.00216,44.0762,0.1645
1.0027,43.8942,0.1666
1.00303,44.2036,0.2009
1.00308,44.5529,0.1601
1.00407,44.0588,0.1813
1.00419,44.075,0.2123
1.00433,43.5658,0.4506
1.0044,44.0884,0.1775
1.00447,44.1583,0.1785
1.00465,44.8826,0.454
1.0052,44.2542,0.2191
1.00532,44.1973,0.2644
1.0054299999999998,44.5463,0.2158
1.00577,44.185,0.1842
1.00578,44.3602,0.2927
1.00634,44.35,0.2871
1.00645,43.9075,0.2216
1.00672,43.6147,0.2253
1.00675,44.582,0.4505
1.00676,44.2335,0.1738
1.00682,44.3494,0.2426
1.00686,44.5239,0.2547
1.00693,43.7454,0.2548
1.00696,44.4439,0.2608
1.00703,44.0831,0.2432
1.00737,44.272,0.2279
1.00801,43.6156,0.3135
1.00824,44.3919,0.2081
1.00857,44.1223,0.2776
1.0087,43.7295,0.2239
1.00893,44.2129,0.2791
1.00909,43.8656,0.2505
1.0091,44.2803,0.181
1.00925,43.9827,0.2036
1.0095299999999998,44.0828,0.405
1.0104,43.5654,0.3758
1.01042,44.1218,0.2461
1.01044,43.9409,0.3007
1.01085,44.9426,0.5303
1.0112,44.233,0.4572
1.01124,43.7096,0.2553
1.01147,44.1594,0.2994
1.01163,44.189,0.2878
1.01166,44.347,0.4383
1.01278,43.8557,0.4135
1.01286,44.0385,0.3071
1.01288,43.7875,0.213
1.01307,44.1803,0.3371
1.01348,44.561,0.4631
1.01349,44.4314,0.2521
1.01362,43.9556,0.2117
1.0137200000000002,44.152,0.2895
1.01379,44.0231,0.3523
1.01386,44.804,0.2667
1.01406,44.3242,0.361
1.01416,44.0224,0.2585
1.01437,44.3511,0.3033
1.01443,43.6531,0.5633
1.01444,44.1127,0.2151
1.01514,44.4784,0.4123
1.01526,44.2168,0.2893
1.01538,43.9253,0.4361
1.01547,44.3871,0.2436
1.01643,44.1496,0.2865
1.01719,44.0899,0.2421
1.01744,44.2551,0.2189
1.01749,44.2401,0.8729
1.01845,44.0512,0.3375
1.01921,44.9031,0.2708
1.01924,43.8087,0.2435
1.01927,43.2034,0.3934
1.01944,44.5168,0.2504
1.01954,44.5337,0.3135
1.0198,43.8829,0.4029
1.0201,44.3669,0.3324
1.02034,43.8457,0.2307
1.02046,44.278,0.3222
1.02079,44.074,0.3131
1.02089,44.6608,0.3657
1.02131,44.026,0.4104
1.02146,43.8528,0.2402
1.02152,44.1758,0.2346
1.0215299999999998,43.9276,0.2319
1.0222,44.0737,0.2247
1.02246,44.0509,0.2637
1.0231,43.89,0.2982
1.02327,44.5029,0.2728
1.02328,43.9901,0.2286
1.02335,44.2273,0.311
1.02345,44.1904,0.3266
1.02346,44.0339,0.3415
1.02347,43.9069,0.2559
1.02349,44.5643,0.4064
1.0243799999999998,44.5079,0.2769
1.02446,44.4087,0.2537
1.02461,44.0986,0.2552
1.02508,44.5521,0.3781
1.0251,44.1738,0.2999
1.0253,43.6918,0.3416
1.02537,43.9863,0.3069
1.02541,44.1261,0.4065
1.02558,44.5589,0.3101
1.0264799999999998,44.5912,0.4668
1.02674,44.4397,0.3694
1.0269700000000002,44.0152,0.3304
1.02707,44.328,0.276
1.028,44.5957,0.2558
1.02801,43.8651,0.2729
1.02842,44.3286,0.2789
1.02852,44.3501,0.3781
1.02871,44.315,0.142
1.02882,44.2463,0.3007
1.02894,44.0407,0.2643
1.02913,44.5165,0.3311
1.02936,44.3441,0.2502
1.0295,44.3646,0.3634
1.02989,44.0229,0.3137
1.02996,44.1313,0.2034
1.02997,44.4279,0.2568
1.03017,44.3328,0.4062
1.03039,43.7384,0.2727
1.03046,44.1561,0.2479
1.031,43.5655,0.3281
1.03121,43.9494,0.2952
1.03128,43.9046,0.3493
1.0313,44.1832,0.2717
1.03146,43.9665,0.3328
1.03155,43.9703,0.2185
1.03161,44.6238,0.2765
1.03175,43.7621,0.2737
1.03179,44.1745,0.1926
1.0321,44.0442,0.2213
1.03249,44.5927,0.2351
1.03322,44.5119,0.4991
1.03323,44.5515,0.2948
1.03337,44.4345,0.2561
1.03349,44.0223,0.3124
1.03364,44.2304,0.2895
1.03376,44.0274,0.2543
1.03404,44.0985,0.2449
1.03407,44.8117,0.3013
1.03445,44.2487,0.2232
1.03462,43.8804,0.2892
1.0349,44.3128,0.4235
1.03496,44.0743,0.2852
1.03499,44.2762,0.2405
1.03516,44.1456,0.2139
1.03524,44.1962,0.3577
1.03557,44.033,0.2725
1.03654,44.022,0.2549
1.03701,43.9154,0.2422
1.03706,43.9958,0.2699
1.03708,43.8582,0.2988
1.03715,44.3281,0.3235
1.03731,44.1171,0.2715
1.03738,44.1242,0.2884
1.03741,44.1924,0.3169
1.0381,44.2054,0.3916
1.0381200000000002,43.5073,0.4192
1.03839,44.28,0.4046
1.03849,44.0615,0.3156
1.03854,44.5711,0.2794
1.03919,44.1878,0.2774
1.03927,44.1503,0.2943
1.03974,43.861,0.2325
1.03981,44.4985,0.2282
1.04,44.0444,0.3964
1.04045,44.095,0.3703
1.04065,44.5756,0.3024
1.04152,44.0555,0.3082
1.04209,44.8611,0.4488
1.04236,44.171,0.242
1.04264,44.1926,0.2844
1.04379,44.3459,0.2825
1.04383,44.2811,0.2276
1.04451,44.134,0.2864
1.0445799999999998,44.0309,0.3617
1.04471,43.994,0.4565
1.0451700000000002,44.3988,0.2078
1.0454,44.2556,0.2117
1.04545,44.3797,0.3409
1.0457299999999998,44.1564,0.3037
1.04581,44.3659,0.296
1.04607,43.8096,0.3948
1.04611,44.3296,0.2812
1.04669,44.7158,0.4332
1.04685,44.713,0.329
1.04722,44.1209,0.2499
1.0482,43.618,0.4191
1.04823,44.5635,0.2454
1.0483,43.9061,0.2198
1.04846,44.165,0.2576
1.04862,44.8292,0.5515
1.04908,43.8917,0.223
1.05023,44.2721,0.2832
1.05027,44.4521,0.2788
1.05032,44.4308,0.3727
1.05059,44.4483,0.2819
1.0507,44.186,0.3511
1.05079,44.6048,0.3481
1.05145,44.52,0.2555
1.05158,44.5366,0.3774
1.05159,44.4774,0.2695
1.0516,43.9281,0.2893
1.05245,44.1478,0.1967
1.05265,44.159,0.27
1.05274,44.8951,2.7181
1.05298,44.2321,0.5625
1.05304,44.1958,0.2924
1.05325,44.339,0.4747
1.05339,44.1548,0.2215
1.05346,44.425,0.2907
1.05372,44.3934,0.232
1.05378,44.1044,0.253
1.05384,44.2869,0.2644
1.05394,43.9957,0.4916
1.05417,44.246,0.2754
1.0542200000000002,44.2412,0.2457
1.05446,44.4733,0.3326
1.05462,44.1249,0.261
1.05481,44.5457,0.2715
1.05501,44.1463,0.4216
1.05521,44.592,0.2667
1.05557,44.253,0.2735
1.05574,44.3675,0.4517
1.05596,44.4767,0.2204
1.05601,44.6082,0.3344
1.05628,44.0006,0.4236
1.05656,44.5807,0.3996
1.05686,44.307,0.357
1.057,44.3431,0.4418
1.05738,44.4136,0.2615
1.05759,44.2485,0.2298
1.05761,44.4466,0.4075
1.05805,44.0947,0.3384
1.05819,44.3297,0.3712
1.05821,43.8753,0.2218
1.05924,44.0147,0.331
1.05926,44.7184,0.3982
1.05943,44.6764,0.3274
1.05981,44.5739,0.2383
1.06004,44.3938,0.3024
1.06021,44.0753,0.2754
1.0604,44.1856,0.3109
1.06046,43.7422,0.2525
1.06062,44.6883,0.4118
1.06081,44.2154,0.2264
1.06083,44.4361,0.2931
1.06108,44.7209,0.4444
1.06142,44.4209,0.2947
1.06201,44.1699,0.3039
1.06223,44.7066,0.2812
1.06261,44.2305,0.3269
1.06275,44.4099,0.2682
1.06305,44.2525,0.3178
1.0632700000000002,44.6023,0.2196
1.06344,44.1465,0.5286
1.06377,44.5019,0.2135
1.0638,43.7888,0.3272
1.06455,43.5708,2.7402
1.06509,43.9526,0.2261
1.0658299999999998,44.1364,0.3572
1.06608,44.0466,0.2915
1.06647,44.5495,0.4391
1.06721,44.0588,0.2897
1.06746,43.777,0.249
1.06748,44.4599,0.2831
1.06806,44.4565,0.4132
1.06845,44.7429,0.3606
1.06909,44.0595,0.3075
1.06932,44.0986,0.3294
1.07052,44.2603,0.2841
1.0709,44.2896,0.2989
1.07107,44.3361,0.2608
1.0713,43.9064,0.2216
1.07169,44.3291,0.3127
1.07184,44.7166,0.345
1.0723,45.0927,0.3301
1.07235,43.9272,0.2702
1.07269,44.4276,0.333
1.07331,43.853,0.5645
1.07376,44.3925,0.3149
1.07469,44.106,0.2333
1.07477,43.9803,0.3125
1.07536,44.3939,0.3211
1.07555,44.6135,0.3591
1.07558,44.1787,0.3927
1.07581,44.397,0.2866
1.07582,44.3202,0.2601
1.07584,44.3819,0.2698
1.07586,44.4516,0.2174
1.07662,43.9247,0.2863
1.07712,44.5836,0.3356
1.07785,44.9226,0.3247
1.07817,44.7413,0.3098
1.07851,44.0138,0.2403
1.07909,44.2347,0.4429
1.07963,44.0126,0.2718
1.07975,44.269,0.5064
1.07988,44.3295,0.2625
1.07989,43.979,0.2956
1.0802,44.0902,0.2988
1.081,44.3468,0.2631
1.08162,44.5369,0.2773
1.08181,44.1777,0.4464
1.08191,44.2963,0.403
1.08192,43.9244,0.2985
1.08214,43.8926,0.2057
1.0823200000000002,44.6066,0.2793
1.0828799999999998,44.259,0.2589
1.08291,44.6583,0.2444
1.08325,44.7033,0.3604
1.08368,44.2384,0.2233
1.08401,44.5149,0.2369
1.08418,44.4422,0.2827
1.08489,44.0469,0.4916
1.08556,44.3306,0.3546
1.08573,44.4031,0.2588
1.08591,43.9554,0.2332
1.0862,44.9727,0.5813
1.08623,44.37,0.3319
1.08626,44.4771,0.2871
1.08678,44.1076,0.2566
1.08691,44.375,0.2765
1.08712,44.3019,0.4275
1.08718,44.3666,0.3063
1.08754,44.2352,0.2653
1.08785,44.1967,0.2986
1.08901,44.2854,0.3194
1.0890799999999998,43.97,0.4414
1.08948,44.4798,0.1873
1.08966,44.2004,0.3287
1.0897,44.0992,0.2427
1.08985,44.5805,0.259
1.09,44.3801,0.347
1.09009,44.6633,0.2644
1.0903,44.602,0.3135
1.09048,44.0715,0.5562
1.09062,44.8178,0.3499
1.09083,44.4396,0.3478
1.09115,44.2525,0.2606
1.09136,44.4497,0.2591
1.09151,44.3598,0.3133
1.09168,44.0942,0.2904
1.09169,44.3022,0.2746
1.0917,43.93,0.2663
1.0923,44.1172,0.3247
1.09235,44.3991,0.3149
1.0924200000000002,44.5267,0.5126
1.09247,44.171,0.2329
1.0926,44.4515,0.4914
1.09266,45.0106,0.5782
1.09271,44.7625,0.3459
1.09285,44.2007,0.3998
1.09352,43.9704,0.3071
1.09356,43.9566,0.2127
1.09396,44.2508,0.2815
1.09445,44.623,0.348
1.09468,44.5282,0.325
1.09527,44.8622,0.3069
1.09529,44.4584,0.2609
1.09538,44.3069,0.4276
1.09578,44.0942,0.3499
1.0959,44.9616,0.523
1.09617,44.5672,0.2113
1.0963,44.3278,0.318
1.09637,44.4625,0.3323
1.09678,43.6271,0.3493
1.09685,44.6684,0.316
1.09726,44.6244,0.5034
1.09765,45.0914,0.3802
1.09797,44.0797,0.4083
1.09864,44.2966,0.3259
1.0993,44.7954,0.3822
1.09939,44.6585,0.3982
1.09951,44.186,0.3619
1.0998,44.4227,0.277
1.0999,44.3214,0.3285
1.10036,44.5306,1.3231
1.10048,44.5757,0.3437
1.10078,44.9394,0.3071
1.10088,44.8856,0.408
1.1009,44.6934,0.2439
1.10188,44.7177,0.442
1.10202,44.4048,0.3412
1.10251,44.0008,0.3135
1.10286,44.3772,0.3205
1.1036700000000002,44.7608,0.3269
1.10385,44.5858,0.2635
1.10392,44.4924,0.247
1.104,44.4079,0.239
1.10409,44.7139,0.3332
1.10434,44.5189,0.2929
1.10445,43.7533,0.2476
1.10496,44.2459,0.2896
1.10576,44.8083,0.2704
1.10586,44.3528,0.2476
1.10608,43.7688,0.3198
1.10609,44.4659,0.2407
1.10615,43.8704,0.2554
1.10666,44.3639,0.2952
1.10697,44.2975,0.2934
1.10761,45.248,0.3078
1.1087,43.7374,0.2543
1.10873,44.9409,0.3351
1.10893,44.5428,0.5083
1.10939,44.1107,0.358
1.10966,44.1385,0.235
1.10986,44.2982,0.3169
1.10994,44.0354,0.2709
1.11024,44.1273,0.6675
1.11101,44.7078,0.2416
1.11131,44.3298,0.334
1.11141,43.8981,0.2634
1.11184,44.4492,0.2287
1.11209,44.3416,0.3638
1.11221,45.232,0.5332
1.11235,44.3132,0.2392
1.11248,44.0178,0.276
1.11351,44.7292,0.3618
1.11437,44.4273,0.345
1.11457,44.8022,0.4831
1.11511,44.2433,0.3312
1.11525,44.2334,0.3447
1.11526,44.4276,0.26
1.11582,44.3362,0.2622
1.11605,44.4571,0.3096
1.11656,43.9744,0.3947
1.1167200000000002,44.6703,0.3173
1.11682,44.8577,0.3742
1.11697,44.4946,0.2778
1.11721,45.0738,0.3157
1.11744,44.7188,0.3184
1.11766,43.9333,0.394
1.11824,43.9882,0.3213
1.11853,44.1881,0.3893
1.11888,44.2945,0.2503
1.11927,44.3256,0.2643
1.11929,44.5653,0.2836
1.11988,44.7947,0.4036
1.12022,44.3667,0.4391
1.12025,44.5214,0.3766
1.12036,44.2463,0.298
1.12042,44.3458,0.2646
1.12087,43.5419,0.451
1.12119,43.7735,0.3091
1.12136,44.2096,0.2938
1.12178,44.682,0.2548
1.12247,44.7593,0.3021
1.1226200000000002,44.2366,0.3192
1.12267,44.4608,0.2339
1.12303,44.2604,0.2884
1.1235,44.1814,0.2658
1.12354,44.6172,0.4465
1.12381,44.699,0.2557
1.1246200000000002,44.6431,0.4774
1.12478,44.2842,0.4508
1.12507,44.378,0.3006
1.1253,44.5974,0.2181
1.1261,44.8887,0.32
1.12617,44.3613,0.2508
1.1262,44.1948,0.3541
1.1262299999999998,44.2985,0.2667
1.12627,44.8254,0.3814
1.12701,44.4805,0.3091
1.12703,44.0739,0.2901
1.12705,44.2003,0.2765
1.12755,44.4891,0.2878
1.12806,44.301,0.2529
1.12832,44.4115,0.3581
1.12848,44.3022,0.3295
1.12875,44.4842,0.2572
1.12921,45.0399,0.3706
1.12925,43.5378,0.5073
1.13005,44.9558,0.3858
1.13008,44.4919,0.2635
1.13042,44.6592,0.5157
1.1304299999999998,44.6892,0.2515
1.13048,44.6748,0.2129
1.13051,44.3387,0.3013
1.13063,44.4541,0.2821
1.13064,44.7294,0.3926
1.13088,44.4674,0.3367
1.13132,44.8453,0.3774
1.13173,44.2163,0.4165
1.13285,44.2819,0.2989
1.13295,44.6952,0.3197
1.13316,44.5292,0.294
1.13434,44.717,0.3963
1.13458,44.2401,0.254
1.13471,44.6506,0.3689
1.1354799999999998,44.1396,0.2399
1.13552,44.4841,0.4401
1.13574,44.5372,0.432
1.13579,44.6476,0.2575
1.13583,44.5295,0.265
1.13595,43.8301,0.2497
1.13611,44.2852,0.2624
1.13676,44.3254,0.3632
1.13732,44.1342,0.2682
1.13735,44.4362,0.2929
1.13793,44.0396,0.3759
1.13805,44.8764,0.3255
1.1381,44.0244,0.2445
1.13921,44.9394,0.4354
1.13934,44.5021,0.2723
1.13974,44.6338,0.3378
1.13985,44.4571,0.253
1.13988,44.6067,0.3508
1.14019,44.1131,0.2821
1.14101,43.8719,0.2638
1.1413,44.7906,0.3335
1.14131,44.5313,0.3529
1.14175,44.3513,0.2903
1.14221,44.6264,0.4694
1.14265,44.5534,0.3188
1.14353,44.9308,0.3237
1.14357,43.7856,0.2755
1.1436,44.3566,0.3284
1.14367,44.4559,0.4242
1.14393,45.0812,0.4836
1.14438,44.6447,0.3062
1.14456,43.9846,0.2877
1.14469,44.1441,0.4235
1.14534,44.4918,0.3228
1.14543,44.4239,0.2893
1.14603,44.0573,0.2388
1.14627,44.7181,0.268
1.14668,45.0575,0.4232
1.14693,44.7569,0.3156
1.14706,44.4213,0.2807
1.14813,44.0352,0.4075
1.1491,45.1371,0.2988
1.14932,44.5837,0.413
1.14933,44.5181,0.2897
1.1494,44.1201,0.2879
1.14959,44.6368,0.3447
1.14972,44.4518,0.2348
1.14992,44.2857,0.2805
1.15006,44.8758,0.3363
1.1501,44.4744,0.3242
1.15058,44.3482,0.3681
1.15097,44.0008,0.2974
1.15161,44.3583,0.29
1.15316,44.5025,0.2501
1.15417,44.6223,0.3453
1.1542,45.2789,0.3685
1.15445,44.7299,0.375
1.15484,44.7129,0.3439
1.15491,43.9729,0.2552
1.1549200000000002,44.1503,0.2589
1.15495,44.1155,0.3424
1.15619,44.5741,0.2952
1.1567,44.9529,0.3637
1.15691,44.705,0.3422
1.15694,44.3916,0.3277
1.15747,44.3438,0.2569
1.1579700000000002,44.6485,0.3714
1.15906,44.3048,0.316
1.15963,44.8032,0.308
1.16176,44.8086,0.3266
1.16267,44.1193,0.3731
1.16271,44.7456,0.2847
1.16277,44.1996,0.383
1.16282,44.2325,0.3657
1.16297,44.2283,0.3934
1.16332,44.3196,0.256
1.1634,44.4919,0.2956
1.16343,44.5846,0.2756
1.16421,45.6663,0.4688
1.16428,44.5922,0.3651
1.1643,44.7028,0.2848
1.16432,45.0797,0.3442
1.1645,44.4047,0.2779
1.16472,44.4975,0.2932
1.16514,44.5093,0.3893
1.16549,44.118,0.2918
1.16562,44.0765,0.2649
1.16563,44.6161,0.2207
1.16596,44.7176,0.3273
1.16629,44.4151,0.2494
1.16732,44.4027,0.4088
1.16733,44.7522,0.4489
1.16738,44.1482,0.3044
1.16819,44.0532,0.2745
1.1683,45.0662,0.3142
1.16939,44.3102,0.2884
1.1706,43.6496,0.3621
1.17072,44.368,0.3191
1.1709200000000002,44.5326,0.2761
1.17096,44.3091,0.2875
1.1713,44.5856,0.2827
1.17137,45.253,0.3583
1.1715,44.4088,0.2089
1.17152,44.2407,0.2745
1.1717799999999998,44.7459,0.2959
1.17182,44.3677,0.3505
1.17218,44.5412,0.3088
1.17244,44.3111,0.2197
1.17297,44.1456,0.3704
1.17351,44.3871,0.2694
1.1736,44.1004,0.2767
1.17365,44.624,0.3191
1.17427,44.8243,0.3152
1.17438,44.2909,0.3134
1.17456,44.3766,0.2352
1.1766,44.286,0.3302
1.17729,44.5484,0.2842
1.1781700000000002,44.7613,0.326
1.1785,44.3983,0.3128
1.17892,45.0521,0.4142
1.17933,44.3063,0.3099
1.17993,44.6577,0.2691
1.18201,44.3914,0.3905
1.1823,44.1405,0.3531
1.18279,44.9407,0.3305
1.18336,44.078,0.2921
1.18431,44.8842,0.3475
1.18439,43.9267,0.3609
1.18489,44.5809,0.3794
1.18567,44.5352,0.3298
1.18571,44.5593,0.3578
1.18579,44.3572,0.3528
1.18591,44.6616,0.2581
1.1860700000000002,44.4851,0.3766
1.18615,44.5266,0.4036
1.18629,44.5651,0.4706
1.18636,45.2227,0.3458
1.18734,43.8362,0.3322
1.18751,45.0381,0.3595
1.18793,44.302,0.2626
1.18832,44.2691,0.3061
1.18867,44.103,0.2447
1.18927,44.7311,0.2495
1.18973,44.6492,0.439
1.18996,44.9616,0.362
1.19089,45.0834,0.3721
1.19101,44.7635,0.3656
1.1913,44.4073,0.3488
1.19166,44.8494,0.2596
1.19168,44.9075,0.2108
1.1919,44.7665,0.3735
1.1921700000000002,44.829,0.2962
1.1934,44.6375,0.3008
1.19411,44.1132,0.2894
1.19443,44.8075,0.2741
1.19452,45.0897,0.2855
1.1948,45.1356,0.4035
1.19537,44.869,0.2588
1.19565,44.5914,0.3377
1.19626,44.5287,0.3807
1.19674,44.2966,0.3403
1.19699,44.2654,0.3309
1.19719,44.6351,0.406
1.19735,45.1603,0.4083
1.1977,44.8457,0.3918
1.19861,44.1257,0.3592
1.19913,44.3722,0.2763
1.2,45.1261,0.286
1.20026,44.6548,0.3041
1.20076,44.2923,0.3428
1.20145,44.5667,0.2704
1.20151,44.7794,0.3104
1.20153,44.7291,0.3787
1.20238,44.6363,0.3531
1.20265,44.0192,0.3447
1.20389,44.5618,0.3577
1.20446,44.6794,0.365
1.20585,45.1709,0.4523
