id,redshift,type,code,orig_sample,queryable,code_zenodo
8568401,0.583,II,12,test,True,42
10192878,0.183,II,12,test,True,42
110900440,0.66,II,12,test,True,42
74390778,0.35,II,2,test,True,42
58833380,0.14400000000000002,II,12,test,True,42
28915034,0.34700000000000003,II,12,test,True,42
28067531,0.113,II,12,test,True,42
129067032,0.039,II,12,test,True,42
77167932,0.133,II,12,test,True,42
78098329,0.601,II,2,test,True,42
3790367,0.722,II,12,test,True,42
15997580,0.371,II,12,test,True,42
112701613,0.8370000000000001,II,2,test,True,42
39418964,0.429,II,2,test,True,42
74980145,0.16699999999999998,II,2,test,True,42
67361942,0.648,II,12,test,True,42
12098885,0.605,II,2,test,True,42
92197239,0.275,II,12,test,True,42
22413843,0.17800000000000002,II,12,test,True,42
116435810,0.838,II,2,test,True,42
118278173,0.331,II,12,test,True,42
2199866,0.429,II,2,test,True,42
88180333,0.58,II,12,test,True,42
125141399,0.29100000000000004,II,12,test,True,42
10644082,0.487,II,2,test,True,42
7824375,0.31,II,12,test,True,42
10596945,0.737,II,2,test,True,42
8935222,0.469,II,12,test,True,42
111568626,0.208,II,12,test,True,42
24474387,0.174,II,2,test,True,42
31429035,0.099,II,2,test,True,42
121573373,0.63,II,2,test,True,42
29732345,0.34,II,2,test,True,42
10812348,0.529,II,2,test,True,42
44099380,0.325,II,12,test,True,42
46081186,0.608,II,2,test,True,42
49748721,0.835,II,2,test,True,42
64949583,0.394,II,12,test,True,42
89008769,0.392,II,2,test,True,42
1661492,0.518,II,2,test,True,42
69558362,0.639,II,12,test,True,42
113860097,0.341,II,12,test,True,42
55365760,0.154,II,12,test,True,42
106344616,0.229,II,12,test,True,42
105026488,0.287,II,2,test,True,42
54942532,0.083,II,2,test,True,42
23036781,0.28300000000000003,II,12,test,True,42
63503645,0.573,II,12,test,True,42
72794448,0.155,II,2,test,True,42
115667095,0.221,II,12,test,True,42
129204003,0.491,II,2,test,True,42
31342948,0.399,II,12,test,True,42
122176473,0.684,II,14,test,True,42
116132853,0.14,II,12,test,True,42
76587014,0.624,II,12,test,True,42
30192644,0.386,II,2,test,True,42
45323840,0.462,II,12,test,True,42
43773445,0.297,II,2,test,True,42
49695463,0.345,II,12,test,True,42
85627303,0.173,II,12,test,True,42
129434509,0.217,II,12,test,True,42
67400688,0.136,II,12,test,True,42
16057616,0.3,II,12,test,True,42
64084669,0.546,II,2,test,True,42
8750894,0.121,II,12,test,True,42
71011700,0.32,II,12,test,True,42
88038686,0.71,II,2,test,True,42
88851372,0.34,II,12,test,True,42
88971435,0.272,II,2,test,True,42
127649550,0.207,II,2,test,True,42
41626027,0.7140000000000001,II,2,test,True,42
81326190,0.511,II,12,test,True,42
4273279,0.73,II,12,test,True,42
19703622,0.321,II,12,test,True,42
60675959,0.723,II,12,test,True,42
16885880,0.456,II,12,test,True,42
34147982,0.604,II,2,test,True,42
123231647,0.32,II,2,test,True,42
98333461,0.333,II,12,test,True,42
42259167,0.218,II,12,test,True,42
19747308,0.565,II,2,test,True,42
58284915,0.59,II,2,test,True,42
69977255,0.265,II,2,test,True,42
24038494,0.433,II,12,test,True,42
104912147,0.209,II,2,test,True,42
78173217,0.159,II,12,test,True,42
7717671,0.598,II,12,test,True,42
96863472,0.466,II,12,test,True,42
276562,0.757,II,2,test,True,42
70165406,0.435,II,12,test,True,42
85716391,0.475,II,12,test,True,42
63005877,0.229,II,12,test,True,42
47204227,0.17600000000000002,II,2,test,True,42
40567071,0.287,II,2,test,True,42
84176896,0.635,II,2,test,True,42
120527334,1.072,II,2,test,True,42
54648649,0.428,II,12,test,True,42
97728501,0.415,II,12,test,True,42
20144306,0.374,II,12,test,True,42
86832021,0.316,II,12,test,True,42
57469343,0.461,II,12,test,True,42
86951795,0.8109999999999999,II,2,test,True,42
34360435,0.161,II,2,test,True,42
83653004,0.264,II,12,test,True,42
7856073,0.461,II,2,test,True,42
38799602,0.209,II,2,test,True,42
54907271,0.5589999999999999,II,12,test,True,42
26244900,0.389,II,12,test,True,42
113783093,0.195,II,14,test,True,42
12110642,0.06,II,2,test,True,42
91364615,0.433,II,12,test,True,42
26638651,0.211,II,12,test,True,42
106118207,0.345,II,12,test,True,42
46780431,0.329,II,12,test,True,42
97932600,0.136,II,12,test,True,42
41930014,0.467,II,14,test,True,42
76960746,0.229,II,12,test,True,42
94198077,0.609,II,2,test,True,42
109850586,0.754,II,12,test,True,42
69938453,0.847,II,2,test,True,42
6822661,0.295,II,2,test,True,42
27265541,0.445,II,12,test,True,42
126645899,0.262,II,12,test,True,42
87960163,0.215,II,12,test,True,42
108189698,0.768,II,12,test,True,42
81833585,0.65,II,12,test,True,42
130140582,0.309,II,2,test,True,42
113997099,0.7020000000000001,II,12,test,True,42
54395015,0.387,II,2,test,True,42
28948172,0.537,II,12,test,True,42
95760530,0.498,II,12,test,True,42
75032404,0.364,II,12,test,True,42
31664844,0.134,II,2,test,True,42
63746240,0.195,II,12,test,True,42
85895309,0.267,II,2,test,True,42
33040348,0.638,II,12,test,True,42
103502593,0.532,II,2,test,True,42
117081141,0.282,II,12,test,True,42
64075961,0.235,II,12,test,True,42
107068002,0.124,II,2,test,True,42
72934241,0.158,II,12,test,True,42
92843955,0.24,II,2,test,True,42
29488020,0.982,II,12,test,True,42
45857721,0.49,II,12,test,True,42
51661087,0.418,II,2,test,True,42
22966383,0.354,II,2,test,True,42
14859770,0.325,II,12,test,True,42
7042279,0.156,II,2,test,True,42
2271779,0.254,II,2,test,True,42
5005038,0.166,II,12,test,True,42
69198540,0.601,II,2,test,True,42
9852904,0.461,II,2,test,True,42
26732563,0.374,II,12,test,True,42
58130097,0.501,II,12,test,True,42
26979932,0.361,II,12,test,True,42
35056540,0.622,II,12,test,True,42
4964239,1.038,II,2,test,True,42
24426485,0.266,II,12,test,True,42
10265448,0.238,II,12,test,True,42
90157621,0.722,II,2,test,True,42
15953334,1.037,II,14,test,True,42
115211624,0.13699999999999998,II,2,test,True,42
38307059,0.34700000000000003,II,12,test,True,42
53684861,0.378,II,2,test,True,42
265526,0.959,II,14,test,True,42
37827455,0.513,II,2,test,True,42
70452770,0.3720000000000001,II,14,test,True,42
32061356,0.4,II,2,test,True,42
47835824,0.29100000000000004,II,12,test,True,42
122047067,0.475,II,12,test,True,42
123534155,0.272,II,14,test,True,42
1164281,0.371,II,14,test,True,42
93699375,0.395,II,12,test,True,42
34720861,0.17800000000000002,II,2,test,True,42
18222559,0.66,II,12,test,True,42
77761750,0.121,II,2,test,True,42
33324222,0.514,II,14,test,True,42
91545419,0.5429999999999999,II,2,test,True,42
37542767,0.856,II,2,test,True,42
75748823,0.53,II,12,test,True,42
68715791,0.174,II,12,test,True,42
47425120,0.297,II,12,test,True,42
77437174,0.096,II,12,test,True,42
10949841,0.586,II,2,test,True,42
23528340,0.451,II,14,test,True,42
51974113,0.361,II,2,test,True,42
108076396,0.585,II,12,test,True,42
18358702,0.491,II,12,test,True,42
58332067,0.389,II,12,test,True,42
117867457,0.341,II,2,test,True,42
90496067,0.238,II,14,test,True,42
67195697,0.54,II,12,test,True,42
21605780,0.308,II,12,test,True,42
7071950,0.147,II,2,test,True,42
108093563,0.371,II,2,test,True,42
33302397,0.684,II,12,test,True,42
45654644,0.195,II,2,test,True,42
50505784,0.196,II,12,test,True,42
70096186,0.499,II,12,test,True,42
99788501,0.601,II,12,test,True,42
114309426,0.391,II,2,test,True,42
59291671,0.261,II,12,test,True,42
13752279,0.603,II,12,test,True,42
67624569,0.287,II,2,test,True,42
116753999,0.396,II,12,test,True,42
78697607,0.518,II,12,test,True,42
34768194,0.438,II,12,test,True,42
66326820,0.532,II,12,test,True,42
28863727,0.335,II,12,test,True,42
63852801,0.269,II,12,test,True,42
128292790,0.8240000000000001,II,12,test,True,42
55353943,1.27,II,2,test,True,42
124992379,0.19,II,12,test,True,42
91445108,0.191,II,12,test,True,42
116695185,0.077,II,14,test,True,42
10912788,0.5770000000000001,II,2,test,True,42
8541140,0.736,II,12,test,True,42
46340643,0.493,II,2,test,True,42
29257514,0.214,II,12,test,True,42
12313472,0.521,II,12,test,True,42
111204932,0.393,II,12,test,True,42
84300345,0.448,II,12,test,True,42
104480822,0.417,II,2,test,True,42
49052858,0.37,II,2,test,True,42
87931685,0.345,II,12,test,True,42
12995887,0.353,II,2,test,True,42
125482442,0.932,II,2,test,True,42
30227423,0.475,II,2,test,True,42
19671720,0.23,II,12,test,True,42
94299027,0.434,II,12,test,True,42
22542744,0.21,II,2,test,True,42
36860086,0.67,II,2,test,True,42
25019808,0.5660000000000001,II,2,test,True,42
126083783,0.695,II,2,test,True,42
23028479,0.248,II,2,test,True,42
47295700,0.691,II,2,test,True,42
122434666,0.725,II,14,test,True,42
2859104,0.953,II,12,test,True,42
95368159,0.588,II,14,test,True,42
55363001,0.32,II,12,test,True,42
109006424,0.197,II,12,test,True,42
52360638,0.251,II,2,test,True,42
12652172,0.8759999999999999,II,2,test,True,42
115311391,0.7170000000000001,II,2,test,True,42
73685389,0.25,II,12,test,True,42
89853396,0.5670000000000001,II,12,test,True,42
21741534,0.13,II,2,test,True,42
16017588,0.27,II,12,test,True,42
61657133,0.21600000000000005,II,12,test,True,42
90112348,0.578,II,2,test,True,42
12839378,0.716,II,2,test,True,42
102911195,1.054,II,14,test,True,42
33084574,0.303,II,12,test,True,42
46932826,0.121,II,2,test,True,42
63370053,0.29100000000000004,II,2,test,True,42
9389254,0.6409999999999999,II,2,test,True,42
127591790,0.198,II,12,test,True,42
83701178,0.624,II,2,test,True,42
25638689,0.278,II,12,test,True,42
46496902,0.7240000000000001,II,2,test,True,42
23148759,0.232,II,12,test,True,42
104248651,0.8690000000000001,II,12,test,True,42
72795298,0.545,II,2,test,True,42
108861312,0.672,II,12,test,True,42
112468892,0.728,II,2,test,True,42
69978607,0.392,II,12,test,True,42
122736901,0.194,II,12,test,True,42
92916038,0.527,II,12,test,True,42
90020802,0.271,II,12,test,True,42
28027768,0.047,II,12,test,True,42
59734501,0.213,II,12,test,True,42
1466860,0.672,II,12,test,True,42
23206831,0.111,II,2,test,True,42
81039533,0.833,II,12,test,True,42
45735283,0.952,II,14,test,True,42
9629326,0.317,II,14,test,True,42
59448062,0.463,II,12,test,True,42
51323693,0.383,II,12,test,True,42
114561511,0.147,II,12,test,True,42
56999842,0.45,II,12,test,True,42
18487392,0.27,II,12,test,True,42
121604798,0.339,II,12,test,True,42
21228702,0.648,II,12,test,True,42
26581189,0.304,II,12,test,True,42
106309527,0.092,II,2,test,True,42
50939901,0.247,II,2,test,True,42
21233499,0.508,II,12,test,True,42
107607105,0.131,II,12,test,True,42
115700923,0.151,II,2,test,True,42
2867743,0.448,II,2,test,True,42
103276650,0.308,II,12,test,True,42
116734651,0.398,II,12,test,True,42
114032428,0.333,II,12,test,True,42
125970121,0.21,II,2,test,True,42
118145620,0.392,II,2,test,True,42
92352791,0.675,II,12,test,True,42
22801965,0.473,II,2,test,True,42
31082272,0.6990000000000001,II,12,test,True,42
41764043,0.213,II,2,test,True,42
29238883,0.259,II,2,test,True,42
93054029,0.472,II,12,test,True,42
4734638,0.27,II,12,test,True,42
81738800,0.298,II,2,test,True,42
54655159,0.337,II,12,test,True,42
50183309,0.503,II,12,test,True,42
3557673,0.736,II,12,test,True,42
120767791,0.155,II,12,test,True,42
23797246,0.225,II,12,test,True,42
64810374,0.449,II,12,test,True,42
54084054,0.266,II,2,test,True,42
33612014,0.392,II,12,test,True,42
58427696,0.302,II,14,test,True,42
67029360,0.11,II,2,test,True,42
24948420,0.237,II,2,test,True,42
8304648,0.271,II,2,test,True,42
27189035,0.285,II,12,test,True,42
81902066,0.458,II,12,test,True,42
129957384,0.298,II,2,test,True,42
94240930,0.295,II,12,test,True,42
49195449,0.35100000000000003,II,12,test,True,42
91958781,0.483,II,2,test,True,42
29872109,0.417,II,12,test,True,42
42222121,0.552,II,12,test,True,42
46357042,0.409,II,12,test,True,42
127488013,0.388,II,2,test,True,42
52504393,0.6629999999999999,II,12,test,True,42
34511161,0.879,II,2,test,True,42
31590289,0.495,II,2,test,True,42
97927660,0.171,II,2,test,True,42
88056649,0.363,II,12,test,True,42
127733927,0.491,II,12,test,True,42
12142337,0.4270000000000001,II,12,test,True,42
80563077,0.379,II,12,test,True,42
88506840,0.539,II,2,test,True,42
106466303,0.35,II,12,test,True,42
70254951,0.477,II,12,test,True,42
84902512,0.302,II,2,test,True,42
120333890,1.3219999999999998,II,14,test,True,42
10001440,0.17600000000000002,II,2,test,True,42
126175981,0.264,II,12,test,True,42
33330931,0.433,II,12,test,True,42
50540162,0.35200000000000004,II,12,test,True,42
54254487,0.319,II,2,test,True,42
10183419,0.565,II,2,test,True,42
49876170,0.8420000000000001,II,2,test,True,42
48519646,0.3670000000000001,II,12,test,True,42
85117737,0.562,II,12,test,True,42
72842872,0.509,II,2,test,True,42
89845689,0.327,II,12,test,True,42
5924404,0.254,II,12,test,True,42
91051537,0.202,II,2,test,True,42
124577071,0.249,II,12,test,True,42
83448838,0.062,II,2,test,True,42
108393937,0.253,II,2,test,True,42
62991911,0.327,II,12,test,True,42
71968582,0.309,II,12,test,True,42
188047,0.406,II,12,test,True,42
102788302,0.344,II,2,test,True,42
98113284,0.388,II,12,test,True,42
96166738,0.194,II,2,test,True,42
44697843,0.275,II,2,test,True,42
85743677,0.338,II,2,test,True,42
2102066,0.331,II,12,test,True,42
61498166,0.244,II,12,test,True,42
50270925,0.377,II,12,test,True,42
81477355,0.434,II,2,test,True,42
50023516,0.106,II,12,test,True,42
86642802,0.493,II,14,test,True,42
99975969,0.32299999999999995,II,2,test,True,42
51787838,0.213,II,2,test,True,42
8880478,0.141,II,12,test,True,42
8305971,0.486,II,2,test,True,42
42514799,0.344,II,12,test,True,42
37341522,0.174,II,12,test,True,42
128536898,0.121,II,12,test,True,42
73869441,0.345,II,12,test,True,42
56795211,0.665,II,12,test,True,42
7462984,0.8009999999999999,II,2,test,True,42
118494160,0.637,II,2,test,True,42
86110020,0.2,II,12,test,True,42
68862232,0.757,II,2,test,True,42
17414385,0.19,II,12,test,True,42
121972305,0.095,II,2,test,True,42
63396601,0.698,II,2,test,True,42
116720127,0.856,II,12,test,True,42
119717188,0.272,II,12,test,True,42
98612977,0.363,II,12,test,True,42
77487061,0.29100000000000004,II,2,test,True,42
98164487,0.135,II,14,test,True,42
91147841,0.318,II,12,test,True,42
107000156,0.447,II,12,test,True,42
32509628,0.108,II,12,test,True,42
20397087,0.303,II,2,test,True,42
48277738,0.494,II,12,test,True,42
64955659,0.211,II,12,test,True,42
83634139,0.332,II,12,test,True,42
107512911,0.21600000000000005,II,2,test,True,42
90006987,0.13699999999999998,II,12,test,True,42
23325061,0.269,II,12,test,True,42
127111587,0.409,II,12,test,True,42
63030246,0.139,II,12,test,True,42
94333206,0.6920000000000001,II,2,test,True,42
38107995,0.191,II,2,test,True,42
65559199,0.6579999999999999,II,14,test,True,42
129556960,0.274,II,2,test,True,42
11155942,0.275,II,12,test,True,42
96526426,0.251,II,2,test,True,42
16870010,0.6679999999999999,II,2,test,True,42
52653161,0.38,II,14,test,True,42
107037847,0.534,II,12,test,True,42
119464358,0.445,II,2,test,True,42
81502075,0.391,II,12,test,True,42
78983330,0.516,II,14,test,True,42
58240527,0.066,II,12,test,True,42
306079,1.11,II,12,test,True,42
85392604,0.156,II,2,test,True,42
12126737,0.401,II,12,test,True,42
114405848,0.214,II,2,test,True,42
79590135,0.606,II,12,test,True,42
49322603,0.388,II,2,test,True,42
121388172,0.524,II,2,test,True,42
46689248,0.161,II,12,test,True,42
26389738,0.253,II,2,test,True,42
51980338,0.5379999999999999,II,12,test,True,42
64260845,0.392,II,12,test,True,42
79017,0.469,II,2,test,True,42
18418398,0.168,II,12,test,True,42
120618795,0.5870000000000001,II,12,test,True,42
14077495,0.7340000000000001,II,2,test,True,42
20181203,0.799,II,14,test,True,42
96404269,0.34,II,2,test,True,42
75485273,0.304,II,12,test,True,42
118721402,0.2,II,2,test,True,42
115877633,0.271,II,2,test,True,42
97867510,0.229,II,2,test,True,42
18906926,0.5589999999999999,II,2,test,True,42
10214588,0.782,II,12,test,True,42
102999094,0.448,II,12,test,True,42
56471510,0.359,II,12,test,True,42
12283573,0.555,II,12,test,True,42
18236250,1.017,II,2,test,True,42
86926618,0.23,II,12,test,True,42
89208634,0.515,II,12,test,True,42
104229499,0.207,II,12,test,True,42
61332359,0.236,II,12,test,True,42
97550260,0.36,II,12,test,True,42
3679270,0.256,II,14,test,True,42
87228467,0.337,II,12,test,True,42
28508491,0.278,II,14,test,True,42
82984166,0.784,II,12,test,True,42
25674621,0.339,II,2,test,True,42
73723203,1.582,II,14,test,True,42
32796096,0.81,II,12,test,True,42
67302276,0.19,II,2,test,True,42
80036627,0.434,II,12,test,True,42
129909975,0.233,II,2,test,True,42
118017245,0.8170000000000001,II,12,test,True,42
99576308,0.267,II,2,test,True,42
40498566,0.43,II,2,test,True,42
113520284,0.43,II,2,test,True,42
103995668,0.39,II,12,test,True,42
2016861,0.408,II,12,test,True,42
108101219,0.417,II,12,test,True,42
121106333,0.219,II,12,test,True,42
52665262,0.493,II,12,test,True,42
83608447,0.415,II,14,test,True,42
59398297,0.779,II,2,test,True,42
92426633,0.093,II,2,test,True,42
89535948,0.269,II,12,test,True,42
93206130,0.267,II,12,test,True,42
35726671,0.747,II,2,test,True,42
128112273,0.537,II,2,test,True,42
91985504,0.8420000000000001,II,14,test,True,42
108140682,1.267,II,2,test,True,42
127191189,0.733,II,2,test,True,42
38910865,0.6459999999999999,II,2,test,True,42
2861134,0.7509999999999999,II,12,test,True,42
20501647,0.679,II,12,test,True,42
42723011,0.32,II,12,test,True,42
6728764,0.277,II,2,test,True,42
106008504,0.282,II,12,test,True,42
31620142,0.313,II,12,test,True,42
58004630,0.108,II,2,test,True,42
77067914,0.353,II,12,test,True,42
13236767,0.276,II,12,test,True,42
25210105,0.711,II,12,test,True,42
16171683,0.229,II,12,test,True,42
45068430,0.6890000000000001,II,2,test,True,42
105961141,0.34600000000000003,II,2,test,True,42
77133952,0.476,II,12,test,True,42
96217212,0.222,II,12,test,True,42
52696135,0.084,II,12,test,True,42
57388034,0.19,II,12,test,True,42
128702503,0.329,II,12,test,True,42
187347,0.177,II,2,test,True,42
49514914,0.39,II,12,test,True,42
49106070,0.194,II,12,test,True,42
105518646,1.136,II,14,test,True,42
103160452,0.588,II,12,test,True,42
66959294,0.298,II,12,test,True,42
107477670,0.462,II,12,test,True,42
72457084,0.54,II,12,test,True,42
107753608,0.392,II,12,test,True,42
105190431,0.606,II,2,test,True,42
234106,0.755,II,2,test,True,42
20434872,0.228,II,2,test,True,42
93606010,0.311,II,2,test,True,42
53355990,0.501,II,12,test,True,42
91488130,0.621,II,2,test,True,42
16763606,0.365,II,2,test,True,42
76256172,0.471,II,2,test,True,42
73966296,0.22,II,2,test,True,42
98651916,0.433,II,12,test,True,42
106228471,0.5589999999999999,II,12,test,True,42
17166120,0.396,II,12,test,True,42
50738858,0.628,II,12,test,True,42
69721149,0.391,II,12,test,True,42
64024147,0.447,II,12,test,True,42
110163133,0.514,II,2,test,True,42
101977599,0.22,II,12,test,True,42
66618397,0.14400000000000002,II,2,test,True,42
79398716,0.454,II,12,test,True,42
55025523,0.807,II,2,test,True,42
113684549,0.355,II,2,test,True,42
32386038,1.42,II,14,test,True,42
126593236,0.526,II,2,test,True,42
64337354,0.107,II,12,test,True,42
84745020,0.349,II,12,test,True,42
23026558,0.703,II,2,test,True,42
77824951,0.481,II,12,test,True,42
9102419,0.604,II,2,test,True,42
22536731,0.5710000000000001,II,12,test,True,42
58543884,0.342,II,12,test,True,42
12549342,0.649,II,12,test,True,42
97086172,0.605,II,12,test,True,42
106077499,0.226,II,12,test,True,42
127872466,0.255,II,2,test,True,42
55916510,0.453,II,12,test,True,42
77142108,0.68,II,2,test,True,42
76741586,0.393,II,2,test,True,42
43186326,0.506,II,12,test,True,42
37529574,0.625,II,2,test,True,42
61084875,0.16699999999999998,II,12,test,True,42
120947037,0.15,II,12,test,True,42
93465898,0.609,II,2,test,True,42
12822040,0.303,II,2,test,True,42
24003577,0.6459999999999999,II,2,test,True,42
108200022,0.268,II,14,test,True,42
82209645,0.406,II,12,test,True,42
106479700,0.611,II,12,test,True,42
17914890,0.212,II,12,test,True,42
11717721,0.318,II,2,test,True,42
27057564,0.099,II,12,test,True,42
114434561,0.332,II,12,test,True,42
63122210,0.449,II,12,test,True,42
87203352,0.083,II,12,test,True,42
22847452,0.267,II,12,test,True,42
32839050,0.228,II,2,test,True,42
19938201,0.487,II,2,test,True,42
40037821,0.195,II,2,test,True,42
112165524,0.171,II,12,test,True,42
21832389,0.188,II,12,test,True,42
76260886,0.133,II,12,test,True,42
119612609,0.414,II,12,test,True,42
117654913,0.056,II,12,test,True,42
106899000,0.831,II,2,test,True,42
5152059,0.42,II,2,test,True,42
112137226,0.096,II,12,test,True,42
10808786,0.8859999999999999,II,12,test,True,42
97866719,0.14,II,2,test,True,42
38261287,0.22,II,12,test,True,42
103641383,0.845,II,12,test,True,42
102761751,0.316,II,12,test,True,42
68179872,0.098,II,2,test,True,42
76344341,0.233,II,12,test,True,42
8674845,0.645,II,12,test,True,42
60581594,0.373,II,2,test,True,42
99380984,0.314,II,12,test,True,42
128529604,0.262,II,12,test,True,42
109146945,0.317,II,2,test,True,42
22945381,0.338,II,12,test,True,42
12273232,0.481,II,12,test,True,42
29800577,0.396,II,2,test,True,42
47778358,0.748,II,12,test,True,42
36498763,0.179,II,12,test,True,42
95837375,0.39,II,12,test,True,42
18555823,0.6709999999999999,II,12,test,True,42
99361495,0.32,II,2,test,True,42
41069224,0.331,II,12,test,True,42
54465829,0.573,II,12,test,True,42
53969043,0.277,II,12,test,True,42
52577165,0.134,II,12,test,True,42
30798540,0.5770000000000001,II,2,test,True,42
1892639,0.155,II,2,test,True,42
53597211,0.414,II,12,test,True,42
124403582,0.159,II,12,test,True,42
71940845,0.425,II,12,test,True,42
103832456,0.183,II,2,test,True,42
52739878,0.29100000000000004,II,12,test,True,42
125096484,0.334,II,12,test,True,42
13500496,0.7929999999999999,II,12,test,True,42
12226601,0.77,II,2,test,True,42
52170667,0.205,II,2,test,True,42
76840376,0.468,II,12,test,True,42
36227446,0.205,II,2,test,True,42
27588884,0.248,II,2,test,True,42
21936258,0.361,II,12,test,True,42
66465745,0.5479999999999999,II,2,test,True,42
26671142,0.691,II,12,test,True,42
86479881,0.6409999999999999,II,12,test,True,42
65337206,0.299,II,2,test,True,42
30079618,0.575,II,12,test,True,42
34769057,0.308,II,12,test,True,42
82421646,0.523,II,12,test,True,42
173273,1.046,II,12,test,True,42
76802968,0.234,II,2,test,True,42
79668210,0.557,II,12,test,True,42
87076859,0.462,II,12,test,True,42
111442410,0.213,II,12,test,True,42
51753492,0.545,II,12,test,True,42
28363024,0.434,II,12,test,True,42
68187383,0.609,II,2,test,True,42
23730069,0.273,II,2,test,True,42
98404048,0.536,II,2,test,True,42
55893192,0.682,II,2,test,True,42
89144323,0.321,II,2,test,True,42
129477093,0.345,II,12,test,True,42
29562432,0.642,II,12,test,True,42
90598596,0.55,II,2,test,True,42
122992848,0.755,II,12,test,True,42
125367509,0.662,II,12,test,True,42
116808092,0.32299999999999995,II,12,test,True,42
12760922,0.516,II,12,test,True,42
51981430,1.381,II,14,test,True,42
25942998,0.268,II,2,test,True,42
80007960,0.37,II,12,test,True,42
109022591,0.233,II,2,test,True,42
117965500,0.563,II,12,test,True,42
102059500,0.301,II,12,test,True,42
23870233,0.4,II,12,test,True,42
34312936,0.324,II,12,test,True,42
10678670,0.45,II,12,test,True,42
79888570,0.344,II,12,test,True,42
106737042,0.16,II,2,test,True,42
18399851,0.214,II,12,test,True,42
127225716,0.262,II,12,test,True,42
97132851,0.116,II,12,test,True,42
9358552,0.134,II,2,test,True,42
48716464,0.29,II,12,test,True,42
57099037,0.125,II,12,test,True,42
113695239,0.3720000000000001,II,2,test,True,42
17281442,0.649,II,12,test,True,42
91456074,0.483,II,12,test,True,42
61599871,0.355,II,12,test,True,42
103715205,0.4320000000000001,II,12,test,True,42
90597315,0.422,II,2,test,True,42
105003836,0.14800000000000002,II,12,test,True,42
123572938,0.315,II,12,test,True,42
27799307,0.7559999999999999,II,12,test,True,42
107919176,0.366,II,12,test,True,42
47202637,0.75,II,12,test,True,42
129727813,0.411,II,12,test,True,42
58041089,0.394,II,12,test,True,42
41372260,0.468,II,12,test,True,42
29692844,0.5379999999999999,II,12,test,True,42
105749227,0.28,II,12,test,True,42
49146523,0.442,II,2,test,True,42
105511169,0.208,II,2,test,True,42
29989960,0.281,II,12,test,True,42
109806505,0.574,II,12,test,True,42
2296778,0.599,II,2,test,True,42
93804637,0.456,II,12,test,True,42
58692292,0.378,II,12,test,True,42
19477846,0.68,II,12,test,True,42
104151516,0.306,II,12,test,True,42
122014927,0.07200000000000001,II,14,test,True,42
86243954,0.7879999999999999,II,12,test,True,42
67109033,0.342,II,2,test,True,42
31274163,0.557,II,12,test,True,42
97566238,0.655,II,12,test,True,42
37957022,0.342,II,12,test,True,42
109133089,0.337,II,2,test,True,42
91118558,0.168,II,14,test,True,42
45429514,0.777,II,12,test,True,42
101108650,1.036,II,14,test,True,42
19124768,0.15,II,2,test,True,42
92648788,0.223,II,12,test,True,42
117917703,0.259,II,2,test,True,42
89430769,0.41,II,12,test,True,42
44458829,0.152,II,12,test,True,42
36150023,0.409,II,12,test,True,42
40294886,0.624,II,14,test,True,42
24660978,0.652,II,2,test,True,42
111152179,0.42,II,12,test,True,42
68109507,0.353,II,12,test,True,42
71897168,0.434,II,2,test,True,42
68224631,0.15,II,2,test,True,42
84557905,0.158,II,2,test,True,42
44325486,0.851,II,12,test,True,42
128640516,0.625,II,2,test,True,42
121196423,0.141,II,12,test,True,42
125553082,0.126,II,12,test,True,42
40856283,0.452,II,2,test,True,42
59821597,0.444,II,12,test,True,42
123354258,0.713,II,12,test,True,42
56807313,0.399,II,12,test,True,42
17215834,0.284,II,12,test,True,42
25666958,0.35200000000000004,II,12,test,True,42
16702932,0.456,II,2,test,True,42
46008526,0.573,II,12,test,True,42
112873300,0.516,II,12,test,True,42
49761973,0.227,II,2,test,True,42
82841205,0.433,II,12,test,True,42
77495238,1.314,II,14,test,True,42
22845983,0.168,II,12,test,True,42
96510756,0.1,II,12,test,True,42
14644969,0.27,II,12,test,True,42
78389872,0.63,II,14,test,True,42
80595166,0.371,II,2,test,True,42
6838966,0.404,II,14,test,True,42
14899943,0.397,II,12,test,True,42
11191767,0.152,II,12,test,True,42
28680728,0.439,II,2,test,True,42
26208730,0.086,II,2,test,True,42
117426237,0.361,II,12,test,True,42
80923406,0.221,II,2,test,True,42
101475286,0.181,II,2,test,True,42
73081251,0.364,II,12,test,True,42
42594898,0.613,II,12,test,True,42
18955092,0.095,II,12,test,True,42
115661883,0.29600000000000004,II,12,test,True,42
41618569,0.107,II,12,test,True,42
3922008,0.6709999999999999,II,12,test,True,42
68851656,0.207,II,2,test,True,42
46434554,0.5429999999999999,II,2,test,True,42
105351234,0.298,II,2,test,True,42
130227501,0.38,II,2,test,True,42
17809682,0.455,II,2,test,True,42
62738669,0.12,II,2,test,True,42
56465952,0.098,II,2,test,True,42
75671367,0.455,II,2,test,True,42
63237296,0.149,II,12,test,True,42
63499275,0.429,II,12,test,True,42
65462916,0.5670000000000001,II,12,test,True,42
3676821,0.307,II,2,test,True,42
46006694,0.359,II,12,test,True,42
60466835,0.539,II,12,test,True,42
119943310,0.89,II,2,test,True,42
107139,0.642,II,12,test,True,42
119041589,0.565,II,12,test,True,42
107792161,0.63,II,2,test,True,42
128469386,0.274,II,2,test,True,42
99436869,0.412,II,2,test,True,42
22204761,0.607,II,2,test,True,42
