z,mu,muerr
0.89392,43.8782,0.1583
0.8942100000000001,43.8927,0.2549
0.89425,44.1106,0.3531
0.89523,43.5274,0.2419
0.89531,43.7141,0.1775
0.8953899999999999,43.5757,0.1592
0.8954,43.6489,0.1631
0.8955200000000001,44.0807,0.2018
0.89594,44.0211,0.1635
0.8963700000000001,45.8978,0.3117
0.89676,43.6067,0.2206
0.8968299999999999,43.5872,0.1874
0.89684,43.6999,0.2244
0.89695,43.6474,0.1558
0.89702,43.9694,0.2432
0.89723,43.6847,0.1745
0.8975,43.8442,0.1645
0.89769,43.9533,0.1702
0.89805,43.9064,0.1952
0.89823,43.8365,0.1848
0.8985299999999999,43.8952,0.2564
0.89855,43.4712,0.1928
0.89869,43.9548,0.2
0.8988,43.8062,0.1528
0.89909,43.8452,0.4673
0.89931,43.6978,0.2502
0.8996,43.6192,0.1856
0.89971,43.9409,0.1788
0.8999222739122676,43.7109,0.1855
0.8999799999999999,43.776,0.1406
0.90049,43.7825,0.1735
0.90054,43.5337,0.2105
0.90099,43.6165,0.2457
0.90107,43.8046,0.1536
0.9012700000000001,43.8832,0.2259
0.90128,43.9334,0.2715
0.9013200000000001,43.8646,0.1574
0.9013604424632252,43.6622,0.1518
0.9017799999999999,43.7868,0.1618
0.9020100000000001,44.0782,0.1981
0.9020299999999999,43.621,0.2308
0.9021299999999999,44.0575,0.1889
0.9022100000000001,43.792,0.1557
0.90223,43.5142,0.2732
0.90256,44.0732,0.2296
0.90275,44.091,0.1828
0.9031799999999999,43.9855,0.1793
0.9032100000000001,43.2438,0.2409
0.9032600000000001,43.2902,0.2476
0.90336,43.6247,0.2115
0.9034200000000001,43.9131,0.1565
0.90346,43.9525,0.2918
0.9036299999999999,43.8531,0.1562
0.9038200000000001,43.9353,0.1576
0.90389,43.7363,0.1451
0.90399,43.7564,0.1896
0.9042399999999999,44.0752,0.1839
0.90428,43.7656,0.1683
0.90461,43.9212,0.1607
0.9046700000000001,43.9994,0.3789
0.9056799999999999,43.9987,0.2395
0.9057200000000001,43.7796,0.1402
0.9057700000000001,43.6607,0.1473
0.9059299999999999,43.4507,0.402
0.9063700000000001,44.1344,0.2394
0.9065200000000001,44.0227,0.1913
0.9066200000000001,43.8069,0.1844
0.9068200000000001,43.778,0.1784
0.90686,44.3514,0.2859
0.90696,43.9121,0.1612
0.9071,43.5973,0.1602
0.90727,44.0198,0.2115
0.9083847362872747,44.0951,0.2087
0.9084200000000001,43.8246,0.2247
0.9089799999999999,43.4562,0.2259
0.9093100000000001,44.0365,0.2123
0.9093200000000001,44.1064,0.3174
0.9098200000000001,43.8585,0.2345
0.9098700000000001,43.7498,0.2647
0.90995,43.662,0.1938
0.91045,43.6992,0.1647
0.9107143195167755,43.747,0.1845
0.91091,43.2229,0.2095
0.9111095503862652,43.7238,0.1573
0.91117,43.67,0.1529
0.9111799999999999,43.5779,0.297
0.91125,43.7448,0.1445
0.9112600000000001,43.7759,0.1413
0.91127,43.6649,0.1722
0.91128,43.7398,0.1863
0.91155,43.6533,0.2476
0.91169,43.7989,0.1809
0.9117200000000001,43.99,0.1751
0.9128700000000001,43.9686,0.1718
0.9129799999999999,43.7951,0.1552
0.91301,43.5034,0.1759
0.9132100000000001,43.54,0.2404
0.9133600000000001,43.7567,0.2506
0.9133899999999999,43.8332,0.1757
0.91361,43.5833,0.2036
0.9144100000000001,43.7559,0.1667
0.9144899999999999,43.1734,0.4004
0.9145,43.5826,0.1844
0.9151799999999999,44.1241,0.2249
0.9163899999999999,44.2031,0.5234
0.91663,43.6629,0.2139
0.9167299999999999,44.0384,0.2275
0.91701,43.463,0.3409
0.91715,44.0371,0.1646
0.91722,43.6912,0.3007
0.9173399999999999,43.7794,0.1632
0.91801,43.8002,0.1522
0.9180200000000001,43.871,0.1948
0.91809,43.6932,0.165
0.9182899999999999,43.617,0.2405
0.9183899999999999,43.807,0.1724
0.91846,43.5637,0.1589
0.91864,43.9863,0.1726
0.9188200000000001,43.9351,0.1741
0.91885,43.8258,0.1849
0.9190299999999999,44.1309,0.1548
0.91945,43.733,0.2017
0.9195399999999999,43.2582,0.1587
0.92004,43.6616,0.2955
0.92053,43.8626,0.2187
0.9205700000000001,43.9987,0.2397
0.9207299999999999,43.8926,0.229
0.92091,43.6775,0.1707
0.92106,43.8339,0.1755
0.92119,44.0936,0.2034
0.9212100000000001,43.9551,0.2072
0.9212299999999999,43.8326,0.1935
0.92256,44.3585,0.2524
0.9226200000000001,43.7614,0.2007
0.92265,44.0635,0.1707
0.92266,43.9657,0.1981
0.92285,43.959,0.2226
0.9229200000000001,43.7753,0.3641
0.9229299999999999,44.5015,0.2385
0.92301,43.7953,0.1881
0.92306,44.0153,0.1636
0.92374,44.1174,0.1853
0.9240200000000001,43.837,0.2117
0.9243399999999999,43.8257,0.1473
0.92456,43.7994,0.216
0.9247,43.7435,0.1486
0.9253600000000001,43.7369,0.1934
0.92543,43.8354,0.1583
0.92599,43.9346,0.2809
0.9263,43.9743,0.1743
0.92753,43.7501,0.1755
0.92775,44.2186,0.2475
0.9277700000000001,43.9623,0.1733
0.9278799999999999,44.1213,0.287
0.92796,43.9082,0.1692
0.9280200000000001,44.1958,0.2074
0.92815,44.3803,0.2516
0.9285200000000001,43.9826,0.2415
0.9290700000000001,43.9458,0.1554
0.92915,43.9431,0.1787
0.9292,43.737,0.2101
0.92943,43.8128,0.505
0.92986,43.9179,0.1671
0.9303600000000001,43.8457,0.2342
0.9305899999999999,44.6205,0.4161
0.93073,44.0215,0.3662
0.9307799999999999,43.46,0.2722
0.93084,43.7577,0.1758
0.9309200000000001,46.0651,0.223
0.9309475482419338,44.1214,0.1652
0.93099,43.629,0.1633
0.9313434715447408,43.703,0.2074
0.93156,44.2995,0.1751
0.93169,43.7656,0.1527
0.93194,43.739,0.1762
0.93214,44.2317,0.2248
0.9321451440600095,43.6349,0.1903
0.9324,43.8321,0.143
0.93305,43.739,0.2421
0.93314,43.6567,0.3282
0.9332299999999999,44.0269,0.1989
0.93324,43.7332,0.1862
0.93337,44.0367,0.1777
0.9338,43.9667,0.1668
0.9338299999999999,43.5231,0.3478
0.9338700000000001,43.9044,0.168
0.9339799999999999,44.0485,0.2345
0.9341200000000001,44.1146,0.1912
0.9341700000000001,43.8864,0.2439
0.93427,43.9663,0.1452
0.93495,44.0553,0.2281
0.9352600000000001,43.7239,0.2005
0.9354100000000001,43.9123,0.205
0.93575,43.9968,0.1894
0.9357700000000001,43.9759,0.1623
0.93586,44.1458,0.1736
0.93626,44.0599,0.1892
0.9363,44.1565,0.1952
0.9364899999999999,43.6658,0.2494
0.93658,44.1733,0.2154
0.9366,44.0744,0.2255
0.9368,43.9852,0.3635
0.93705,44.2399,0.2429
0.93726,43.8581,0.2782
0.93761,44.2802,0.2
0.93765,44.158,0.2134
0.9379,43.6383,0.2323
0.93796,43.9714,0.221
0.9381200000000001,44.2284,0.1707
0.93816,43.9267,0.1604
0.9383600000000001,43.7588,0.2538
0.93853,44.068,0.2705
0.9385899999999999,43.8409,0.2621
0.9387200000000001,44.0093,0.2746
0.93879,43.6885,0.2235
0.93889,43.9928,0.253
0.9392299999999999,44.0231,0.231
0.9400200000000001,43.9396,0.3144
0.9401200000000001,44.0212,0.262
0.9401299999999999,43.9618,0.1638
0.9402299999999999,43.983,0.2496
0.94039,43.9242,0.1746
0.9404100000000001,44.314,0.1844
0.94053,44.4225,0.2173
0.9409,43.9751,0.1446
0.94158,43.9528,0.2626
0.9415899999999999,43.9644,0.1772
0.94178,43.5469,0.2448
0.94206,44.0209,0.2522
0.9424799999999999,43.9539,0.1644
0.9425100000000001,43.9802,0.1777
0.94365,44.1881,0.2961
0.9437,44.2446,0.3862
0.94406,43.793,0.1946
0.9440700000000001,43.8657,0.3717
0.94465,43.7306,0.1813
0.9448700000000001,44.0707,0.1843
0.9452,43.7568,0.2506
0.94625,43.9995,0.1794
0.94635,43.6989,0.2613
0.94657,43.7638,0.2099
0.94671,44.1074,0.1892
0.94757,44.0436,0.1954
0.94762,43.9445,0.2164
0.94776,44.3449,0.3467
0.9479200000000001,44.0782,0.3665
0.9479299999999999,43.9564,0.3901
0.94796,43.4231,0.2043
0.9482700000000001,43.3203,0.2765
0.9483,44.1001,0.1471
0.9487399999999999,44.2339,0.1974
0.94896,43.4382,0.143
0.94921,42.9904,0.3671
0.9494600000000001,44.3207,0.2278
0.94947,43.7701,0.1778
0.9496399999999999,44.0247,0.1966
0.9500700000000001,43.8587,0.2038
0.9501700000000001,43.9203,0.1852
0.95029,43.3491,0.2836
0.9504799999999999,44.2036,0.2115
0.95106,43.9326,0.1906
0.9512,43.9681,0.2478
0.9514,44.307,0.2449
0.95196,44.1658,0.1617
0.9522,44.0503,0.1463
0.9523799999999999,44.0727,0.1839
0.9527200000000001,43.7742,0.2422
0.95278,43.9041,0.1596
0.9529200000000001,43.4292,0.3591
0.95345,44.1183,0.1615
0.95431,44.1476,0.2173
0.9545299999999999,43.9728,0.1612
0.95463,43.9054,0.2786
0.95501,44.6,0.2521
0.9551200000000001,43.9967,0.1788
0.95545,43.6179,0.2765
0.95555,44.0932,0.255
0.9557200000000001,43.7895,0.2631
0.95635,43.6765,0.1528
0.95663,44.5189,0.2293
0.9567399999999999,44.7381,0.2839
0.95691,43.6344,0.2958
0.95714,44.1364,0.1744
0.95721,43.7905,0.2528
0.9574299999999999,44.1206,0.1781
0.95754,44.0958,0.1774
0.95755,43.7983,0.3183
0.95801,44.2079,0.2034
0.9580200000000001,44.315,0.2697
0.9584299999999999,43.9816,0.2201
0.9593,44.2632,0.2468
0.95935,43.8844,0.191
0.9595,43.9151,0.1654
0.9596100000000001,43.9881,0.1843
0.9597700000000001,43.9296,0.1894
0.95978,43.9312,0.1525
0.9598700000000001,43.7862,0.1956
0.96005,43.7729,0.1716
0.9600799999999999,43.6912,0.1674
0.9608,43.9761,0.209
0.9611799999999999,43.6952,0.1879
0.96119,43.5206,0.3642
0.9614,44.0983,0.1523
0.96145,43.4493,0.2414
0.96168,44.2178,0.3612
0.96209,44.1074,0.1785
0.9625,44.1817,0.1903
0.9626899999999999,44.343,0.2286
0.96299,43.6753,0.3008
0.96321,44.3667,0.2873
0.96325,43.977,0.1653
0.96362,44.4393,0.202
0.96416,43.906,0.2432
0.9641799999999999,44.6054,0.2727
0.96449,43.7835,0.3053
0.9645799999999999,43.9217,0.1486
0.9646299999999999,44.2184,0.2182
0.9646471374637807,44.1401,0.1901
0.9647899999999999,44.0551,0.2028
0.96496,44.0333,0.1658
0.9651,43.6964,0.214
0.9652200000000001,44.0893,0.2281
0.9655799999999999,43.8796,0.3127
0.9657899999999999,43.8466,0.1769
0.96609,43.919,0.1816
0.9661299999999999,43.4236,0.3591
0.9664,44.3068,0.3121
0.9672799999999999,43.9775,0.1625
0.9676100000000001,44.2004,0.1612
0.9677100000000001,43.9922,0.1901
0.9678700000000001,43.893,0.1616
0.96795,44.0057,0.2152
0.96816,44.0026,0.1684
0.96895,44.2404,0.2017
0.96952,44.1776,0.1716
0.9696521589695044,43.4721,0.2173
0.96985,44.0646,0.1802
0.96986,44.6635,0.2739
0.96988,43.8196,0.2069
0.9703,43.8978,0.1725
0.97031,43.8636,0.2568
0.97051,44.0534,0.1775
0.9706,44.062,0.1707
0.97065,44.1478,0.2
0.9709,43.9242,0.1733
0.97164,43.9422,0.3446
0.97214,43.992,0.2441
0.9721799999999999,43.8763,0.1664
0.97224,43.7065,0.2119
0.97226,43.8737,0.1823
0.9723,44.1358,0.2184
0.9723130492972862,43.9163,0.1989
0.97252,43.8435,0.1276
0.97259,44.0451,0.1821
0.97296,43.7666,0.2609
0.97391,44.1089,0.3097
0.97395,43.911,0.1564
0.97398,43.8196,0.169
0.9744200000000001,43.7758,0.2886
0.9747899999999999,44.0316,0.234
0.97488,44.2199,0.4266
0.9750200000000001,43.9975,0.1679
0.97549,44.0394,0.1586
0.97564,43.9808,0.3179
0.9757399999999999,43.5991,0.1966
0.97593,44.3271,0.1848
0.9760200000000001,43.8258,0.5157
0.97606,43.6837,0.1918
0.9761200000000001,43.9604,0.2244
0.9765571754806248,44.069,0.1748
0.97678,43.6889,0.191
0.97698,44.0835,0.2281
0.97711,43.8187,0.2211
0.9771299999999999,43.9157,0.169
0.97721,43.8019,0.2137
0.97762,44.0796,0.1643
0.97765,43.7529,0.2008
0.9783200000000001,44.1303,0.1912
0.9784200000000001,44.3543,0.232
0.97865,44.3702,0.2046
0.97883,44.3135,0.2364
0.979,44.3686,0.4436
0.97924,44.1764,0.176
0.97936,43.9928,0.4418
0.9796299999999999,44.0252,0.2379
0.97972,44.2581,0.2209
0.9799051858836466,43.965,0.1849
0.97996,43.8833,0.2181
0.98034,44.207,0.1981
0.9805799999999999,44.3027,0.3045
0.9806799999999999,44.0563,0.1809
0.98085,43.7552,0.3273
0.9809200000000001,44.2839,0.171
0.98111,44.3091,0.1954
0.9815,43.9954,0.2026
0.98224,44.0651,0.1582
0.98241,44.2228,0.1848
0.98246,44.2605,0.2246
0.9828,44.1912,0.1987
0.9833799999999999,44.4351,0.2272
0.98375,44.4169,0.1885
0.9838770681939144,44.0694,0.2311
0.98395,44.0514,0.223
0.984,43.9361,0.2512
0.98426,43.8952,0.2116
0.9843,43.959,0.167
0.98441,43.8671,0.1907
0.9845200000000001,43.929,0.1838
0.9851031460393653,44.1511,0.2201
0.98514,44.2606,0.2059
0.98536,43.9095,0.317
0.98551,44.0414,0.1949
0.9855700000000001,43.8804,0.1834
0.986,43.5133,0.4302
0.9863700000000001,44.0812,0.1656
0.9864,44.2166,0.2569
0.9866,44.3476,0.2256
0.98715,44.1408,0.1807
0.98718,43.9121,0.3019
0.9873299999999999,43.8144,0.2283
0.98741,44.0108,0.1955
0.9877299999999999,44.307,0.2271
0.9878600000000001,44.2208,0.3186
0.98787,43.8093,0.2135
0.9885799999999999,43.623,0.2478
0.9886299999999999,43.9197,0.1761
0.98924,44.1318,0.2176
0.98939,43.3889,0.3481
0.98951,44.0758,0.1668
0.98962,43.7516,0.2019
0.9898899999999999,43.8623,0.347
0.9900100000000001,44.2756,0.2119
0.9901940253730188,44.2481,0.4237
0.9904799999999999,44.2669,0.2509
0.99136,43.9317,0.3095
0.99169,44.359,0.2046
0.99174,44.1048,0.2428
0.9918,43.9149,0.2045
0.99225,44.0027,0.1799
0.9923,44.1796,0.1787
0.9923299999999999,44.043,0.193
0.9924700000000001,44.0745,0.1884
0.9926799999999999,43.9451,0.1993
0.99271,44.6055,0.2416
0.99275,44.292,0.2466
0.99292,44.1038,0.347
0.99293,44.0275,0.1775
0.99311,44.8248,0.2838
0.99325,44.2052,0.2468
0.99329,44.3117,0.2532
0.9934299999999999,44.0128,0.1769
0.9938,44.5672,0.3967
0.9940100000000001,43.8329,0.159
0.9940399999999999,44.0261,0.2345
0.9943200000000001,44.0922,0.188
0.9945299999999999,44.2735,0.301
0.99454,44.2532,0.1895
0.9945700000000001,43.9123,0.2172
0.99464,44.4445,0.2894
0.99471,44.2257,0.1712
0.99485,44.0258,0.1525
0.9949,43.9322,0.1596
0.9950100000000001,44.289,0.1837
0.99549,44.1963,0.1805
0.9958100000000001,44.0003,0.1887
0.9959399999999999,44.026,0.2331
0.99615,44.3381,0.1317
0.9961899999999999,44.0183,0.1618
0.99625,43.6998,0.3566
0.99629,44.0738,0.2793
0.99636,43.9382,0.1851
0.99697,43.8193,0.2114
0.99711,44.1479,0.3291
0.9976,43.8778,0.1746
0.9976299999999999,44.2306,0.2351
0.99821,44.0178,0.2559
0.99826,44.157,0.1955
0.99849,44.2732,0.1251
0.99871,44.3361,0.2415
0.99874,44.471,0.2096
0.9988799999999999,43.9388,0.2181
0.99898,44.0633,0.1848
0.99931,44.1443,0.174
0.99936,44.0394,0.2895
0.9993700000000001,43.735,0.2033
0.99972,43.639,0.224
0.9999600000000001,44.3195,0.1717
1.0001,44.1655,0.1854
1.0003,44.2929,0.1657
1.00076,44.0661,0.229
1.00111,43.9859,0.2349
1.00128,44.0077,0.1871
1.0015399999999999,44.3695,0.2041
1.00158,43.9897,0.1971
1.0018799999999999,44.2103,0.3247
1.00214,44.2513,0.2439
1.00216,44.0083,0.1965
1.00245,44.0714,0.2522
1.0027,43.8888,0.1666
1.00301,44.081,0.6786
1.00346,44.0748,0.1613
1.00394,44.0529,0.1701
1.0040799999999999,43.9378,0.1523
1.00409,44.2972,0.217
1.00419,44.0697,0.2123
1.0042200000000001,43.712,0.2768
1.0043,44.1908,0.2981
1.0043799999999998,44.1537,0.2656
1.00458,44.2977,0.2297
1.0049299999999999,43.8196,0.2131
1.00508,43.8813,0.2113
1.00518,44.4159,0.1772
1.0052,44.2488,0.2191
1.0053,44.5956,0.3065
1.0054299999999998,44.5409,0.2158
1.0057399999999999,44.0402,0.197
1.00577,44.1796,0.1842
1.00634,44.3446,0.2871
1.00672,44.7515,0.2559
1.00682,44.3441,0.2426
1.00686,44.5185,0.2547
1.0070299999999999,44.0778,0.2432
1.00724,43.9768,0.2543
1.00735,44.2288,0.2076
1.00736,43.9848,0.2729
1.00737,44.2666,0.2279
1.0075399999999999,43.8288,0.2217
1.00777,44.4739,0.3017
1.00787,44.0581,0.1705
1.0081200000000001,44.3091,0.2118
1.00824,44.1887,0.2264
1.0084418916082978,44.3866,0.2081
1.00875,43.7595,0.2228
1.00878,44.322,0.3732
1.00925,43.9774,0.2036
1.00935,43.8968,0.3879
1.0095299999999998,44.0775,0.405
1.01007,44.3389,0.3285
1.01027,43.9694,0.2797
1.01094,44.0543,0.2073
1.0110700000000001,44.2831,0.2969
1.0112,44.2277,0.4572
1.01221,44.3544,0.2807
1.01223,44.0825,0.3155
1.01348,44.5557,0.4631
1.01362,43.9502,0.2117
1.0137200000000002,44.1467,0.2895
1.01373,44.2589,2.4227
1.01406,44.3188,0.361
1.0145,44.8309,0.3694
1.01501,44.1354,0.3761
1.01547,44.3818,0.2436
1.01583,44.0104,0.2145
1.0158699321488711,43.7762,0.2909
1.0160799999999999,44.9027,0.3079
1.01619,44.3871,0.4108
1.01627,43.6921,0.2427
1.01644,43.9699,0.2624
1.01655,43.7711,0.2891
1.01693,44.1654,0.3054
1.01719,44.1425,0.2362
1.0177,43.4927,0.383
1.01811,44.0134,0.479
1.01814,44.082,0.2752
1.0186,43.8589,0.1897
1.01878,43.9063,0.1598
1.01895,44.3777,0.2129
1.0190700000000001,43.9952,0.2452
1.01921,44.8977,0.2708
1.01944,44.5114,0.2504
1.019496235136942,43.8404,0.2307
1.0201,44.3616,0.3324
1.0202200000000001,44.218,0.2876
1.02027,44.5696,0.387
1.0203200000000001,43.912,0.3612
1.02034,44.2254,0.3877
1.0207700000000002,44.1475,0.2881
1.02085,43.4943,0.1959
1.02095,43.6105,0.3901
1.02098,44.0757,0.263
1.02131,44.0207,0.4104
1.0215299999999998,43.9223,0.2319
1.0217399999999999,44.0546,0.234
1.0222,44.0683,0.2247
1.0232700000000001,44.4975,0.2728
1.02328,43.9847,0.2286
1.0233299999999999,44.6133,0.3075
1.02397,43.8199,0.2539
1.02444,44.454,0.3175
1.02446,44.4033,0.2537
1.02461,44.0932,0.2552
1.0251,44.1685,0.2999
1.0253,43.6864,0.3416
1.02558,44.2679,0.2417
1.0264799999999998,44.5859,0.4668
1.0265799999999998,44.9081,0.3837
1.02691,44.5127,0.4055
1.0269700000000002,44.0098,0.3304
1.02864,43.6705,0.3405
1.02898,44.754,0.2564
1.02906,44.3272,0.2423
1.0291299999999999,44.5112,0.3311
1.02922,43.8597,0.4308
1.0295,44.3592,0.3634
1.02957,44.5024,0.2982
1.0305,44.1956,0.2641
1.0307,44.2531,0.2217
1.0308,43.8572,0.1639
1.03081,44.1452,0.3075
1.03108,44.1234,0.224
1.0316100000000001,44.6185,0.2765
1.0321,44.0388,0.2213
1.03244,44.4424,0.3029
1.03249,44.5874,0.2351
1.03395,44.3768,0.2924
1.03407,44.8064,0.3013
1.03426,44.1539,0.2362
1.03464,44.2268,0.3668
1.03496,44.0689,0.2852
1.03506,44.1117,0.2354
1.03557,44.0276,0.2725
1.03572,44.2711,0.3598
1.03603,44.2269,0.2473
1.036500944851003,43.7963,0.2869
1.03656,44.1093,0.3506
1.0366600000000001,44.3261,0.2603
1.03672,44.688,0.4152
1.03683,44.3044,0.3113
1.0369700000000002,44.4068,0.3625
1.03706,43.9904,0.2699
1.03708,43.7143,0.3589
1.0371,44.2923,0.3021
1.03716,43.6915,0.1922
1.03731,44.1118,0.2715
1.03738,44.1188,0.2884
1.03758,45.0928,0.4891
1.03835,44.0802,0.293
1.03854,44.0144,0.2607
1.03904,44.3377,0.2584
1.0392700000000001,44.1449,0.2943
1.03931,44.5786,0.3491
1.0393700000000001,44.5622,0.3276
1.0397,43.9867,0.3955
1.04,44.039,0.3964
1.04045,44.1622,0.2805
1.04065,44.5702,0.3024
1.0412,44.2993,0.249
1.04151,44.0976,0.2573
1.04152,44.0501,0.3082
1.0417399999999999,44.093,0.2663
1.04178,44.2953,0.3015
1.04209,44.8558,0.4488
1.0428899999999999,43.4936,0.3651
1.04292,43.9262,0.2713
1.0436299999999998,44.3601,0.3251
1.04405,44.2395,0.326
1.04407,44.6976,0.4034
1.0445799999999998,44.0256,0.3617
1.04474,44.322,0.3133
1.0448899999999999,43.9214,0.2399
1.04545,44.3743,0.3409
1.0457299999999998,44.151,0.3037
1.0458100000000001,44.3606,0.296
1.04607,44.3359,0.4198
1.04631,44.784,0.4209
1.04654,44.1347,0.211
1.04671,43.873,0.2111
1.04685,44.7076,0.329
1.0483,44.4093,0.2678
1.0484799999999999,43.8588,0.2562
1.04919,44.289,0.362
1.0498,43.8008,0.4324
1.05023,44.2668,0.2832
1.05027,44.4093,0.3258
1.05046,43.8316,0.2962
1.05059,44.4429,0.2819
1.0506,44.885,0.5036
1.0507,43.8836,0.265
1.0508600000000001,44.5911,0.3195
1.05145,44.5147,0.2555
1.05192,44.1611,0.3333
1.05235,43.6989,0.3473
1.05245,44.1425,0.1967
1.05265,44.1536,0.27
1.05274,44.8898,2.7181
1.0527600000000001,43.9225,0.3672
1.05298,44.2267,0.5625
1.0533299999999999,44.3656,0.4268
1.05334,43.7922,0.4104
1.05372,44.388,0.232
1.05378,44.099,0.253
1.0538399999999999,44.2815,0.2644
1.0539399999999999,43.9903,0.4916
1.0542200000000002,44.2359,0.2457
1.05446,44.468,0.3326
1.05501,44.141,0.4216
1.0555700000000001,44.2476,0.2735
1.05571,43.6855,0.343
1.056,45.4761,0.5191
1.0563799999999999,44.1308,0.5001
1.05664,44.2079,0.4296
1.05713,44.3858,0.2364
1.0572700000000002,43.8643,0.2486
1.05759,44.2432,0.2298
1.05776,44.2697,0.3398
1.05782,44.2557,0.3914
1.05811,44.3323,0.2668
1.05861,44.174,0.2124
1.05897,44.3088,0.2325
1.05924,44.0093,0.331
1.05955,44.5047,0.2993
1.05972,44.1143,0.2465
1.0598100000000001,44.5685,0.2383
1.0603200000000002,44.7178,0.4054
1.0604200000000001,44.6789,0.4109
1.06044,43.8639,0.3102
1.06091,44.1745,0.2399
1.06108,44.0334,0.2391
1.06112,44.2708,0.2431
1.06113,43.3781,0.4648
1.0611899999999999,44.4062,0.3641
1.06139,44.5297,0.269
1.06169,44.4381,0.3449
1.0620100000000001,44.1645,0.3039
1.06223,44.7012,0.2812
1.06261,44.2251,0.3269
1.06275,44.4045,0.2682
1.06279,44.1877,0.3093
1.0629600000000001,44.1022,0.2131
1.0632700000000002,44.5969,0.2196
1.0638,44.191,0.2517
1.06392,44.2485,0.3715
1.06405,45.4993,0.52
1.06423,44.2897,0.1789
1.06469,44.3505,0.2068
1.06473,44.4133,0.2771
1.06505,44.2405,0.3745
1.06536,44.3704,0.2552
1.06602,44.0825,0.4835
1.06608,44.0412,0.2915
1.06659,44.4515,0.2151
1.0666,44.8159,0.446
1.0667,43.9566,0.3972
1.06701,43.9638,0.3134
1.06748,44.4545,0.2831
1.06806,44.4511,0.4132
1.06818,44.1262,0.3603
1.06829,43.7519,0.3378
1.0684,44.3082,0.3856
1.06845,44.7376,0.3606
1.06877,44.458,0.2588
1.06956,43.8058,0.2827
1.0701399999999999,43.6686,0.2946
1.07063,44.717,0.3528
1.07069,44.2864,0.3343
1.07075,44.9219,0.5227
1.07092,43.7326,0.2745
1.0713,43.901,0.2216
1.07145,43.8643,0.3523
1.07158,44.4106,0.3575
1.0716,44.2606,0.3135
1.07174,44.5354,0.3502
1.0717700000000001,44.4847,0.2283
1.0720100000000001,43.8461,0.387
1.07225,44.4934,0.2376
1.07229,43.9009,0.32
1.0723,45.0874,0.3301
1.07235,43.9218,0.2702
1.07236,44.0956,0.2225
1.07269,44.4222,0.333
1.07283,44.7258,0.2836
1.0732,44.3613,0.2855
1.07326,43.9379,0.2458
1.0739,43.5678,0.5195
1.07417,43.5169,0.4516
1.07451,44.6534,0.2386
1.07522,44.9667,0.3558
1.07528,43.8415,0.3441
1.07555,44.6082,0.3591
1.07581,44.3916,0.2866
1.07582,44.3148,0.2601
1.0759100000000001,43.9453,0.3116
1.07677,44.3082,0.3005
1.07689,44.2564,0.3139
1.07699,44.4303,0.4828
1.07712,44.5782,0.3356
1.07851,44.0085,0.2403
1.07854,44.5364,0.3189
1.0795,43.8307,0.2541
1.07955,44.4104,0.2688
1.07966,43.689,0.4794
1.07968,44.4775,0.2906
1.07974,44.6446,0.2827
1.07988,44.3241,0.2625
1.0802,44.0848,0.2988
1.081,44.3414,0.2631
1.08107,44.056,0.4866
1.0815,43.7337,0.2776
1.08159,44.0027,0.2944
1.08162,44.5316,0.2773
1.08192,43.919,0.2985
1.0820100000000001,44.2179,0.2867
1.08205,43.9052,0.2584
1.0821399999999999,43.8872,0.2057
1.0822,44.0453,0.3414
1.08269,44.682,0.2396
1.08312,44.371,0.4096
1.08315,43.8925,0.3426
1.08338,44.0897,0.2956
1.08362,44.3987,0.2951
1.08368,44.233,0.2233
1.08381,44.2615,0.3838
1.0840100000000001,44.5095,0.2369
1.08406,44.4182,0.3396
1.08466,44.208,0.3549
1.08489,44.0415,0.4916
1.08518,44.4677,0.2439
1.08544,45.2102,0.4522
1.08591,43.95,0.2332
1.08602,44.3035,0.2241
1.08608,44.9962,0.3796
1.0862,44.9674,0.5813
1.08623,44.3647,0.3319
1.08626,44.4717,0.2871
1.08681,44.0278,0.2994
1.08691,44.3696,0.2765
1.08712,44.2965,0.4275
1.08718,44.3613,0.3063
1.08734,44.502,0.3784
1.08744,44.0266,0.2365
1.08754,44.2298,0.2653
1.08769,44.4126,0.3018
1.0877700000000001,44.4767,0.5014
1.08792,44.3601,0.2435
1.0897,44.0938,0.2427
1.0897700000000001,44.0914,0.3315
1.09009,44.658,0.2644
1.0902,43.8859,0.3936
1.0903,44.5967,0.3135
1.09128,44.5555,0.4263
1.09136,44.4444,0.2591
1.09151,44.3545,0.3133
1.09208,44.8456,0.5432
1.0923,44.6962,0.2756
1.09247,44.1657,0.2329
1.09342,44.351,0.3085
1.0935,43.9593,0.3287
1.09354,44.3849,0.3075
1.09446,44.8223,0.292
1.09447,44.3858,0.2745
1.09527,44.8569,0.3069
1.0952899999999999,43.9135,0.501
1.0959,44.4644,1.7995
1.09597,44.5531,0.4249
1.09599,44.6972,0.4887
1.0962399999999999,44.0546,0.2305
1.09629,44.2868,0.3176
1.0963200000000002,44.0452,0.2787
1.0963399999999999,44.1217,0.2962
1.09643,44.8048,0.3079
1.0967799999999999,43.6218,0.3493
1.0972600000000001,44.6191,0.5034
1.09883,44.12,0.3486
1.0994700000000002,44.9058,0.4242
1.09961,44.5947,0.4086
1.0997700000000001,44.1942,0.2954
1.0998299999999999,43.6911,0.438
1.10005,44.6934,0.3062
1.1004,44.6112,0.2468
1.10105,44.3683,0.4076
1.10114,44.3359,0.2658
